stu_id,site_id,incident_id,incident_date,schoolyr,incident_time,suspension_days,minor_incident,major_incident
67016028,67_67399_5136979,147706,3/17/27,2026-2027,2:47 PM,0,0,1
67016028,67_67399_5136979,147789,3/24/27,2026-2027,11:05 AM,0,0,1
67016029,67_67399_5136979,147474,3/5/27,2026-2027,10:10 AM,0,1,1
67016029,67_67399_5136979,148271,5/1/27,2026-2027,12:48 PM,0,0,2
67016033,67_67399_5136979,146251,11/18/26,2026-2027,9:45 AM,0,0,1
67016033,67_67399_5136979,146377,12/2/26,2026-2027,11:38 AM,0,0,1
67016033,67_67399_5136979,146397,12/3/26,2026-2027,11:31 AM,0,0,1
67016033,67_67399_5136979,146487,12/11/26,2026-2027,9:30 AM,0,0,1
67016033,67_67399_5136979,146506,12/12/26,2026-2027,10:09 AM,0,0,1
67016033,67_67399_5136979,146572,12/17/26,2026-2027,11:55 AM,0,0,1
67016033,67_67399_5136979,146573,12/18/26,2026-2027,12:10 PM,0,0,1
67016033,67_67399_5136979,146575,12/19/26,2026-2027,10:35 AM,0,0,1
67016033,67_67399_5136979,146929,1/29/27,2026-2027,10:45 AM,0,0,3
67016033,67_67399_5136979,147103,2/5/27,2026-2027,10:40 AM,0,1,0
67016033,67_67399_5136979,147226,2/14/27,2026-2027,11:40 PM,0,4,3
67016033,67_67399_5136979,147334,2/24/27,2026-2027,11:30 AM,0,1,1
67016033,67_67399_5136979,147433,3/3/27,2026-2027,1:06 PM,0,0,1
67016033,67_67399_5136979,147431,3/3/27,2026-2027,10:30 AM,0,0,1
67016033,67_67399_5136979,148505,5/16/27,2026-2027,8:26 AM,0,0,2
67016033,67_67399_5136979,148646,5/28/27,2026-2027,8:25 AM,0,0,1
67016036,67_67399_5136979,146037,10/31/26,2026-2027,2:35 PM,0,0,0
67016036,67_67399_5136979,146054,11/1/26,2026-2027,12:45 PM,0,0,1
67016036,67_67399_5136979,146379,12/2/26,2026-2027,11:43 AM,0,0,1
67016036,67_67399_5136979,146571,12/18/26,2026-2027,2:30 PM,0,0,1
67016036,67_67399_5136979,147087,2/6/27,2026-2027,1:13 PM,0,0,1
67016036,67_67399_5136979,147129,2/7/27,2026-2027,9:30 AM,0,0,1
67016036,67_67399_5136979,147228,2/14/27,2026-2027,1:34 PM,0,1,1
67016036,67_67399_5136979,147248,2/18/27,2026-2027,11:18 AM,0,3,1
67016036,67_67399_5136979,147473,3/5/27,2026-2027,10:00 AM,0,0,1
67016036,67_67399_5136979,147929,4/2/27,2026-2027,11:38 AM,0,0,1
67016036,67_67399_5136979,148177,4/16/27,2026-2027,1:30 PM,0,1,0
67016038,67_67399_5136979,148277,5/1/27,2026-2027,2:11 PM,0,0,1
67016039,67_67399_5136979,146056,11/1/26,2026-2027,1:18 PM,0,0,1
67016042,67_67399_5136979,147049,2/5/27,2026-2027,11:30 AM,0,0,0
67016088,67_67399_5136979,145909,10/22/26,2026-2027,10:01 PM,0,0,1
67013939,67_67399_5136973,148279,5/1/27,2026-2027,11:25 PM,0,0,0
67014638,67_67399_5136974,145943,10/25/26,2026-2027,9:18 AM,0,2,0
67015273,67_67399_5136975,145751,9/24/26,2026-2027,6:54 AM,0,2,0
67015273,67_67399_5136975,145730,10/9/26,2026-2027,11:01 AM,0,1,1
67015273,67_67399_5136975,145803,10/14/26,2026-2027,7:34 AM,0,2,0
67015751,67_67399_5136976,145526,9/23/26,2026-2027,9:00 AM,0,1,1
67016118,67_67399_5136977,146728,1/16/27,2026-2027,10:27 AM,0,1,0
67016118,67_67399_5136977,146842,1/24/27,2026-2027,11:50 AM,0,1,0
67016118,67_67399_5136977,147957,4/3/27,2026-2027,11:41 AM,0,1,0
67016121,67_67399_5136977,145844,10/16/26,2026-2027,3:04 PM,0,1,0
67016121,67_67399_5136977,145881,10/18/26,2026-2027,2:34 PM,0,1,0
67016123,67_67399_5136977,145843,10/16/26,2026-2027,2:58 PM,0,2,1
67016126,67_67399_5136977,147986,4/4/27,2026-2027,11:45 AM,0,0,0
67016137,67_67399_5136977,145910,10/23/26,2026-2027,9:56 AM,0,0,0
67016137,67_67399_5136977,146214,11/14/26,2026-2027,12:57 PM,0,1,0
67016137,67_67399_5136977,147075,2/6/27,2026-2027,11:42 AM,0,1,0
67016137,67_67399_5136977,147686,3/17/27,2026-2027,9:40 AM,0,1,0
67016137,67_67399_5136977,147869,3/27/27,2026-2027,10:54 AM,0,0,1
67016137,67_67399_5136977,148150,4/15/27,2026-2027,11:42 AM,0,2,0
67016137,67_67399_5136977,148189,4/17/27,2026-2027,12:07 PM,0,0,1
67016138,67_67399_5136977,145854,10/17/26,2026-2027,11:46 AM,0,3,0
67016139,67_67399_5136977,146382,12/2/26,2026-2027,2:14 PM,0,0,0
67016144,67_67399_5136977,146426,12/5/26,2026-2027,9:56 AM,0,0,0
67016144,67_67399_5136977,147943,4/2/27,2026-2027,3:08 PM,0,0,0
67016145,67_67399_5136977,145895,10/22/26,2026-2027,9:52 AM,0,0,0
67016148,67_67399_5136977,148240,4/29/27,2026-2027,8:10 PM,0,0,0
67016149,67_67399_5136977,147199,2/13/27,2026-2027,1:36 PM,0,2,0
67016153,67_67399_5136977,145724,10/8/26,2026-2027,1:14 PM,0,0,0
67016158,67_67399_5136977,145712,10/7/26,2026-2027,3:34 PM,0,0,0
67016158,67_67399_5136977,146314,11/21/26,2026-2027,9:49 AM,0,1,0
67016159,67_67399_5136977,145852,10/17/26,2026-2027,10:54 AM,0,3,0
67016159,67_67399_5136977,146215,11/14/26,2026-2027,1:00 PM,0,3,0
67016159,67_67399_5136977,146427,12/5/26,2026-2027,9:59 AM,0,2,0
67016159,67_67399_5136977,146798,1/22/27,2026-2027,11:35 AM,0,0,0
67016159,67_67399_5136977,146958,1/30/27,2026-2027,1:35 AM,0,0,0
67016159,67_67399_5136977,147687,3/17/27,2026-2027,9:40 AM,0,1,0
67016159,67_67399_5136977,147818,3/25/27,2026-2027,11:42 AM,0,0,1
67016160,67_67399_5136977,146870,1/28/27,2026-2027,9:30 AM,0,0,0
67016160,67_67399_5136977,146977,1/31/27,2026-2027,11:25 PM,0,1,0
67016160,67_67399_5136977,147198,2/13/27,2026-2027,10:00 AM,0,1,0
67016160,67_67399_5136977,148236,4/29/27,2026-2027,12:37 PM,0,0,1
67016163,67_67399_5136977,145428,9/12/26,2026-2027,10:15 AM,0,1,2
67016163,67_67399_5136977,145607,10/1/26,2026-2027,9:00 AM,0,0,2
67016163,67_67399_5136977,146280,11/18/26,2026-2027,10:20 AM,0,0,1
67016165,67_67399_5136977,145810,10/15/26,2026-2027,11:47 AM,0,2,0
67016165,67_67399_5136977,146042,11/1/26,2026-2027,9:46 AM,0,1,0
67016165,67_67399_5136977,146423,12/4/26,2026-2027,3:31 PM,0,2,0
67016165,67_67399_5136977,146957,1/29/27,2026-2027,9:35 AM,0,1,0
67016166,67_67399_5136977,145752,9/25/26,2026-2027,6:58 AM,0,2,0
67016166,67_67399_5136977,145754,9/27/26,2026-2027,7:05 AM,0,2,0
67016166,67_67399_5136977,145756,10/3/26,2026-2027,7:15 AM,0,2,0
67016166,67_67399_5136977,145755,10/4/26,2026-2027,7:12 AM,0,2,0
67016166,67_67399_5136977,145753,10/10/26,2026-2027,7:01 AM,0,2,0
67016166,67_67399_5136977,145811,10/15/26,2026-2027,11:50 AM,0,2,0
67016166,67_67399_5136977,146381,12/2/26,2026-2027,2:06 PM,0,1,0
67016166,67_67399_5136977,146524,12/13/26,2026-2027,11:54 AM,0,1,0
67016173,67_67399_5136977,146353,11/22/26,2026-2027,11:03 AM,0,1,0
67016181,67_67399_5136977,146986,1/31/27,2026-2027,12:15 PM,0,0,1
67016181,67_67399_5136977,148297,5/2/27,2026-2027,11:30 PM,0,0,1
67016191,67_67399_5136977,148105,4/11/27,2026-2027,11:58 AM,0,0,1
67016194,67_67399_5136977,145908,10/22/26,2026-2027,2:58 PM,0,3,2
67016210,67_67399_5136977,146271,11/19/26,2026-2027,10:59 AM,0,0,0
67016210,67_67399_5136977,146612,1/7/27,2026-2027,8:47 AM,0,0,1
67016210,67_67399_5136977,147570,3/11/27,2026-2027,10:27 AM,0,0,0
67016211,67_67399_5136977,145487,9/18/26,2026-2027,7:50 PM,0,1,0
67016211,67_67399_5136977,145661,10/3/26,2026-2027,3:36 PM,0,1,0
67016211,67_67399_5136977,145800,10/14/26,2026-2027,3:08 PM,0,1,0
67016211,67_67399_5136977,146046,11/1/26,2026-2027,8:33 AM,1,0,1
67016211,67_67399_5136977,146562,12/16/26,2026-2027,2:10 PM,0,1,1
67016211,67_67399_5136977,146624,1/8/27,2026-2027,10:30 AM,0,0,1
67016217,67_67399_5136977,147726,3/19/27,2026-2027,12:42 PM,0,0,0
67016228,67_67399_5136977,147035,2/4/27,2026-2027,11:40 AM,0,1,0
67016230,67_67399_5136977,147850,3/26/27,2026-2027,1:22 PM,0,0,0
67016230,67_67399_5136977,147998,4/7/27,2026-2027,1:35 PM,0,0,2
67016230,67_67399_5136977,147996,4/7/27,2026-2027,1:10 PM,0,1,2
67016230,67_67399_5136977,147997,4/7/27,2026-2027,1:10 PM,0,1,2
67016230,67_67399_5136977,148183,4/17/27,2026-2027,10:07 AM,0,0,0
67016237,67_67399_5136977,145448,9/12/26,2026-2027,4:31 PM,0,1,0
67016241,67_67399_5136977,147152,2/11/27,2026-2027,11:50 AM,0,0,0
67016243,67_67399_5136977,145454,9/13/26,2026-2027,2:00 PM,0,0,0
67016243,67_67399_5136977,148473,5/14/27,2026-2027,12:40 PM,0,0,0
67016248,67_67399_5136977,148472,5/14/27,2026-2027,8:50 AM,0,0,1
67016250,67_67399_5136977,145560,9/25/26,2026-2027,3:57 PM,0,1,0
67016250,67_67399_5136977,147852,3/26/27,2026-2027,1:29 PM,0,1,0
67016250,67_67399_5136977,148483,5/15/27,2026-2027,12:39 PM,0,0,1
67016260,67_67399_5136977,146632,1/9/27,2026-2027,1:14 PM,0,0,0
67016271,67_67399_5136977,146161,11/9/26,2026-2027,3:05 PM,0,0,0
67016271,67_67399_5136977,147036,2/4/27,2026-2027,11:50 AM,0,1,0
67016274,67_67399_5136977,145663,10/3/26,2026-2027,3:45 PM,0,1,0
67016277,67_67399_5136977,147495,3/6/27,2026-2027,9:11 AM,0,0,1
67016283,67_67399_5136977,145662,10/3/26,2026-2027,3:40 PM,0,1,0
67016314,67_67399_5136977,148471,5/14/27,2026-2027,1:35 PM,0,0,0
67016317,67_67399_5136977,145708,10/3/26,2026-2027,10:00 AM,0,1,0
67016317,67_67399_5136977,145700,10/7/26,2026-2027,12:42 PM,0,0,1
67016317,67_67399_5136977,146000,10/25/26,2026-2027,12:30 PM,0,1,0
67016317,67_67399_5136977,145999,10/29/26,2026-2027,12:30 PM,0,1,0
67016317,67_67399_5136977,146061,10/30/26,2026-2027,12:30 PM,0,1,0
67016317,67_67399_5136977,146036,10/31/26,2026-2027,2:35 PM,0,0,1
67016317,67_67399_5136977,146064,11/1/26,2026-2027,11:45 AM,0,1,0
67016317,67_67399_5136977,146141,11/7/26,2026-2027,9:20 AM,0,2,2
67016317,67_67399_5136977,146246,11/15/26,2026-2027,8:09 AM,0,0,1
67016317,67_67399_5136977,146992,1/31/27,2026-2027,1:00 PM,0,1,0
67016317,67_67399_5136977,147442,2/21/27,2026-2027,2:00 PM,0,0,2
67016317,67_67399_5136977,147745,3/19/27,2026-2027,6:20 PM,0,1,1
67016373,67_67399_5136977,147780,3/21/27,2026-2027,2:32 PM,0,1,0
67016402,67_67399_5136977,145320,9/5/26,2026-2027,3:40 PM,0,0,1
67016402,67_67399_5136977,146165,11/8/26,2026-2027,1:00 PM,0,0,1
67016402,67_67399_5136977,147545,3/7/27,2026-2027,1:45 PM,0,1,0
67016402,67_67399_5136977,147939,4/2/27,2026-2027,1:40 PM,0,0,1
67016408,67_67399_5136977,147543,3/7/27,2026-2027,1:33 PM,0,1,1
67016419,67_67399_5136977,145689,10/4/26,2026-2027,12:55 PM,0,0,1
67016420,67_67399_5136977,145768,10/10/26,2026-2027,1:04 PM,0,2,0
67016420,67_67399_5136977,146420,12/4/26,2026-2027,1:53 PM,0,0,1
67016420,67_67399_5136977,146676,1/13/27,2026-2027,9:49 AM,0,1,1
67016420,67_67399_5136977,146712,1/15/27,2026-2027,1:05 PM,0,2,0
67016427,67_67399_5136977,146033,10/31/26,2026-2027,10:29 AM,0,0,0
67016428,67_67399_5136977,145319,9/5/26,2026-2027,3:33 PM,0,1,0
67016428,67_67399_5136977,145625,10/1/26,2026-2027,5:42 PM,0,1,0
67016428,67_67399_5136977,146163,11/8/26,2026-2027,1:00 PM,0,0,1
67016428,67_67399_5136977,146216,11/14/26,2026-2027,1:35 PM,0,0,1
67016440,67_67399_5136977,147872,3/27/27,2026-2027,11:21 AM,0,1,0
67016443,67_67399_5136977,145321,9/5/26,2026-2027,3:44 PM,0,0,1
67016450,67_67399_5136977,147287,2/20/27,2026-2027,2:16 PM,0,1,1
67016457,67_67399_5136977,148176,4/16/27,2026-2027,4:54 PM,0,1,1
67016466,67_67399_5136977,146164,11/8/26,2026-2027,1:00 PM,0,0,1
67016473,67_67399_5136977,146716,1/15/27,2026-2027,3:11 PM,0,1,1
67016488,67_67399_5136977,147458,3/4/27,2026-2027,8:00 AM,0,2,0
67016505,67_67399_5136977,146540,12/12/26,2026-2027,9:30 AM,0,1,0
67016505,67_67399_5136977,148448,5/13/27,2026-2027,1:22 PM,0,1,0
67016526,67_67399_5136977,148449,5/13/27,2026-2027,1:28 PM,0,1,0
67016556,67_67399_5136977,146071,11/4/26,2026-2027,11:37 AM,2,0,1
67016563,67_67399_5136979,145840,10/16/26,2026-2027,2:24 PM,0,1,0
67016565,67_67399_5136979,148211,4/28/27,2026-2027,1:51 PM,0,0,0
67016567,67_67399_5136979,147688,3/17/27,2026-2027,2:08 PM,0,1,0
67016568,67_67399_5136979,147058,2/5/27,2026-2027,2:32 PM,0,1,0
67016568,67_67399_5136979,148223,4/28/27,2026-2027,9:55 AM,0,1,0
67016571,67_67399_5136979,148364,5/7/27,2026-2027,2:32 PM,0,0,0
67016591,67_67399_5136979,148460,5/14/27,2026-2027,10:49 AM,0,1,0
67016596,67_67399_5136979,145875,10/17/26,2026-2027,10:36 AM,0,0,1
67016596,67_67399_5136979,145874,10/18/26,2026-2027,10:29 AM,1,0,2
67016596,67_67399_5136979,147387,2/26/27,2026-2027,2:17 PM,0,1,0
67016605,67_67399_5136979,147076,2/6/27,2026-2027,11:27 AM,0,1,0
67016609,67_67399_5136979,148492,5/15/27,2026-2027,2:16 PM,0,1,0
67016622,67_67399_5136979,147168,2/12/27,2026-2027,12:42 PM,0,0,0
67016631,67_67399_5136979,148658,5/29/27,2026-2027,1:06 PM,0,1,0
67016636,67_67399_5136979,147289,2/21/27,2026-2027,9:08 AM,0,1,0
67016653,67_67399_5136979,147636,3/13/27,2026-2027,2:50 PM,0,3,0
67016655,67_67399_5136979,146679,1/14/27,2026-2027,10:57 AM,0,0,1
67016655,67_67399_5136979,147207,2/13/27,2026-2027,2:50 PM,0,3,0
67016655,67_67399_5136979,148133,4/14/27,2026-2027,1:02 PM,1,0,1
67016659,67_67399_5136979,145688,10/4/26,2026-2027,3:57 PM,0,0,1
67016659,67_67399_5136979,145939,10/24/26,2026-2027,12:10 PM,0,0,1
67016662,67_67399_5136979,146052,11/1/26,2026-2027,12:54 PM,1,0,1
67016662,67_67399_5136979,148721,4/17/27,2026-2027,1:00 PM,0,1,1
67016662,67_67399_5136979,148287,5/1/27,2026-2027,2:50 PM,0,4,0
67016672,67_67399_5136979,148722,4/7/27,2026-2027,12:08 PM,0,0,1
67016675,67_67399_5136979,148365,5/7/27,2026-2027,2:40 PM,0,0,0
67016676,67_67399_5136979,147208,2/13/27,2026-2027,2:50 PM,0,3,0
67016677,67_67399_5136979,148585,5/21/27,2026-2027,2:50 PM,0,2,0
67016681,67_67399_5136979,145456,9/13/26,2026-2027,3:16 PM,0,0,1
67016681,67_67399_5136979,145643,10/2/26,2026-2027,10:15 AM,0,0,1
67016681,67_67399_5136979,146584,12/20/26,2026-2027,4:09 PM,0,2,0
67016681,67_67399_5136979,146717,1/15/27,2026-2027,3:26 PM,0,1,0
67016681,67_67399_5136979,148285,5/1/27,2026-2027,5:21 PM,0,3,0
67016686,67_67399_5136979,146160,11/8/26,2026-2027,4:10 PM,0,2,0
67016686,67_67399_5136979,148157,4/15/27,2026-2027,3:07 PM,0,2,0
67016690,67_67399_5136979,145935,10/24/26,2026-2027,12:42 PM,0,0,1
67016690,67_67399_5136979,147948,4/2/27,2026-2027,2:05 PM,0,0,1
67016690,67_67399_5136979,148584,5/21/27,2026-2027,2:50 PM,0,4,0
67016696,67_67399_5136979,147671,3/14/27,2026-2027,8:30 AM,0,2,0
67016696,67_67399_5136979,148288,5/1/27,2026-2027,2:50 PM,0,3,0
67016700,67_67399_5136979,148583,5/21/27,2026-2027,4:16 PM,0,2,0
67016701,67_67399_5136979,145686,10/4/26,2026-2027,10:00 AM,0,0,1
67016709,67_67399_5136979,145262,8/28/26,2026-2027,2:50 PM,0,0,1
67016709,67_67399_5136979,147444,3/3/27,2026-2027,12:15 PM,0,0,1
67016710,67_67399_5136979,148723,4/7/27,2026-2027,9:14 AM,0,0,1
67016711,67_67399_5136979,146611,1/7/27,2026-2027,5:33 PM,0,3,0
67016716,67_67399_5136979,148139,4/14/27,2026-2027,4:11 PM,0,2,0
67016717,67_67399_5136979,146295,11/20/26,2026-2027,10:51 AM,0,3,0
67016717,67_67399_5136979,146453,12/6/26,2026-2027,7:31 PM,0,4,0
67016717,67_67399_5136979,147209,2/13/27,2026-2027,3:00 PM,1,0,1
67016717,67_67399_5136979,147759,3/20/27,2026-2027,1:50 PM,0,4,0
67016717,67_67399_5136979,148286,5/1/27,2026-2027,2:50 PM,0,4,0
67016720,67_67399_5136979,147672,3/14/27,2026-2027,8:35 AM,0,1,0
67016727,67_67399_5136980,147230,2/14/27,2026-2027,1:57 PM,0,0,1
67016730,67_67399_5136980,147763,3/21/27,2026-2027,9:19 AM,0,2,0
67016731,67_67399_5136980,146428,12/5/26,2026-2027,10:39 AM,0,0,1
67016746,67_67399_5136980,145593,9/30/26,2026-2027,9:01 AM,0,1,0
67016746,67_67399_5136980,145805,10/15/26,2026-2027,8:53 AM,0,1,0
67016746,67_67399_5136980,145932,10/24/26,2026-2027,9:02 AM,0,1,0
67016746,67_67399_5136980,146067,11/4/26,2026-2027,9:19 AM,0,1,0
67016746,67_67399_5136980,146829,1/24/27,2026-2027,9:25 AM,0,1,0
67016746,67_67399_5136980,146945,1/30/27,2026-2027,10:32 AM,0,1,0
67016746,67_67399_5136980,147158,2/12/27,2026-2027,9:25 AM,0,1,0
67016746,67_67399_5136980,147186,2/13/27,2026-2027,9:26 AM,0,1,0
67016746,67_67399_5136980,147497,3/6/27,2026-2027,9:19 AM,0,1,0
67016746,67_67399_5136980,147531,3/7/27,2026-2027,8:54 AM,0,1,0
67016746,67_67399_5136980,147739,3/20/27,2026-2027,9:28 AM,0,0,1
67016746,67_67399_5136980,147834,3/26/27,2026-2027,8:24 AM,0,0,1
67016746,67_67399_5136980,147946,4/3/27,2026-2027,9:20 AM,0,0,1
67016747,67_67399_5136980,145785,10/11/26,2026-2027,9:59 AM,0,0,0
67016747,67_67399_5136980,148703,6/3/27,2026-2027,12:00 PM,0,0,1
67016750,67_67399_5136980,146509,12/12/26,2026-2027,11:56 AM,0,0,1
67016750,67_67399_5136980,146724,1/16/27,2026-2027,10:00 AM,0,0,1
67016751,67_67399_5136980,145376,9/10/26,2026-2027,10:07 AM,0,1,0
67016752,67_67399_5136980,145430,9/12/26,2026-2027,11:00 AM,0,1,0
67016752,67_67399_5136980,145424,9/12/26,2026-2027,10:30 AM,0,1,0
67016752,67_67399_5136980,146405,12/4/26,2026-2027,8:28 AM,0,1,0
67016752,67_67399_5136980,147910,4/1/27,2026-2027,9:04 AM,0,1,0
67016753,67_67399_5136980,147042,2/5/27,2026-2027,10:30 AM,0,1,0
67016753,67_67399_5136980,148103,4/11/27,2026-2027,11:58 AM,0,0,1
67016753,67_67399_5136980,148535,5/19/27,2026-2027,12:04 PM,0,1,0
67016759,67_67399_5136980,145179,8/22/26,2026-2027,3:00 PM,3,0,0
67016759,67_67399_5136980,145308,9/3/26,2026-2027,12:00 PM,0,0,0
67016761,67_67399_5136980,145576,9/26/26,2026-2027,1:20 PM,0,1,0
67016761,67_67399_5136980,145814,10/15/26,2026-2027,1:06 PM,0,2,0
67016761,67_67399_5136980,146482,12/11/26,2026-2027,8:45 AM,0,1,0
67016761,67_67399_5136980,146537,12/16/26,2026-2027,8:53 AM,0,1,0
67016761,67_67399_5136980,146770,1/21/27,2026-2027,11:22 AM,0,2,0
67016761,67_67399_5136980,147744,3/20/27,2026-2027,10:52 AM,0,1,0
67016765,67_67399_5136980,146654,1/13/27,2026-2027,10:30 AM,0,0,1
67016765,67_67399_5136980,147329,2/24/27,2026-2027,1:35 PM,0,1,0
67016765,67_67399_5136980,147475,3/5/27,2026-2027,10:55 AM,0,1,0
67016765,67_67399_5136980,147546,3/7/27,2026-2027,2:29 PM,0,1,0
67016765,67_67399_5136980,147865,3/27/27,2026-2027,10:12 AM,0,1,0
67016765,67_67399_5136980,148464,5/14/27,2026-2027,1:00 PM,0,1,0
67016765,67_67399_5136980,148519,5/16/27,2026-2027,12:00 PM,0,1,0
67016767,67_67399_5136980,148398,5/9/27,2026-2027,2:20 PM,0,1,0
67016769,67_67399_5136980,146811,1/23/27,2026-2027,11:36 AM,0,1,0
67016773,67_67399_5136980,145770,10/10/26,2026-2027,2:10 PM,0,0,0
67016775,67_67399_5136980,145821,10/14/26,2026-2027,9:00 AM,0,0,0
67016775,67_67399_5136980,146474,12/10/26,2026-2027,11:07 AM,0,0,1
67016777,67_67399_5136980,145178,8/22/26,2026-2027,10:20 AM,0,1,0
67016777,67_67399_5136980,145318,9/5/26,2026-2027,11:42 AM,0,1,0
67016777,67_67399_5136980,145425,9/12/26,2026-2027,10:31 AM,0,1,0
67016777,67_67399_5136980,145537,9/24/26,2026-2027,11:12 AM,0,0,1
67016777,67_67399_5136980,146254,11/18/26,2026-2027,2:02 PM,0,1,0
67016777,67_67399_5136980,148515,5/16/27,2026-2027,11:17 AM,0,2,0
67016780,67_67399_5136980,145483,9/18/26,2026-2027,12:20 PM,0,1,0
67016785,67_67399_5136980,146713,1/15/27,2026-2027,2:15 PM,0,0,1
67016785,67_67399_5136980,147055,2/5/27,2026-2027,1:52 PM,0,0,1
67016785,67_67399_5136980,147916,4/1/27,2026-2027,1:24 PM,0,1,1
67016785,67_67399_5136980,148104,4/11/27,2026-2027,12:02 PM,0,0,1
67016788,67_67399_5136980,146667,1/13/27,2026-2027,1:30 PM,0,1,0
67016788,67_67399_5136980,147262,2/19/27,2026-2027,12:00 PM,0,0,1
67016794,67_67399_5136980,148458,5/14/27,2026-2027,10:33 AM,0,0,1
67016798,67_67399_5136980,147549,3/10/27,2026-2027,10:57 AM,0,1,0
67016798,67_67399_5136980,147787,3/24/27,2026-2027,10:04 AM,0,0,1
67016799,67_67399_5136980,147227,2/14/27,2026-2027,1:28 PM,0,1,0
67016799,67_67399_5136980,148560,5/21/27,2026-2027,8:50 AM,0,2,0
67016805,67_67399_5136980,145735,10/9/26,2026-2027,12:23 PM,0,1,0
67016811,67_67399_5136980,146187,11/13/26,2026-2027,11:53 AM,0,3,0
67016811,67_67399_5136980,146196,11/13/26,2026-2027,1:44 PM,0,1,0
67016812,67_67399_5136980,146580,12/20/26,2026-2027,8:29 AM,0,0,1
67016812,67_67399_5136980,146600,1/7/27,2026-2027,11:00 AM,0,2,0
67016812,67_67399_5136980,146658,1/13/27,2026-2027,10:54 AM,0,0,1
67016812,67_67399_5136980,146898,1/29/27,2026-2027,9:33 AM,0,1,0
67016812,67_67399_5136980,147024,1/31/27,2026-2027,4:00 PM,2,0,0
67016812,67_67399_5136980,147750,3/20/27,2026-2027,1:51 PM,0,2,0
67016814,67_67399_5136980,145172,8/22/26,2026-2027,8:18 AM,0,1,0
67016814,67_67399_5136980,145266,8/29/26,2026-2027,2:00 PM,0,1,0
67016814,67_67399_5136980,145279,8/30/26,2026-2027,11:15 AM,0,1,0
67016814,67_67399_5136980,145286,8/30/26,2026-2027,1:59 PM,0,1,0
67016814,67_67399_5136980,145359,9/9/26,2026-2027,2:21 PM,0,1,0
67016814,67_67399_5136980,145514,9/20/26,2026-2027,2:29 PM,0,1,0
67016814,67_67399_5136980,145541,9/24/26,2026-2027,11:51 AM,0,0,1
67016814,67_67399_5136980,145559,9/25/26,2026-2027,2:46 PM,0,0,1
67016814,67_67399_5136980,145807,10/15/26,2026-2027,10:00 AM,0,1,0
67016814,67_67399_5136980,145991,10/29/26,2026-2027,1:37 PM,0,0,1
67016814,67_67399_5136980,146011,10/30/26,2026-2027,11:15 AM,0,0,1
67016814,67_67399_5136980,146230,11/15/26,2026-2027,10:54 AM,0,0,1
67016814,67_67399_5136980,146276,11/19/26,2026-2027,12:59 PM,0,0,1
67016814,67_67399_5136980,146430,12/5/26,2026-2027,11:33 AM,0,0,1
67016814,67_67399_5136980,146495,12/11/26,2026-2027,1:53 PM,0,0,1
67016814,67_67399_5136980,146511,12/12/26,2026-2027,12:06 PM,0,0,1
67016814,67_67399_5136980,146539,12/16/26,2026-2027,8:37 AM,0,2,1
67016814,67_67399_5136980,146766,1/17/27,2026-2027,1:20 PM,0,0,1
67016814,67_67399_5136980,147114,2/7/27,2026-2027,11:00 AM,0,0,1
67016814,67_67399_5136980,147109,2/7/27,2026-2027,10:01 AM,0,2,0
67016814,67_67399_5136980,147181,2/12/27,2026-2027,2:39 PM,0,2,0
67016814,67_67399_5136980,147533,3/7/27,2026-2027,9:12 AM,0,1,0
67016814,67_67399_5136980,147584,3/11/27,2026-2027,12:50 PM,0,1,0
67016814,67_67399_5136980,147595,3/11/27,2026-2027,12:00 PM,0,1,0
67016814,67_67399_5136980,147623,3/13/27,2026-2027,12:15 PM,0,1,0
67016814,67_67399_5136980,147800,3/24/27,2026-2027,11:34 PM,0,1,0
67016814,67_67399_5136980,147898,3/28/27,2026-2027,12:55 PM,0,0,0
67016814,67_67399_5136980,147899,3/28/27,2026-2027,1:50 PM,0,1,0
67016814,67_67399_5136980,147937,4/2/27,2026-2027,1:06 PM,0,0,0
67016814,67_67399_5136980,148006,4/7/27,2026-2027,12:00 PM,0,0,1
67016814,67_67399_5136980,148033,4/8/27,2026-2027,12:00 PM,0,0,0
67016814,67_67399_5136980,148264,4/16/27,2026-2027,4:00 PM,1,0,0
67016814,67_67399_5136980,148325,5/6/27,2026-2027,11:33 AM,0,0,1
67016814,67_67399_5136980,148347,5/7/27,2026-2027,9:51 AM,0,1,0
67016814,67_67399_5136980,148402,5/12/27,2026-2027,10:14 AM,0,0,1
67016814,67_67399_5136980,148410,5/12/27,2026-2027,1:30 PM,0,0,1
67016814,67_67399_5136980,148479,5/15/27,2026-2027,10:32 AM,0,1,0
67016814,67_67399_5136980,148533,5/19/27,2026-2027,11:55 AM,1,0,1
67016814,67_67399_5136980,148619,5/23/27,2026-2027,2:14 PM,0,1,1
67016816,67_67399_5136980,146100,11/6/26,2026-2027,11:10 AM,0,0,0
67016816,67_67399_5136980,146275,11/19/26,2026-2027,12:56 PM,0,0,1
67016816,67_67399_5136980,146908,1/29/27,2026-2027,10:57 AM,0,1,0
67016816,67_67399_5136980,147163,2/12/27,2026-2027,11:45 AM,0,1,0
67016816,67_67399_5136980,147796,3/24/27,2026-2027,1:15 PM,0,1,0
67016816,67_67399_5136980,148423,5/12/27,2026-2027,1:52 PM,0,1,0
67016817,67_67399_5136980,147901,3/28/27,2026-2027,1:48 PM,0,1,0
