stu_id,site_id,section_id,term_code,course_grade,mark,credit_attempted,creadit_completed,course_yr
67018141,67_67399_5136980,C922403-02,1S,9,B,5,5,2027
67018141,67_67399_5136980,C910203-15,1S,9,B,5,5,2027
67018141,67_67399_5136980,2057-14,1S,9,A,5,5,2027
67018141,67_67399_5136980,C931602-04,1S,9,C,10,10,2027
67018141,67_67399_5136980,3038-53,1S,9,C,5,5,2027
67018141,67_67399_5136980,Apr-86,1S,9,B,5,5,2027
67018141,67_67399_5136980,7791-21,1S,9,C,5,5,2027
67018141,67_67399_5136980,1464714,1S,9,A,10,10,2027
67018141,67_67399_5136980,5980-51,1S,9,A,10,10,2027
67018141,67_67399_5136980,2348662,1S,9,D,10,10,2027
67018141,67_67399_5136980,0008364-04,2S,9,B,10,10,2027
67018141,67_67399_5136980,5992-22,2S,9,A,5,5,2027
67018141,67_67399_5136980,1385488,2S,9,C,5,5,2027
67018143,67_67399_5136980,1197997,1S,9,B,5,5,2027
67018143,67_67399_5136980,C910801-03,1S,9,A,5,5,2027
67018143,67_67399_5136980,107443,1S,9,C,5,5,2027
67018143,67_67399_5136980,2075-53,1S,9,B,5,5,2027
67018143,67_67399_5136980,C925402-01,1S,9,A,5,5,2027
67018143,67_67399_5136980,1431630,1S,9,B,10,10,2027
67018143,67_67399_5136980,3068-51,1S,9,C,5,5,2027
67018143,67_67399_5136980,643195,1S,9,A,5,5,2027
67018143,67_67399_5136980,005693-134,1S,9,A,5,5,2027
67018143,67_67399_5136980,C922007-01,1S,9,B,5,5,2027
67018143,67_67399_5136980,104978,1S,9,B,10,10,2027
67018143,67_67399_5136980,1256-13,2S,9,B,5,5,2027
67018143,67_67399_5136980,1494360,2S,9,A,5,5,2027
67018143,67_67399_5136980,1458536,2S,9,A,5,5,2027
67018143,67_67399_5136980,C922006-02,2S,9,A,5,5,2027
67018144,67_67399_5136980,1276-54,1S,9,A,5,5,2027
67018144,67_67399_5136980,C917304-24,1S,9,A,5,5,2027
67018144,67_67399_5136980,1414860,1S,9,C,10,10,2027
67018144,67_67399_5136980,005693-435,1S,9,A,5,5,2027
67018144,67_67399_5136980,C922007-02,1S,9,C,5,5,2027
67018144,67_67399_5136980,3123-17,1S,9,B,5,5,2027
67018144,67_67399_5136980,623137,1S,9,B,5,5,2027
67018144,67_67399_5136980,7651-76,1S,9,A,10,10,2027
67018144,67_67399_5136980,57405,1S,9,A,5,5,2027
67018144,67_67399_5136980,2075-53,1S,9,B,5,5,2027
67018144,67_67399_5136980,729026,1S,9,A,5,5,2027
67018144,67_67399_5136980,C922204-51,2S,9,C,5,5,2027
67018144,67_67399_5136980,9104015-11,2S,9,A,5,5,2027
67018144,67_67399_5136980,C917402-01,2S,9,A,5,5,2027
67018144,67_67399_5136980,1256-10,2S,9,C,5,5,2027
67018145,67_67399_5136980,446997,1S,9,A,5,5,2027
67018145,67_67399_5136980,3037-52,1S,9,B,5,5,2027
67018145,67_67399_5136980,5819-20,1S,9,C,10,10,2027
67018145,67_67399_5136980,2348542,1S,9,A,10,10,2027
67018145,67_67399_5136980,005693-236,1S,9,B,5,5,2027
67018145,67_67399_5136980,240756,1S,9,A,5,5,2027
67018145,67_67399_5136980,1790-12,1S,9,A,5,5,2027
67018145,67_67399_5136980,2890682,1S,9,A,5,5,2027
67018145,67_67399_5136980,2076-53,1S,9,C,5,5,2027
67018145,67_67399_5136980,0915-69,1S,9,B,10,10,2027
67018145,67_67399_5136980,2137767,1S,9,A,5,5,2027
67018145,67_67399_5136980,C910416-50,2S,9,B,5,5,2027
67018145,67_67399_5136980,C917305-14,2S,9,A,5,5,2027
67018145,67_67399_5136980,C910202-02,2S,9,C,5,5,2027
67018146,67_67399_5136980,19115,1S,9,A,5,5,2027
67018146,67_67399_5136980,9104016-22,1S,9,B,5,5,2027
67018146,67_67399_5136980,005693-437,1S,9,C,5,5,2027
67018146,67_67399_5136980,1710-52,1S,9,B,5,5,2027
67018146,67_67399_5136980,3123-15,1S,9,C,5,5,2027
67018146,67_67399_5136980,1576082,1S,9,A,5,5,2027
67018146,67_67399_5136980,2099051,1S,9,A,10,10,2027
67018146,67_67399_5136980,596443,1S,9,B,5,5,2027
67018146,67_67399_5136980,2075-52,1S,9,A,5,5,2027
67018146,67_67399_5136980,C930301-01,1S,9,B,10,10,2027
67018146,67_67399_5136980,6683-14,1S,9,B,5,5,2027
67018146,67_67399_5136980,298405,2S,9,A,10,10,2027
67018146,67_67399_5136980,7791-24,2S,9,B,5,5,2027
67018146,67_67399_5136980,1280-55,2S,9,A,5,5,2027
67018147,67_67399_5136980,643254,1S,9,A,5,5,2027
67018147,67_67399_5136980,6215-53,1S,9,A,5,5,2027
67018147,67_67399_5136980,1409746,1S,9,B,10,10,2027
67018147,67_67399_5136980,2891230,1S,9,C,5,5,2027
67018147,67_67399_5136980,2075-53,1S,9,C,5,5,2027
67018147,67_67399_5136980,0915-65,1S,9,A,10,10,2027
67018147,67_67399_5136980,2482676,1S,9,C,5,5,2027
67018147,67_67399_5136980,2675950,1S,9,C,5,5,2027
67018147,67_67399_5136980,0218-02,1S,9,A,10,10,2027
67018147,67_67399_5136980,5793-23,1S,9,C,5,5,2027
67018147,67_67399_5136980,C740002-01,1S,9,C,5,5,2027
67018147,67_67399_5136980,C910201-05,2S,9,B,5,5,2027
67018147,67_67399_5136980,2151980,2S,9,B,5,5,2027
67018147,67_67399_5136980,1883-07,2S,9,B,5,5,2027
67018148,67_67399_5136980,3037-53,1S,9,A,5,5,2027
67018148,67_67399_5136980,1593190,1S,9,B,5,5,2027
67018148,67_67399_5136980,107415,1S,9,A,5,5,2027
67018148,67_67399_5136980,2075-63,1S,9,B,5,5,2027
67018148,67_67399_5136980,111066,1S,9,B,5,5,2027
67018148,67_67399_5136980,7641-57,1S,9,A,10,10,2027
67018148,67_67399_5136980,1693632,1S,9,A,5,5,2027
67018148,67_67399_5136980,C934001-11,1S,9,C,5,5,2027
67018148,67_67399_5136980,7791-14,1S,9,C,5,5,2027
67018148,67_67399_5136980,005693-534,1S,9,B,5,5,2027
67018148,67_67399_5136980,05693-1311,1S,9,B,5,5,2027
67018148,67_67399_5136980,2482646,2S,9,B,5,5,2027
67018148,67_67399_5136980,1710-07,2S,9,A,5,5,2027
67018148,67_67399_5136980,005693-435,2S,9,A,5,5,2027
67018148,67_67399_5136980,C922001-50,2S,9,B,5,5,2027
67018149,67_67399_5136980,1747016,1S,9,A,5,5,2027
67018149,67_67399_5136980,0915-65,1S,9,B,10,10,2027
67018149,67_67399_5136980,2076-54,1S,9,B,5,5,2027
67018149,67_67399_5136980,C925402-09,1S,9,B,5,5,2027
67018149,67_67399_5136980,2493-51,1S,9,B,10,10,2027
67018149,67_67399_5136980,5432-60,1S,9,A,5,5,2027
67018149,67_67399_5136980,C713101-03,1S,9,A,5,5,2027
67018149,67_67399_5136980,1710-11,1S,9,A,5,5,2027
67018149,67_67399_5136980,C920004-01,1S,9,B,10,10,2027
67018149,67_67399_5136980,1464683,1S,9,A,10,10,2027
67018149,67_67399_5136980,C8410003-21,1S,9,A,15,15,2027
67018149,67_67399_5136980,8362-50,2S,9,A,10,10,2027
67018149,67_67399_5136980,7791-15,2S,9,A,5,5,2027
67018149,67_67399_5136980,1446818,2S,9,B,10,10,2027
67018149,67_67399_5136980,5793-21,2S,9,A,5,5,2027
67018150,67_67399_5136980,101540,1S,9,C,10,10,2027
67018150,67_67399_5136980,005693-536,1S,9,C,5,5,2027
67018150,67_67399_5136980,1790-02,1S,9,B,5,5,2027
67018150,67_67399_5136980,C934001-03,1S,9,B,5,5,2027
67018150,67_67399_5136980,C7171002-01,1S,9,A,5,5,2027
67018150,67_67399_5136980,2097680,1S,9,B,10,10,2027
67018150,67_67399_5136980,2890712,1S,9,A,5,5,2027
67018150,67_67399_5136980,2075-31,1S,9,B,5,5,2027
67018150,67_67399_5136980,0915-56,1S,9,B,10,10,2027
67018150,67_67399_5136980,C910201-15,1S,9,B,5,5,2027
67018150,67_67399_5136980,C910418-12,1S,9,B,5,5,2027
67018150,67_67399_5136980,C9104007-11,2S,9,B,5,5,2027
67018150,67_67399_5136980,2675920,2S,9,A,5,5,2027
67018150,67_67399_5136980,2139440,2S,9,B,5,5,2027
67018151,67_67399_5136980,1996814,1S,9,A,10,10,2027
67018151,67_67399_5136980,8352-50,1S,9,D,10,10,2027
67018151,67_67399_5136980,C900001-50,1S,9,B,5,5,2027
67018151,67_67399_5136980,2076-65,1S,9,A,5,5,2027
67018151,67_67399_5136980,5819-18,1S,9,C,10,10,2027
67018151,67_67399_5136980,1577940,1S,9,F,5,0,2027
67018151,67_67399_5136980,446724,1S,9,C,5,5,2027
67018151,67_67399_5136980,C917305-09,1S,9,D,5,5,2027
67018151,67_67399_5136980,5980-59,1S,9,B,10,10,2027
67018151,67_67399_5136980,C920003-01,1S,9,B,10,10,2027
67018151,67_67399_5136980,C740001-04,1S,9,A,5,5,2027
67018151,67_67399_5136980,C922005-02,2S,9,B,5,5,2027
67018152,67_67399_5136980,2076-52,1S,9,C,5,5,2027
67018152,67_67399_5136980,C910417-07,1S,9,B,5,5,2027
67018152,67_67399_5136980,1494299,1S,9,C,5,5,2027
67018152,67_67399_5136980,C934001-10,1S,9,A,5,5,2027
67018152,67_67399_5136980,623137,1S,9,A,5,5,2027
67018152,67_67399_5136980,1431446,1S,9,A,10,10,2027
67018152,67_67399_5136980,9815-36,1S,9,A,5,5,2027
67018152,67_67399_5136980,C913001-01,1S,9,B,5,5,2027
67018152,67_67399_5136980,C910201-14,1S,9,B,5,5,2027
67018152,67_67399_5136980,1691499,1S,9,C,5,5,2027
67018152,67_67399_5136980,298495,1S,9,B,10,10,2027
67018152,67_67399_5136980,1198028,2S,9,C,5,5,2027
67018152,67_67399_5136980,C910802-01,2S,9,C,5,5,2027
67018152,67_67399_5136980,C922002-50,2S,9,A,5,5,2027
67018153,67_67399_5136980,1577849,1S,9,A,5,5,2027
67018153,67_67399_5136980,C713102-03,1S,9,B,5,5,2027
67018153,67_67399_5136980,2151766,1S,9,B,5,5,2027
67018153,67_67399_5136980,0218-11,1S,9,C,10,10,2027
67018153,67_67399_5136980,C922002-50,1S,9,A,5,5,2027
67018153,67_67399_5136980,101599,1S,9,A,10,10,2027
67018153,67_67399_5136980,C910202-20,1S,9,A,5,5,2027
67018153,67_67399_5136980,2097590,1S,9,B,10,10,2027
67018153,67_67399_5136980,C925401-07,1S,9,A,5,5,2027
67018153,67_67399_5136980,0061-54,1S,9,A,5,5,2027
67018153,67_67399_5136980,641793,1S,9,B,5,5,2027
67018153,67_67399_5136980,C917305-09,2S,9,C,5,5,2027
67018153,67_67399_5136980,9104016-22,2S,9,B,5,5,2027
67018153,67_67399_5136980,C922007-01,2S,9,A,5,5,2027
67018153,67_67399_5136980,1256-03,2S,9,B,5,5,2027
67018154,67_67399_5136980,C917305-24,1S,9,A,5,5,2027
67018154,67_67399_5136980,C906201-03,1S,9,C,5,5,2027
67018154,67_67399_5136980,C922805-01,1S,9,A,5,5,2027
67018154,67_67399_5136980,C713101-04,1S,9,B,5,5,2027
67018154,67_67399_5136980,6215-57,1S,9,B,5,5,2027
67018154,67_67399_5136980,1409532,1S,9,B,10,10,2027
67018154,67_67399_5136980,2057-13,1S,9,B,5,5,2027
67018154,67_67399_5136980,2076-53,1S,9,A,5,5,2027
67018154,67_67399_5136980,2556001,1S,9,C,5,5,2027
67018154,67_67399_5136980,980373,1S,9,C,5,5,2027
67018154,67_67399_5136980,2273271,1S,9,C,5,5,2027
67018154,67_67399_5136980,9226-41,2S,9,C,5,5,2027
67018154,67_67399_5136980,C922711-01,2S,9,B,10,10,2027
67018154,67_67399_5136980,2139501,2S,9,B,5,5,2027
67018155,67_67399_5136980,2137798,1S,9,C,5,5,2027
67018155,67_67399_5136980,107415,1S,9,C,5,5,2027
67018155,67_67399_5136980,2076-64,1S,9,A,5,5,2027
67018155,67_67399_5136980,57377,1S,9,B,5,5,2027
67018155,67_67399_5136980,5819-17,1S,9,A,10,10,2027
67018155,67_67399_5136980,1577940,1S,9,A,5,5,2027
67018155,67_67399_5136980,993858,1S,9,A,5,5,2027
67018155,67_67399_5136980,1790-11,1S,9,B,5,5,2027
67018155,67_67399_5136980,240756,1S,9,A,5,5,2027
67018155,67_67399_5136980,C9104007-07,1S,9,A,5,5,2027
67018155,67_67399_5136980,C740002-01,1S,9,A,5,5,2027
67018155,67_67399_5136980,1256-03,2S,9,B,5,5,2027
67018155,67_67399_5136980,2151705,2S,9,B,5,5,2027
67018155,67_67399_5136980,C910400850,2S,9,C,5,5,2027
67018156,67_67399_5136980,C917304-07,1S,9,A,5,5,2027
67018156,67_67399_5136980,1691440,1S,9,C,5,5,2027
67018156,67_67399_5136980,994223,1S,9,A,5,5,2027
67018156,67_67399_5136980,1578215,1S,9,C,5,5,2027
67018156,67_67399_5136980,2097194,1S,9,C,10,10,2027
67018156,67_67399_5136980,2057-14,1S,9,B,5,5,2027
67018156,67_67399_5136980,2076-67,1S,9,B,5,5,2027
67018156,67_67399_5136980,657955,1S,9,A,10,10,2027
67018156,67_67399_5136980,1226-50,1S,9,C,5,5,2027
67018156,67_67399_5136980,C910201-06,1S,9,B,5,5,2027
67018156,67_67399_5136980,2593224,1S,9,A,5,5,2027
67018156,67_67399_5136980,5991-16,2S,9,C,5,5,2027
67018156,67_67399_5136980,1592884,2S,9,C,5,5,2027
67018156,67_67399_5136980,C9104006-07,2S,9,A,5,5,2027
67018157,67_67399_5136980,C934001-06,1S,9,B,5,5,2027
67018157,67_67399_5136980,101599,1S,9,C,10,10,2027
67018157,67_67399_5136980,C9104009-04,1S,9,A,5,5,2027
67018157,67_67399_5136980,1422073,1S,9,B,5,5,2027
67018157,67_67399_5136980,2675859,1S,9,A,5,5,2027
67018157,67_67399_5136980,1577849,1S,9,C,5,5,2027
67018157,67_67399_5136980,2097621,1S,9,A,10,10,2027
67018157,67_67399_5136980,9814-26,1S,9,A,5,5,2027
67018157,67_67399_5136980,1256-05,1S,9,A,5,5,2027
67018157,67_67399_5136980,729847,1S,9,C,5,5,2027
67018157,67_67399_5136980,2075-55,1S,9,A,5,5,2027
67018157,67_67399_5136980,9104015-31,2S,9,A,5,5,2027
67018157,67_67399_5136980,C923204-02,2S,9,C,5,5,2027
67018157,67_67399_5136980,1256-32,2S,9,B,5,5,2027
67018158,67_67399_5136980,5910-022,1S,9,B,10,10,2027
67018158,67_67399_5136980,2380319,1S,9,A,10,10,2027
67018158,67_67399_5136980,1464655,1S,9,B,10,10,2027
67018158,67_67399_5136980,C910204-14,1S,9,C,5,5,2027
67018158,67_67399_5136980,1790-14,1S,9,F,5,0,2027
67018158,67_67399_5136980,C713101-03,1S,9,B,5,5,2027
67018158,67_67399_5136980,1290098,1S,9,A,5,5,2027
67018158,67_67399_5136980,1409654,1S,9,D,10,10,2027
67018158,67_67399_5136980,97216,1S,9,B,5,5,2027
67018158,67_67399_5136980,63979,1S,9,A,5,5,2027
67018158,67_67399_5136980,9295001-51,1S,9,B,5,5,2027
67018158,67_67399_5136980,1422073,2S,9,A,5,5,2027
67018158,67_67399_5136980,0218-04,2S,9,A,10,10,2027
67018158,67_67399_5136980,C910204-08,2S,9,B,5,5,2027
67018159,67_67399_5136980,1693266,1S,9,A,5,5,2027
67018159,67_67399_5136980,298436,1S,9,A,10,10,2027
67018159,67_67399_5136980,1748477,1S,9,F,5,0,2027
67018159,67_67399_5136980,730334,1S,9,C,5,5,2027
67018159,67_67399_5136980,0062-51,1S,9,C,5,5,2027
67018159,67_67399_5136980,1996783,1S,9,B,10,10,2027
67018159,67_67399_5136980,217322,1S,9,A,10,10,2027
67018159,67_67399_5136980,6215-58,1S,9,B,5,5,2027
67018159,67_67399_5136980,446114,1S,9,A,5,5,2027
67018159,67_67399_5136980,1710-07,1S,9,F,5,0,2027
67018159,67_67399_5136980,1385399,1S,9,A,5,5,2027
67018159,67_67399_5136980,C9104009-03,2S,9,A,5,5,2027
67018159,67_67399_5136980,1254-11,2S,9,D,5,5,2027
67018159,67_67399_5136980,C9104007-04,2S,9,B,5,5,2027
67018160,67_67399_5136980,111156,1S,9,B,5,5,2027
67018160,67_67399_5136980,5819-23,1S,9,A,10,10,2027
67018160,67_67399_5136980,6215-62,1S,9,B,5,5,2027
67018160,67_67399_5136980,3121-16,1S,9,B,5,5,2027
67018160,67_67399_5136980,9226-16,1S,9,A,5,5,2027
67018160,67_67399_5136980,2482768,1S,9,C,5,5,2027
67018160,67_67399_5136980,C9104006-05,1S,9,B,5,5,2027
67018160,67_67399_5136980,657863,1S,9,B,10,10,2027
67018160,67_67399_5136980,0215-05,1S,9,A,10,10,2027
67018160,67_67399_5136980,1691805,1S,9,A,5,5,2027
67018160,67_67399_5136980,2075-59,1S,9,B,5,5,2027
67018160,67_67399_5136980,C917303-02,2S,9,A,5,5,2027
67018160,67_67399_5136980,005693-234,2S,9,A,5,5,2027
67018160,67_67399_5136980,1254-06,2S,9,B,5,5,2027
67018161,67_67399_5136980,8697-52,1S,9,A,5,5,2027
67018161,67_67399_5136980,774682,1S,9,A,5,5,2027
67018161,67_67399_5136980,2075-31,1S,9,B,5,5,2027
67018161,67_67399_5136980,57680,1S,9,D,5,5,2027
67018161,67_67399_5136980,7651-67,1S,9,C,10,10,2027
67018161,67_67399_5136980,5432-50,1S,9,A,5,5,2027
67018161,67_67399_5136980,446206,1S,9,F,5,0,2027
67018161,67_67399_5136980,5992-13,1S,9,B,5,5,2027
67018161,67_67399_5136980,C906201-03,1S,9,C,5,5,2027
67018161,67_67399_5136980,C906201-04,1S,9,A,5,5,2027
67018161,67_67399_5136980,644776,1S,9,B,10,10,2027
67018161,67_67399_5136980,1746896,2S,9,B,5,5,2027
67018161,67_67399_5136980,C917304-06,2S,9,C,5,5,2027
67018161,67_67399_5136980,2293756,2S,9,C,5,5,2027
67018162,67_67399_5136980,9815-36,1S,9,B,5,5,2027
67018162,67_67399_5136980,1431568,1S,9,A,10,10,2027
67018162,67_67399_5136980,C932202-02,1S,9,A,5,5,2027
67018162,67_67399_5136980,C930301-02,1S,9,C,10,10,2027
67018162,67_67399_5136980,1256-13,1S,9,A,5,5,2027
67018162,67_67399_5136980,2075-58,1S,9,A,5,5,2027
67018162,67_67399_5136980,May-51,1S,9,C,5,5,2027
67018162,67_67399_5136980,C906201-04,1S,9,B,5,5,2027
67018162,67_67399_5136980,C9104006-05,1S,9,B,5,5,2027
67018162,67_67399_5136980,2252,1S,9,A,5,5,2027
67018162,67_67399_5136980,726104,1S,9,A,5,5,2027
67018162,67_67399_5136980,1748661,2S,9,B,5,5,2027
67018162,67_67399_5136980,C922002-52,2S,9,C,5,5,2027
67018162,67_67399_5136980,1850-06,2S,9,A,5,5,2027
67018162,67_67399_5136980,24198,2S,9,B,5,5,2027
67018163,67_67399_5136980,C700002-51,1S,9,B,5,5,2027
67018163,67_67399_5136980,1254-11,1S,9,B,5,5,2027
67018163,67_67399_5136980,2281397,1S,9,B,10,10,2027
67018163,67_67399_5136980,64010,1S,9,A,5,5,2027
67018163,67_67399_5136980,57346,1S,9,B,5,5,2027
67018163,67_67399_5136980,7651-70,1S,9,C,10,10,2027
67018163,67_67399_5136980,1577970,1S,9,A,5,5,2027
67018163,67_67399_5136980,1765584,1S,9,B,5,5,2027
67018163,67_67399_5136980,C917304-11,1S,9,A,5,5,2027
67018163,67_67399_5136980,5693-43,1S,9,C,5,5,2027
67018163,67_67399_5136980,0218-04,1S,9,C,10,10,2027
67018163,67_67399_5136980,2482829,2S,9,A,5,5,2027
67018163,67_67399_5136980,2676073,2S,9,A,5,5,2027
67018163,67_67399_5136980,C910418-07,2S,9,B,5,5,2027
67018164,67_67399_5136980,24108,1S,9,B,5,5,2027
67018164,67_67399_5136980,5432-59,1S,9,A,5,5,2027
67018164,67_67399_5136980,101571,1S,9,A,10,10,2027
67018164,67_67399_5136980,C910429-50,1S,9,B,5,5,2027
67018164,67_67399_5136980,5980-58,1S,9,A,10,10,2027
67018164,67_67399_5136980,C934001-03,1S,9,B,5,5,2027
67018164,67_67399_5136980,7641-58,1S,9,B,10,10,2027
67018164,67_67399_5136980,2890804,1S,9,A,5,5,2027
67018164,67_67399_5136980,0062-52,1S,9,B,5,5,2027
67018164,67_67399_5136980,0915-03,1S,9,B,10,10,2027
67018164,67_67399_5136980,1256-04,1S,9,B,5,5,2027
67018164,67_67399_5136980,C910417-01,2S,9,C,5,5,2027
67018164,67_67399_5136980,0215-05,2S,9,C,10,10,2027
67018164,67_67399_5136980,C917305-11,2S,9,A,5,5,2027
67018164,67_67399_5136980,7708-61,2S,9,C,5,5,2027
67018165,67_67399_5136980,C910201-18,1S,9,B,5,5,2027
67018165,67_67399_5136980,1873727,1S,9,C,5,5,2027
67018165,67_67399_5136980,1414830,1S,9,A,10,10,2027
67018165,67_67399_5136980,05693-4311,1S,9,A,5,5,2027
67018165,67_67399_5136980,C910416-51,1S,9,C,5,5,2027
67018165,67_67399_5136980,5992-17,1S,9,A,5,5,2027
67018165,67_67399_5136980,C934002-08,1S,9,A,5,5,2027
67018165,67_67399_5136980,3037-53,1S,9,B,5,5,2027
67018165,67_67399_5136980,7651-76,1S,9,A,10,10,2027
67018165,67_67399_5136980,2057-18,1S,9,A,5,5,2027
67018165,67_67399_5136980,2076-68,1S,9,A,5,5,2027
67018165,67_67399_5136980,1256-18,2S,9,A,5,5,2027
67018165,67_67399_5136980,298405,2S,9,A,10,10,2027
67018165,67_67399_5136980,2676073,2S,9,C,5,5,2027
67018166,67_67399_5136980,2350031,1S,9,A,10,10,2027
67018166,67_67399_5136980,730242,1S,9,A,5,5,2027
67018166,67_67399_5136980,2075-53,1S,9,B,5,5,2027
67018166,67_67399_5136980,57589,1S,9,F,5,0,2027
67018166,67_67399_5136980,7641-50,1S,9,A,10,10,2027
67018166,67_67399_5136980,3064-50,1S,9,A,5,5,2027
67018166,67_67399_5136980,C934002-02,1S,9,A,5,5,2027
67018166,67_67399_5136980,C917304-20,1S,9,C,5,5,2027
67018166,67_67399_5136980,298464,1S,9,B,10,10,2027
67018166,67_67399_5136980,5793-23,1S,9,C,5,5,2027
67018166,67_67399_5136980,7708-54,1S,9,A,5,5,2027
67018166,67_67399_5136980,1494756,2S,9,B,5,5,2027
67018166,67_67399_5136980,2293999,2S,9,B,5,5,2027
67018166,67_67399_5136980,8697-17,2S,9,A,5,5,2027
67018167,67_67399_5136980,C910501-01,1S,9,C,5,5,2027
67018167,67_67399_5136980,1873727,1S,9,B,5,5,2027
67018167,67_67399_5136980,64010,1S,9,C,5,5,2027
67018167,67_67399_5136980,C925401-06,1S,9,C,5,5,2027
67018167,67_67399_5136980,7641-55,1S,9,B,10,10,2027
67018167,67_67399_5136980,3064-51,1S,9,A,5,5,2027
67018167,67_67399_5136980,993947,1S,9,A,5,5,2027
67018167,67_67399_5136980,2151797,1S,9,C,5,5,2027
67018167,67_67399_5136980,2293725,1S,9,B,5,5,2027
67018167,67_67399_5136980,C922007-02,1S,9,B,5,5,2027
67018167,67_67399_5136980,1414799,1S,9,A,10,10,2027
67018167,67_67399_5136980,1746865,2S,9,B,5,5,2027
67018167,67_67399_5136980,C917305-20,2S,9,C,5,5,2027
67018167,67_67399_5136980,C922004-02,2S,9,C,5,5,2027
67018168,67_67399_5136980,2075-31,1S,9,A,5,5,2027
67018168,67_67399_5136980,C700001-51,1S,9,A,5,5,2027
67018168,67_67399_5136980,1458506,1S,9,A,5,5,2027
67018168,67_67399_5136980,C922204-51,1S,9,B,5,5,2027
67018168,67_67399_5136980,C917304-19,1S,9,B,5,5,2027
67018168,67_67399_5136980,446724,1S,9,C,5,5,2027
67018168,67_67399_5136980,6215-51,1S,9,A,5,5,2027
67018168,67_67399_5136980,C931601-01,1S,9,B,10,10,2027
67018168,67_67399_5136980,C925401-09,1S,9,B,5,5,2027
67018168,67_67399_5136980,107415,1S,9,B,5,5,2027
67018168,67_67399_5136980,2101639,1S,9,B,5,5,2027
67018168,67_67399_5136980,C906202-02,2S,9,C,5,5,2027
67018168,67_67399_5136980,C920004-01,2S,9,B,10,10,2027
67018168,67_67399_5136980,1790-05,2S,9,B,5,5,2027
67018168,67_67399_5136980,C910204-01,2S,9,A,5,5,2027
67018169,67_67399_5136980,4578-53,1S,9,A,5,5,2027
67018169,67_67399_5136980,884254,1S,9,C,10,10,2027
67018169,67_67399_5136980,2293756,1S,9,A,5,5,2027
67018169,67_67399_5136980,0215-02,1S,9,A,10,10,2027
67018169,67_67399_5136980,1494634,1S,9,C,5,5,2027
67018169,67_67399_5136980,1767045,1S,9,B,5,5,2027
67018169,67_67399_5136980,6215-62,1S,9,B,5,5,2027
67018169,67_67399_5136980,7651-71,1S,9,A,10,10,2027
67018169,67_67399_5136980,596474,1S,9,C,5,5,2027
67018169,67_67399_5136980,2075-66,1S,9,B,5,5,2027
67018169,67_67399_5136980,730334,1S,9,C,5,5,2027
67018169,67_67399_5136980,C922005-01,2S,9,C,5,5,2027
67018169,67_67399_5136980,1494299,2S,9,A,5,5,2027
67018169,67_67399_5136980,2482676,2S,9,A,5,5,2027
67018170,67_67399_5136980,C700002-50,1S,9,B,5,5,2027
67018170,67_67399_5136980,C910418-10,1S,9,D,5,5,2027
67018170,67_67399_5136980,2252,1S,9,A,5,5,2027
67018170,67_67399_5136980,Jan-88,1S,9,C,5,5,2027
67018170,67_67399_5136980,3038-52,1S,9,D,5,5,2027
67018170,67_67399_5136980,7651-54,1S,9,B,10,10,2027
67018170,67_67399_5136980,596474,1S,9,B,5,5,2027
67018170,67_67399_5136980,2076-54,1S,9,B,5,5,2027
67018170,67_67399_5136980,7500-51,1S,9,C,5,5,2027
67018170,67_67399_5136980,1254-08,1S,9,D,5,5,2027
67018170,67_67399_5136980,1790-18,2S,9,B,5,5,2027
67018171,67_67399_5136980,5819-14,1S,9,B,10,10,2027
67018171,67_67399_5136980,19115,1S,9,C,5,5,2027
67018171,67_67399_5136980,1883-03,1S,9,B,5,5,2027
67018171,67_67399_5136980,1883-02,1S,9,B,5,5,2027
67018171,67_67399_5136980,1726-02,1S,9,B,5,5,2027
67018171,67_67399_5136980,445994,1S,9,B,5,5,2027
67018171,67_67399_5136980,3037-53,1S,9,B,5,5,2027
67018171,67_67399_5136980,9814-41,1S,9,A,5,5,2027
67018171,67_67399_5136980,2075-59,1S,9,A,5,5,2027
67018171,67_67399_5136980,774682,1S,9,A,5,5,2027
67018171,67_67399_5136980,1593310,1S,9,A,5,5,2027
67018171,67_67399_5136980,9104016-13,2S,9,B,5,5,2027
67018171,67_67399_5136980,1494390,2S,9,B,5,5,2027
67018171,67_67399_5136980,1593190,2S,9,B,5,5,2027
67018172,67_67399_5136980,C906202-01,1S,9,A,5,5,2027
67018172,67_67399_5136980,9226-20,1S,9,A,5,5,2027
67018172,67_67399_5136980,05693-4311,1S,9,B,5,5,2027
67018172,67_67399_5136980,C700001-52,1S,9,C,5,5,2027
67018172,67_67399_5136980,C934001-06,1S,9,B,5,5,2027
67018172,67_67399_5136980,C932202-02,1S,9,B,5,5,2027
67018172,67_67399_5136980,7651-65,1S,9,C,10,10,2027
67018172,67_67399_5136980,9814-19,1S,9,B,5,5,2027
67018172,67_67399_5136980,2076-52,1S,9,B,5,5,2027
67018172,67_67399_5136980,0915-65,1S,9,B,10,10,2027
67018172,67_67399_5136980,1284-05,1S,9,A,5,5,2027
67018172,67_67399_5136980,C917305-08,2S,9,C,5,5,2027
67018172,67_67399_5136980,1850-04,2S,9,B,5,5,2027
67018172,67_67399_5136980,C922206-01,2S,9,C,5,5,2027
67018172,67_67399_5136980,1748418,2S,9,C,5,5,2027
67018173,67_67399_5136980,2075-60,1S,9,A,5,5,2027
67018173,67_67399_5136980,1520780,1S,9,B,10,10,2027
