stu_id,section_id,site_id,start_date,leave_date,schoolyr
67019719,0005910-33,67_67399_5136981,8/12/24,,2024-2025
67020219,0005910-33,67_67399_5136981,8/12/24,3/26/25,2024-2025
67019870,005693--33,67_67399_5136981,8/12/24,,2024-2025
67020219,005693--33,67_67399_5136981,8/12/24,3/20/25,2024-2025
67020252,005693--33,67_67399_5136981,8/12/24,2/21/25,2024-2025
67020326,005693--33,67_67399_5136981,8/12/24,4/17/25,2024-2025
67020427,005693--33,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020516,005693--33,67_67399_5136981,8/12/24,5/14/25,2024-2025
67020584,005693--33,67_67399_5136981,8/12/24,2/21/25,2024-2025
67020652,005693--33,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020665,005693--33,67_67399_5136981,8/12/24,2/25/25,2024-2025
67020690,005693--33,67_67399_5136981,8/12/24,5/9/25,2024-2025
67020694,005693--33,67_67399_5136981,8/12/24,5/6/25,2024-2025
67020727,005693--33,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020773,005693--33,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020777,005693--33,67_67399_5136981,8/12/24,4/8/25,2024-2025
67020835,005693--33,67_67399_5136981,8/12/24,4/9/25,2024-2025
67020837,005693--33,67_67399_5136981,8/12/24,5/27/25,2024-2025
67020874,005693--33,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020875,005693--33,67_67399_5136981,8/12/24,4/28/25,2024-2025
67019534,005693-134,67_67399_5136981,8/12/24,5/7/25,2024-2025
67019573,005693-134,67_67399_5136981,8/12/24,5/30/25,2024-2025
67019587,005693-134,67_67399_5136981,8/12/24,,2024-2025
67019675,005693-134,67_67399_5136981,8/12/24,,2024-2025
67019677,005693-134,67_67399_5136981,8/12/24,,2024-2025
67019777,005693-134,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019804,005693-134,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019874,005693-134,67_67399_5136981,8/12/24,,2024-2025
67019885,005693-134,67_67399_5136981,8/12/24,,2024-2025
67019977,005693-134,67_67399_5136981,8/12/24,,2024-2025
67020110,005693-134,67_67399_5136981,8/12/24,,2024-2025
67020427,005693-134,67_67399_5136981,8/12/24,5/1/25,2024-2025
67020584,005693-134,67_67399_5136981,8/12/24,4/11/25,2024-2025
67019902,005693-135,67_67399_5136981,8/12/24,,2024-2025
67020416,005693-135,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020450,005693-135,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020727,005693-135,67_67399_5136981,8/12/24,4/14/25,2024-2025
67020219,005693-136,67_67399_5136981,8/12/24,3/26/25,2024-2025
67020326,005693-136,67_67399_5136981,8/12/24,4/17/25,2024-2025
67020516,005693-136,67_67399_5136981,8/12/24,6/2/25,2024-2025
67020555,005693-136,67_67399_5136981,8/12/24,5/14/25,2024-2025
67020556,005693-136,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020584,005693-136,67_67399_5136981,8/12/24,2/21/25,2024-2025
67020669,005693-136,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020690,005693-136,67_67399_5136981,8/12/24,5/5/25,2024-2025
67020874,005693-136,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020886,005693-136,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020924,005693-136,67_67399_5136981,8/12/24,5/9/25,2024-2025
67019522,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019584,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019634,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019664,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019853,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019870,005693-137,67_67399_5136981,8/12/24,,2024-2025
67019902,005693-137,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019972,005693-137,67_67399_5136981,8/12/24,,2024-2025
67020031,005693-137,67_67399_5136981,8/12/24,,2024-2025
67020136,005693-137,67_67399_5136981,8/12/24,3/17/25,2024-2025
67020508,005693-137,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020727,005693-137,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020813,005693-137,67_67399_5136981,8/12/24,5/21/25,2024-2025
67020219,005693-234,67_67399_5136981,8/12/24,3/20/25,2024-2025
67020252,005693-234,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020326,005693-234,67_67399_5136981,8/12/24,4/17/25,2024-2025
67020416,005693-234,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020450,005693-234,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020516,005693-234,67_67399_5136981,8/12/24,3/26/25,2024-2025
67020555,005693-234,67_67399_5136981,8/12/24,5/16/25,2024-2025
67020556,005693-234,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020640,005693-234,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020727,005693-234,67_67399_5136981,8/12/24,4/15/25,2024-2025
67020761,005693-234,67_67399_5136981,8/12/24,5/28/25,2024-2025
67020773,005693-234,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020837,005693-234,67_67399_5136981,8/12/24,5/27/25,2024-2025
67019616,005693-236,67_67399_5136981,8/12/24,3/5/25,2024-2025
67020098,005693-236,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020277,005693-236,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020584,005693-236,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020652,005693-236,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020727,005693-236,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020823,005693-236,67_67399_5136981,8/12/24,5/23/25,2024-2025
67020874,005693-236,67_67399_5136981,8/12/24,5/20/25,2024-2025
67019452,005693-337,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019587,005693-337,67_67399_5136981,8/12/24,,2024-2025
67019616,005693-337,67_67399_5136981,8/12/24,3/5/25,2024-2025
67019764,005693-337,67_67399_5136981,8/12/24,6/5/25,2024-2025
67019848,005693-337,67_67399_5136981,8/12/24,,2024-2025
67019854,005693-337,67_67399_5136981,8/12/24,,2024-2025
67019912,005693-337,67_67399_5136981,8/12/24,,2024-2025
67019977,005693-337,67_67399_5136981,8/12/24,,2024-2025
67019993,005693-337,67_67399_5136981,8/12/24,,2024-2025
67020055,005693-337,67_67399_5136981,8/12/24,,2024-2025
67020084,005693-337,67_67399_5136981,8/12/24,4/30/25,2024-2025
67020098,005693-337,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020122,005693-337,67_67399_5136981,8/12/24,,2024-2025
67020129,005693-337,67_67399_5136981,8/12/24,3/17/25,2024-2025
67020427,005693-337,67_67399_5136981,8/12/24,5/1/25,2024-2025
67020450,005693-337,67_67399_5136981,8/12/24,6/2/25,2024-2025
67020669,005693-337,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020761,005693-337,67_67399_5136981,8/12/24,5/28/25,2024-2025
67020802,005693-337,67_67399_5136981,8/12/24,3/11/25,2024-2025
67020804,005693-337,67_67399_5136981,8/12/24,3/11/25,2024-2025
67020823,005693-337,67_67399_5136981,8/12/24,5/23/25,2024-2025
67020864,005693-337,67_67399_5136981,8/12/24,5/7/25,2024-2025
67020875,005693-337,67_67399_5136981,8/12/24,5/16/25,2024-2025
67020924,005693-337,67_67399_5136981,8/12/24,5/21/25,2024-2025
67020219,005693-434,67_67399_5136981,8/12/24,3/26/25,2024-2025
67020326,005693-434,67_67399_5136981,8/12/24,4/9/25,2024-2025
67020450,005693-434,67_67399_5136981,8/12/24,6/2/25,2024-2025
67020492,005693-434,67_67399_5136981,8/12/24,5/8/25,2024-2025
67020556,005693-434,67_67399_5136981,8/12/24,5/19/25,2024-2025
67020652,005693-434,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020804,005693-434,67_67399_5136981,8/12/24,3/11/25,2024-2025
67020813,005693-434,67_67399_5136981,8/12/24,5/30/25,2024-2025
67020823,005693-434,67_67399_5136981,8/12/24,5/23/25,2024-2025
67020835,005693-434,67_67399_5136981,8/12/24,4/8/25,2024-2025
67020864,005693-434,67_67399_5136981,8/12/24,4/14/25,2024-2025
67020924,005693-434,67_67399_5136981,8/12/24,5/9/25,2024-2025
67019612,005693-435,67_67399_5136981,8/12/24,,2024-2025
67019764,005693-435,67_67399_5136981,8/12/24,6/5/25,2024-2025
67019848,005693-435,67_67399_5136981,8/12/24,,2024-2025
67019854,005693-435,67_67399_5136981,8/12/24,,2024-2025
67019987,005693-435,67_67399_5136981,8/12/24,,2024-2025
67019993,005693-435,67_67399_5136981,8/12/24,,2024-2025
67020120,005693-435,67_67399_5136981,8/12/24,,2024-2025
67020129,005693-435,67_67399_5136981,8/12/24,3/17/25,2024-2025
67020277,005693-435,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020556,005693-435,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020582,005693-435,67_67399_5136981,8/12/24,5/27/25,2024-2025
67020584,005693-435,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020669,005693-435,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020761,005693-435,67_67399_5136981,8/12/24,5/28/25,2024-2025
67020772,005693-435,67_67399_5136981,8/12/24,5/19/25,2024-2025
67020835,005693-435,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020867,005693-435,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020868,005693-435,67_67399_5136981,8/12/24,5/8/25,2024-2025
67020008,005693-436,67_67399_5136981,8/12/24,,2024-2025
67020219,005693-436,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020252,005693-436,67_67399_5136981,8/12/24,5/15/25,2024-2025
67020345,005693-436,67_67399_5136981,8/12/24,3/20/25,2024-2025
67020427,005693-436,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020555,005693-436,67_67399_5136981,8/12/24,5/16/25,2024-2025
67020640,005693-436,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020727,005693-436,67_67399_5136981,8/12/24,4/15/25,2024-2025
67020837,005693-436,67_67399_5136981,8/12/24,5/27/25,2024-2025
67020924,005693-436,67_67399_5136981,8/12/24,5/21/25,2024-2025
67019573,005693-437,67_67399_5136981,8/12/24,5/30/25,2024-2025
67019587,005693-437,67_67399_5136981,8/12/24,,2024-2025
67019675,005693-437,67_67399_5136981,8/12/24,5/1/25,2024-2025
67019677,005693-437,67_67399_5136981,8/12/24,,2024-2025
67019691,005693-437,67_67399_5136981,8/12/24,6/5/25,2024-2025
67019719,005693-437,67_67399_5136981,8/12/24,,2024-2025
67019777,005693-437,67_67399_5136981,8/12/24,,2024-2025
67019874,005693-437,67_67399_5136981,8/12/24,5/6/25,2024-2025
67019885,005693-437,67_67399_5136981,8/12/24,,2024-2025
67019977,005693-437,67_67399_5136981,8/12/24,,2024-2025
67020055,005693-437,67_67399_5136981,8/12/24,,2024-2025
67020084,005693-437,67_67399_5136981,8/12/24,,2024-2025
67020122,005693-437,67_67399_5136981,8/12/24,,2024-2025
67020875,005693-437,67_67399_5136981,8/12/24,4/28/25,2024-2025
67019522,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019534,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019584,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019634,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019691,005693-534,67_67399_5136981,8/12/24,6/5/25,2024-2025
67019719,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019853,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019870,005693-534,67_67399_5136981,8/12/24,3/11/25,2024-2025
67019902,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019972,005693-534,67_67399_5136981,8/12/24,,2024-2025
67019987,005693-534,67_67399_5136981,8/12/24,,2024-2025
67020008,005693-534,67_67399_5136981,8/12/24,,2024-2025
67020031,005693-534,67_67399_5136981,8/12/24,,2024-2025
67020136,005693-534,67_67399_5136981,8/12/24,3/17/25,2024-2025
67020277,005693-534,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020556,005693-534,67_67399_5136981,8/12/24,4/28/25,2024-2025
67020669,005693-534,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020777,005693-534,67_67399_5136981,8/12/24,5/7/25,2024-2025
67020886,005693-534,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020450,005693-536,67_67399_5136981,8/12/24,6/2/25,2024-2025
67020492,005693-536,67_67399_5136981,8/12/24,5/8/25,2024-2025
67020516,005693-536,67_67399_5136981,8/12/24,4/29/25,2024-2025
67020665,005693-536,67_67399_5136981,8/12/24,3/27/25,2024-2025
67020694,005693-536,67_67399_5136981,8/12/24,4/11/25,2024-2025
67020773,005693-536,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020813,005693-536,67_67399_5136981,8/12/24,5/21/25,2024-2025
67020823,005693-536,67_67399_5136981,8/12/24,5/1/25,2024-2025
67020837,005693-536,67_67399_5136981,8/12/24,4/28/25,2024-2025
67019573,005693-537,67_67399_5136981,8/12/24,5/30/25,2024-2025
67019885,005693-537,67_67399_5136981,8/12/24,,2024-2025
67020252,005693-537,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020508,005693-537,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020556,005693-537,67_67399_5136981,8/12/24,5/19/25,2024-2025
67020584,005693-537,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020652,005693-537,67_67399_5136981,8/12/24,5/13/25,2024-2025
67020727,005693-537,67_67399_5136981,8/12/24,4/14/25,2024-2025
67020772,005693-537,67_67399_5136981,8/12/24,5/14/25,2024-2025
67020864,005693-537,67_67399_5136981,8/12/24,4/14/25,2024-2025
67020924,005693-537,67_67399_5136981,8/12/24,5/9/25,2024-2025
67019927,0218-11,67_67399_5136981,8/12/24,8/22/24,2024-2025
67019534,05693-1311,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019854,05693-1311,67_67399_5136981,8/12/24,,2024-2025
67020084,05693-1311,67_67399_5136981,8/12/24,4/30/25,2024-2025
67020252,05693-1311,67_67399_5136981,8/12/24,2/21/25,2024-2025
67020277,05693-1311,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020694,05693-1311,67_67399_5136981,8/12/24,5/6/25,2024-2025
67020875,05693-1311,67_67399_5136981,8/12/24,5/16/25,2024-2025
67019452,05693-2310,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019534,05693-2310,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019664,05693-2310,67_67399_5136981,8/12/24,,2024-2025
67019804,05693-2310,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019853,05693-2310,67_67399_5136981,8/12/24,,2024-2025
67019902,05693-2310,67_67399_5136981,8/12/24,,2024-2025
67019993,05693-2310,67_67399_5136981,8/12/24,,2024-2025
67020129,05693-2310,67_67399_5136981,8/12/24,3/17/25,2024-2025
67020694,05693-2310,67_67399_5136981,8/12/24,5/6/25,2024-2025
67020802,05693-2310,67_67399_5136981,8/12/24,3/11/25,2024-2025
67020804,05693-2310,67_67399_5136981,8/12/24,3/4/25,2024-2025
67019534,05693-2311,67_67399_5136981,8/12/24,5/7/25,2024-2025
67019691,05693-2311,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019777,05693-2311,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019848,05693-2311,67_67399_5136981,8/12/24,,2024-2025
67019870,05693-2311,67_67399_5136981,8/12/24,,2024-2025
67019885,05693-2311,67_67399_5136981,8/12/24,,2024-2025
67019972,05693-2311,67_67399_5136981,8/12/24,,2024-2025
67019987,05693-2311,67_67399_5136981,8/12/24,,2024-2025
67020427,05693-2311,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020508,05693-2311,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020516,05693-2311,67_67399_5136981,8/12/24,6/2/25,2024-2025
67020727,05693-2311,67_67399_5136981,8/12/24,4/14/25,2024-2025
67020924,05693-2311,67_67399_5136981,8/12/24,5/21/25,2024-2025
67019534,05693-3310,67_67399_5136981,8/12/24,5/7/25,2024-2025
67019634,05693-3310,67_67399_5136981,8/12/24,,2024-2025
67019691,05693-3310,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019902,05693-3310,67_67399_5136981,8/12/24,,2024-2025
67020110,05693-3310,67_67399_5136981,8/12/24,,2024-2025
67020252,05693-3310,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020277,05693-3310,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020813,05693-3310,67_67399_5136981,8/12/24,5/30/25,2024-2025
67020835,05693-3310,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020886,05693-3310,67_67399_5136981,8/12/24,6/5/25,2024-2025
67018817,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019522,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019584,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019675,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019804,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019874,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67019912,05693-4311,67_67399_5136981,8/12/24,,2024-2025
67020098,05693-4311,67_67399_5136981,8/12/24,5/8/25,2024-2025
67020508,05693-4311,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020584,05693-4311,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020665,05693-4311,67_67399_5136981,8/12/24,3/27/25,2024-2025
67020694,05693-4311,67_67399_5136981,8/12/24,4/11/25,2024-2025
67020773,05693-4311,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020886,05693-4311,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020416,1254-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020555,1254-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020773,1254-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020252,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020584,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020665,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020777,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020834,1254-31,67_67399_5136981,8/12/24,10/4/24,2024-2025
67020835,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020875,1254-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020772,1254-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020640,1256-012,67_67399_5136981,8/12/24,12/16/24,2024-2025
67020252,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020584,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020652,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020665,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020777,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020835,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020875,1256-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020772,1256-42,67_67399_5136981,8/12/24,12/5/24,2024-2025
67020773,1256-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020804,1256-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020833,1256-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020864,1256-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020652,1710-22,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020252,1710-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020835,1710-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020665,1710-52,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020772,1710-52,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020773,1710-52,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020833,1710-52,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020875,1710-52,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020252,1790-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020345,1790-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020638,1790-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020640,1790-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020835,1790-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020665,1790-51,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020772,1790-51,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020773,1790-51,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020875,1790-51,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019634,2075-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020031,2075-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020416,2075-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020772,2075-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019522,2075-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019691,2075-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019777,2075-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020555,2075-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019634,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67019804,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67019870,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020031,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020136,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020416,2076-32,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020772,2076-32,67_67399_5136981,8/12/24,12/5/24,2024-2025
67019452,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019522,2076-42,67_67399_5136981,8/12/24,,2024-2025
67019616,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019634,2076-42,67_67399_5136981,8/12/24,,2024-2025
67019664,2076-42,67_67399_5136981,8/12/24,,2024-2025
67019691,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019777,2076-42,67_67399_5136981,8/12/24,11/15/24,2024-2025
67019870,2076-42,67_67399_5136981,8/12/24,,2024-2025
67019972,2076-42,67_67399_5136981,8/12/24,,2024-2025
67020031,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020136,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020416,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020508,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020555,2076-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019691,3121-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019987,3121-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020665,3121-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019584,3121-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020031,3121-41,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019691,3123-22,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019848,3123-22,67_67399_5136981,8/12/24,,2024-2025
67019870,3123-22,67_67399_5136981,8/12/24,,2024-2025
67019885,3123-22,67_67399_5136981,8/12/24,,2024-2025
67019987,3123-22,67_67399_5136981,8/12/24,,2024-2025
67020665,3123-22,67_67399_5136981,8/12/24,12/13/24,2024-2025
67018817,3123-42,67_67399_5136981,8/12/24,,2024-2025
67019584,3123-42,67_67399_5136981,8/12/24,,2024-2025
67019902,3123-42,67_67399_5136981,8/12/24,12/16/24,2024-2025
67019912,3123-42,67_67399_5136981,8/12/24,,2024-2025
67020031,3123-42,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020098,3123-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020665,3123-42,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019452,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019587,5693-032,67_67399_5136981,8/12/24,,2024-2025
67019616,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019764,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019848,5693-032,67_67399_5136981,8/12/24,,2024-2025
67019854,5693-032,67_67399_5136981,8/12/24,,2024-2025
67019912,5693-032,67_67399_5136981,8/12/24,,2024-2025
67019977,5693-032,67_67399_5136981,8/12/24,,2024-2025
67019993,5693-032,67_67399_5136981,8/12/24,,2024-2025
67020055,5693-032,67_67399_5136981,8/12/24,,2024-2025
67020084,5693-032,67_67399_5136981,8/12/24,,2024-2025
67020098,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020122,5693-032,67_67399_5136981,8/12/24,,2024-2025
67020129,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020568,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020761,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020802,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020804,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020864,5693-032,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019612,5693-042,67_67399_5136981,8/12/24,,2024-2025
67019764,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019848,5693-042,67_67399_5136981,8/12/24,,2024-2025
67019854,5693-042,67_67399_5136981,8/12/24,,2024-2025
67019993,5693-042,67_67399_5136981,8/12/24,,2024-2025
67020120,5693-042,67_67399_5136981,8/12/24,,2024-2025
67020129,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020416,5693-042,67_67399_5136981,8/12/24,12/13/24,2024-2025
67020568,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020761,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020772,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020867,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020868,5693-042,67_67399_5136981,8/12/24,2/20/25,2024-2025
67019612,5693-13,67_67399_5136981,8/12/24,,2024-2025
67019616,5693-13,67_67399_5136981,8/12/24,3/5/25,2024-2025
67019691,5693-13,67_67399_5136981,8/12/24,2/21/25,2024-2025
67019764,5693-13,67_67399_5136981,8/12/24,6/5/25,2024-2025
67020120,5693-13,67_67399_5136981,8/12/24,,2024-2025
67020516,5693-13,67_67399_5136981,8/12/24,3/26/25,2024-2025
67020640,5693-13,67_67399_5136981,8/12/24,5/22/25,2024-2025
67020777,5693-13,67_67399_5136981,8/12/24,5/29/25,2024-2025
67020802,5693-13,67_67399_5136981,8/12/24,2/24/25,2024-2025
67020804,5693-13,67_67399_5136981,8/12/24,2/25/25,2024-2025
67020864,5693-13,67_67399_5136981,8/12/24,5/7/25,2024-2025
67020867,5693-13,67_67399_5136981,8/12/24,5/20/25,2024-2025
67020868,5693-13,67_67399_5136981,8/12/24,5/9/25,2024-2025
67020084,5693-21,67_67399_5136981,8/12/24,11/8/24,2024-2025
67020834,5693-21,67_67399_5136981,8/12/24,10/4/24,2024-2025
67020084,5693-22,67_67399_5136981,8/12/24,12/16/24,2024-2025
67020640,5693-22,67_67399_5136981,8/12/24,12/16/24,2024-2025
67020555,5693-31,67_67399_5136981,8/12/24,11/8/24,2024-2025
67019664,5693-32,67_67399_5136981,8/12/24,,2024-2025
67019804,5693-32,67_67399_5136981,8/12/24,,2024-2025
67020031,5693-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020120,5693-32,67_67399_5136981,8/12/24,,2024-2025
67020136,5693-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020416,5693-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020555,5693-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
67020638,5693-32,67_67399_5136981,8/12/24,2/20/25,2024-2025
