stu_id,site_id,incident_id,incident_date,schoolyr,incident_time,suspension_days,minor_incident,major_incident
67016999,67_67399_5136978,125375,9/10/24,2024-2025,10:06 AM,0,1,0
67016999,67_67399_5136978,126557,12/17/24,2024-2025,11:48 AM,0,2,0
67016999,67_67399_5136978,126665,1/13/25,2024-2025,1:57 PM,0,1,0
67016999,67_67399_5136978,126702,1/15/25,2024-2025,10:03 AM,0,2,0
67016999,67_67399_5136978,128296,5/2/25,2024-2025,1:17 PM,0,2,0
67016999,67_67399_5136978,128540,5/19/25,2024-2025,2:30 PM,0,2,0
67016999,67_67399_5136978,128565,5/21/25,2024-2025,10:15 AM,0,1,1
67017011,67_67399_5136978,125535,9/23/24,2024-2025,3:32 PM,0,0,1
67017011,67_67399_5136978,125693,10/7/24,2024-2025,10:22 AM,0,0,1
67017011,67_67399_5136978,126226,11/15/24,2024-2025,9:46 AM,0,1,0
67017011,67_67399_5136978,126390,12/3/24,2024-2025,8:35 AM,0,1,0
67017011,67_67399_5136978,126559,12/17/24,2024-2025,1:31 PM,0,0,1
67017011,67_67399_5136978,127143,2/11/25,2024-2025,11:17 AM,0,1,0
67017011,67_67399_5136978,127173,2/12/25,2024-2025,1:00 PM,0,0,1
67017011,67_67399_5136978,128250,4/30/25,2024-2025,12:12 PM,0,1,0
67017011,67_67399_5136978,128413,5/12/25,2024-2025,1:39 PM,0,0,1
67017011,67_67399_5136978,128534,5/19/25,2024-2025,12:00 PM,0,0,1
67017011,67_67399_5136978,128566,5/21/25,2024-2025,10:42 AM,0,1,0
67017012,67_67399_5136978,125184,8/23/24,2024-2025,1:15 PM,0,1,0
67017012,67_67399_5136978,127164,2/12/25,2024-2025,12:03 PM,0,1,0
67017014,67_67399_5136978,125236,8/28/24,2024-2025,1:00 PM,0,0,0
67017015,67_67399_5136978,127703,3/18/25,2024-2025,1:12 PM,0,0,0
67017015,67_67399_5136978,128009,4/7/25,2024-2025,2:56 PM,0,1,0
67017015,67_67399_5136978,128020,4/8/25,2024-2025,9:31 AM,0,0,1
67017019,67_67399_5136978,125588,9/27/24,2024-2025,1:56 PM,0,1,0
67017019,67_67399_5136978,126656,1/13/25,2024-2025,10:44 AM,0,0,1
67017019,67_67399_5136978,128477,5/15/25,2024-2025,10:32 AM,0,1,0
67017019,67_67399_5136978,128478,5/15/25,2024-2025,10:34 AM,0,0,1
67017019,67_67399_5136978,128528,5/19/25,2024-2025,9:24 AM,0,1,0
67017022,67_67399_5136978,127363,2/25/25,2024-2025,1:11 PM,0,1,0
67017023,67_67399_5136978,127578,3/11/25,2024-2025,12:53 PM,0,0,1
67017026,67_67399_5136978,126227,11/15/24,2024-2025,9:52 AM,0,2,0
67017032,67_67399_5136978,125297,8/28/24,2024-2025,12:00 PM,2,0,0
67017032,67_67399_5136978,125596,9/30/24,2024-2025,11:42 AM,0,1,0
67017032,67_67399_5136978,128265,5/1/25,2024-2025,10:30 AM,0,1,0
67017032,67_67399_5136978,128660,5/29/25,2024-2025,11:30 AM,0,0,0
67017035,67_67399_5136978,126877,1/27/25,2024-2025,11:00 AM,0,1,0
67017038,67_67399_5136978,125417,9/12/24,2024-2025,8:20 AM,0,0,1
67017038,67_67399_5136978,125912,10/23/24,2024-2025,11:23 AM,0,1,0
67017039,67_67399_5136978,126937,1/29/25,2024-2025,12:10 PM,0,0,0
67017040,67_67399_5136978,127147,2/11/25,2024-2025,12:15 PM,0,1,0
67017054,67_67399_5136978,128613,5/23/25,2024-2025,11:35 AM,0,0,1
67017070,67_67399_5136978,126218,11/14/24,2024-2025,1:35 PM,0,1,0
67017070,67_67399_5136978,127508,3/6/25,2024-2025,12:01 PM,0,1,0
67017070,67_67399_5136978,127554,3/10/25,2024-2025,11:51 AM,0,1,0
67017070,67_67399_5136978,127650,3/14/25,2024-2025,10:52 AM,0,0,1
67017070,67_67399_5136978,128099,4/11/25,2024-2025,10:42 AM,0,1,0
67017070,67_67399_5136978,128098,4/11/25,2024-2025,10:42 AM,0,1,0
67017073,67_67399_5136978,125347,9/6/24,2024-2025,1:15 PM,0,1,0
67017073,67_67399_5136978,128280,5/1/25,2024-2025,2:29 PM,0,1,0
67017074,67_67399_5136978,127618,3/13/25,2024-2025,10:23 AM,0,2,0
67017075,67_67399_5136978,125349,9/6/24,2024-2025,2:07 PM,0,1,0
67017075,67_67399_5136978,125903,10/22/24,2024-2025,12:24 PM,0,0,1
67017075,67_67399_5136978,126628,1/9/25,2024-2025,11:01 AM,0,1,0
67017075,67_67399_5136978,127279,2/20/25,2024-2025,11:07 AM,0,0,1
67017077,67_67399_5136978,126896,1/27/25,2024-2025,11:00 AM,0,1,0
67017077,67_67399_5136978,128268,4/16/25,2024-2025,4:00 PM,0,0,1
67017082,67_67399_5136978,126995,2/3/25,2024-2025,10:19 AM,0,1,0
67017082,67_67399_5136978,127296,2/21/25,2024-2025,11:10 AM,0,2,0
67017082,67_67399_5136978,127840,3/26/25,2024-2025,11:26 AM,0,0,1
67017086,67_67399_5136978,128480,5/15/25,2024-2025,10:38 AM,0,1,0
67017089,67_67399_5136978,127794,3/24/25,2024-2025,12:00 PM,0,1,0
67017092,67_67399_5136978,125325,8/21/24,2024-2025,10:15 AM,0,0,1
67017092,67_67399_5136978,125175,8/22/24,2024-2025,12:48 PM,0,1,0
67017092,67_67399_5136978,125326,8/22/24,2024-2025,10:00 AM,0,0,1
67017092,67_67399_5136978,125186,8/23/24,2024-2025,12:00 PM,3,0,0
67017092,67_67399_5136978,125306,9/4/24,2024-2025,2:18 PM,0,3,0
67017092,67_67399_5136978,125324,9/4/24,2024-2025,2:35 PM,0,0,1
67017092,67_67399_5136978,125322,9/5/24,2024-2025,12:50 PM,0,0,1
67017092,67_67399_5136978,125333,9/5/24,2024-2025,1:00 PM,0,0,1
67017092,67_67399_5136978,125335,9/5/24,2024-2025,2:00 PM,0,0,0
67017092,67_67399_5136978,125407,9/11/24,2024-2025,12:19 PM,0,1,0
67017092,67_67399_5136978,125498,9/19/24,2024-2025,12:45 PM,0,1,0
67017092,67_67399_5136978,125534,9/24/24,2024-2025,8:21 AM,0,0,1
67017092,67_67399_5136978,125566,9/26/24,2024-2025,9:59 AM,0,1,0
67017092,67_67399_5136978,125587,9/27/24,2024-2025,1:48 PM,0,2,0
67017092,67_67399_5136978,125605,9/30/24,2024-2025,1:30 AM,1,0,0
67017092,67_67399_5136978,125641,10/2/24,2024-2025,12:30 PM,0,1,0
67017095,67_67399_5136978,126043,11/1/24,2024-2025,10:15 AM,0,2,0
67017095,67_67399_5136978,126711,1/15/25,2024-2025,1:29 PM,0,1,0
67017097,67_67399_5136978,127945,4/3/25,2024-2025,9:11 AM,0,0,0
67017098,67_67399_5136978,125611,10/1/24,2024-2025,10:54 AM,0,0,1
67017098,67_67399_5136978,125919,10/23/24,2024-2025,1:39 PM,0,1,0
67017098,67_67399_5136978,125946,10/25/24,2024-2025,9:21 AM,0,1,1
67017098,67_67399_5136978,125986,10/29/24,2024-2025,1:05 PM,0,0,0
67017098,67_67399_5136978,126002,10/30/24,2024-2025,8:33 AM,0,1,0
67017098,67_67399_5136978,126111,11/6/24,2024-2025,1:50 PM,0,0,1
67017098,67_67399_5136978,126137,11/7/24,2024-2025,12:30 PM,0,1,0
67017098,67_67399_5136978,126342,11/21/24,2024-2025,3:08 PM,0,0,1
67017098,67_67399_5136978,126363,11/22/24,2024-2025,2:52 PM,0,1,0
67017098,67_67399_5136978,126409,12/4/24,2024-2025,10:36 AM,0,1,0
67017098,67_67399_5136978,126470,12/9/24,2024-2025,1:18 PM,0,1,0
67017098,67_67399_5136978,126494,12/11/24,2024-2025,1:37 PM,0,1,0
67017098,67_67399_5136978,126521,12/13/24,2024-2025,8:42 AM,0,1,0
67017098,67_67399_5136978,126648,1/10/25,2024-2025,1:11 PM,0,2,0
67017098,67_67399_5136978,126719,1/15/25,2024-2025,2:00 PM,0,0,0
67017098,67_67399_5136978,126703,1/15/25,2024-2025,10:07 AM,0,1,0
67017098,67_67399_5136978,126699,1/15/25,2024-2025,9:13 AM,0,1,0
67017098,67_67399_5136978,126720,1/15/25,2024-2025,2:00 PM,0,0,0
67017098,67_67399_5136978,126732,1/16/25,2024-2025,10:00 AM,0,0,0
67017098,67_67399_5136978,126751,1/16/25,2024-2025,1:30 PM,0,0,1
67017098,67_67399_5136978,126767,1/16/25,2024-2025,2:00 PM,1,0,1
67017098,67_67399_5136978,126745,1/16/25,2024-2025,2:51 PM,0,1,0
67017098,67_67399_5136978,126833,1/24/25,2024-2025,10:34 AM,0,1,0
67017098,67_67399_5136978,126902,1/29/25,2024-2025,9:45 AM,0,0,1
67017098,67_67399_5136978,126950,1/30/25,2024-2025,1:17 PM,0,1,0
67017098,67_67399_5136978,127009,2/3/25,2024-2025,6:11 PM,0,0,1
67017098,67_67399_5136978,126993,2/3/25,2024-2025,9:08 AM,0,2,0
67017098,67_67399_5136978,127124,2/7/25,2024-2025,1:00 PM,0,1,0
67017098,67_67399_5136978,127157,2/12/25,2024-2025,8:55 AM,0,1,0
67017098,67_67399_5136978,127171,2/12/25,2024-2025,1:31 PM,0,0,1
67017098,67_67399_5136978,127551,3/10/25,2024-2025,11:07 AM,0,1,0
67017098,67_67399_5136978,127696,3/18/25,2024-2025,9:45 AM,0,1,0
67017098,67_67399_5136978,127766,3/21/25,2024-2025,10:17 AM,0,1,0
67017098,67_67399_5136978,127822,3/25/25,2024-2025,12:42 PM,0,0,1
67017098,67_67399_5136978,127836,3/26/25,2024-2025,9:45 AM,0,0,1
67017098,67_67399_5136978,127897,3/28/25,2024-2025,1:21 PM,0,1,0
67017098,67_67399_5136978,128348,5/7/25,2024-2025,9:59 AM,0,1,0
67017098,67_67399_5136978,128608,5/23/25,2024-2025,10:57 AM,0,0,1
67017099,67_67399_5136978,127315,2/20/25,2024-2025,11:32 AM,0,0,1
67017103,67_67399_5136978,127571,3/11/25,2024-2025,10:30 AM,0,0,0
67017104,67_67399_5136978,127037,2/5/25,2024-2025,8:46 AM,0,1,1
67017104,67_67399_5136978,127704,3/18/25,2024-2025,1:31 PM,0,1,0
67017105,67_67399_5136978,128209,4/28/25,2024-2025,1:21 PM,0,1,0
67017106,67_67399_5136978,126536,12/16/24,2024-2025,8:39 AM,0,1,0
67017106,67_67399_5136978,126920,1/29/25,2024-2025,12:58 PM,0,0,1
67017109,67_67399_5136978,126488,12/11/24,2024-2025,10:35 AM,0,1,0
67017112,67_67399_5136978,126816,1/23/25,2024-2025,12:30 PM,0,1,0
67017113,67_67399_5136978,127067,2/6/25,2024-2025,8:55 AM,0,1,0
67017113,67_67399_5136978,127159,2/12/25,2024-2025,9:23 AM,0,1,0
67017113,67_67399_5136978,127714,3/18/25,2024-2025,10:37 AM,0,1,0
67017119,67_67399_5136978,125965,10/28/24,2024-2025,12:26 PM,0,1,0
67017119,67_67399_5136978,128351,5/7/25,2024-2025,10:40 AM,0,1,0
67017129,67_67399_5136978,126493,12/11/24,2024-2025,1:36 PM,0,1,0
67017130,67_67399_5136978,127506,3/6/25,2024-2025,11:31 AM,0,0,1
67017133,67_67399_5136978,125563,9/26/24,2024-2025,8:33 AM,0,1,0
67017133,67_67399_5136978,128129,4/14/25,2024-2025,12:50 PM,0,1,0
67017134,67_67399_5136978,125215,8/27/24,2024-2025,12:30 PM,0,1,0
67017134,67_67399_5136978,127311,2/21/25,2024-2025,1:56 PM,0,1,0
67017134,67_67399_5136978,127469,3/5/25,2024-2025,8:57 AM,0,1,0
67017134,67_67399_5136978,127567,3/11/25,2024-2025,10:04 AM,0,1,0
67017134,67_67399_5136978,127568,3/11/25,2024-2025,10:04 AM,0,1,0
67017135,67_67399_5136978,126432,12/5/24,2024-2025,12:42 PM,0,1,0
67017135,67_67399_5136978,126478,12/10/24,2024-2025,12:53 PM,0,0,0
67017135,67_67399_5136978,126542,12/16/24,2024-2025,10:19 AM,0,0,1
67017135,67_67399_5136978,126550,12/17/24,2024-2025,9:34 AM,0,0,1
67017135,67_67399_5136978,126686,1/14/25,2024-2025,11:00 AM,0,1,0
67017135,67_67399_5136978,126837,1/24/25,2024-2025,11:02 AM,0,0,1
67017135,67_67399_5136978,126889,1/28/25,2024-2025,1:17 PM,0,1,0
67017135,67_67399_5136978,127712,3/19/25,2024-2025,9:44 AM,0,1,0
67017137,67_67399_5136978,125181,8/23/24,2024-2025,8:10 AM,0,0,0
67017137,67_67399_5136978,126376,11/21/24,2024-2025,4:16 PM,0,0,0
67017141,67_67399_5136978,125370,9/10/24,2024-2025,8:03 AM,0,1,0
67017141,67_67399_5136978,125416,9/12/24,2024-2025,8:06 AM,0,1,0
67017141,67_67399_5136978,126404,11/21/24,2024-2025,4:34 PM,0,0,0
67017147,67_67399_5136978,126146,11/8/24,2024-2025,11:29 AM,0,1,0
67017147,67_67399_5136978,126900,1/29/25,2024-2025,10:11 AM,0,0,1
67017147,67_67399_5136978,127924,4/2/25,2024-2025,9:27 AM,0,1,0
67017147,67_67399_5136978,128118,4/14/25,2024-2025,9:07 AM,0,1,0
67017151,67_67399_5136978,126496,12/11/24,2024-2025,1:55 PM,0,1,0
67017151,67_67399_5136978,127172,2/12/25,2024-2025,1:33 PM,0,0,1
67017151,67_67399_5136978,127297,2/21/25,2024-2025,11:26 AM,0,1,0
67017151,67_67399_5136978,128120,4/14/25,2024-2025,11:03 AM,0,1,0
67017151,67_67399_5136978,128327,5/6/25,2024-2025,12:00 PM,0,1,0
67017151,67_67399_5136978,128648,5/28/25,2024-2025,10:59 AM,0,1,0
67017160,67_67399_5136978,125642,10/2/24,2024-2025,2:30 PM,0,1,0
67017160,67_67399_5136978,125896,10/22/24,2024-2025,9:56 AM,0,2,0
67017160,67_67399_5136978,126456,12/9/24,2024-2025,9:50 AM,0,1,0
67017160,67_67399_5136978,127068,2/6/25,2024-2025,9:02 AM,0,1,0
67017160,67_67399_5136978,127104,2/7/25,2024-2025,8:22 AM,0,0,1
67017160,67_67399_5136978,127130,2/11/25,2024-2025,8:26 AM,0,1,1
67017166,67_67399_5136978,126659,1/13/25,2024-2025,10:57 AM,0,0,1
67017166,67_67399_5136978,126910,1/29/25,2024-2025,11:03 AM,0,0,1
67017173,67_67399_5136978,125410,9/11/24,2024-2025,1:33 PM,0,1,0
67017173,67_67399_5136978,126128,11/7/24,2024-2025,1:58 PM,0,0,1
67017173,67_67399_5136978,126345,11/21/24,2024-2025,4:34 PM,0,0,0
67017173,67_67399_5136978,126620,1/8/25,2024-2025,2:35 PM,0,1,0
67017173,67_67399_5136978,126662,1/13/25,2024-2025,12:56 PM,0,1,0
67017173,67_67399_5136978,126738,1/16/25,2024-2025,1:24 PM,0,2,0
67017173,67_67399_5136978,127622,3/13/25,2024-2025,1:18 PM,0,0,1
67017173,67_67399_5136978,127849,3/26/25,2024-2025,1:19 PM,0,0,1
67017173,67_67399_5136978,127896,3/28/25,2024-2025,12:38 PM,0,0,1
67017173,67_67399_5136978,128016,4/8/25,2024-2025,9:10 AM,0,0,1
67017173,67_67399_5136978,128258,4/30/25,2024-2025,2:11 PM,0,1,0
67017173,67_67399_5136978,128620,5/23/25,2024-2025,12:30 PM,0,0,1
67017174,67_67399_5136978,125492,9/19/24,2024-2025,12:04 PM,0,0,0
67017174,67_67399_5136978,126440,12/5/24,2024-2025,2:32 PM,0,1,0
67017174,67_67399_5136978,126741,1/16/25,2024-2025,12:30 PM,0,1,0
67017174,67_67399_5136978,126827,1/24/25,2024-2025,8:15 AM,0,0,1
67017174,67_67399_5136978,127383,2/26/25,2024-2025,12:50 PM,0,1,0
67017174,67_67399_5136978,127550,3/10/25,2024-2025,11:07 AM,0,1,0
67017174,67_67399_5136978,128079,4/10/25,2024-2025,11:22 AM,0,1,0
67017174,67_67399_5136978,128106,4/11/25,2024-2025,12:12 PM,0,1,0
67017174,67_67399_5136978,128151,4/15/25,2024-2025,11:54 AM,0,1,0
67017175,67_67399_5136978,125890,10/21/24,2024-2025,2:00 PM,0,1,0
67017178,67_67399_5136978,125409,9/11/24,2024-2025,1:27 PM,0,1,0
67017178,67_67399_5136978,125685,10/4/24,2024-2025,1:45 PM,0,1,0
67017178,67_67399_5136978,126434,12/5/24,2024-2025,1:01 PM,0,1,0
67017178,67_67399_5136978,126850,1/24/25,2024-2025,12:31 PM,0,1,0
67017178,67_67399_5136978,126943,1/30/25,2024-2025,9:45 AM,0,0,0
67017181,67_67399_5136978,126433,12/5/24,2024-2025,12:58 PM,0,1,0
67017181,67_67399_5136978,127481,3/3/25,2024-2025,10:00 AM,0,0,1
67017188,67_67399_5136978,127247,2/18/25,2024-2025,10:37 AM,0,0,1
67017190,67_67399_5136978,125655,10/3/24,2024-2025,1:10 PM,0,0,1
67017191,67_67399_5136978,126512,12/12/24,2024-2025,12:40 PM,0,1,0
67017196,67_67399_5136978,126723,1/16/25,2024-2025,9:45 AM,0,1,0
67017197,67_67399_5136978,125597,9/30/24,2024-2025,12:29 PM,0,1,0
67017197,67_67399_5136978,126868,1/28/25,2024-2025,10:02 AM,0,1,0
67017199,67_67399_5136978,127857,3/26/25,2024-2025,11:17 AM,0,1,0
67017200,67_67399_5136978,126528,12/13/24,2024-2025,1:51 PM,0,1,0
67017201,67_67399_5136978,125437,9/12/24,2024-2025,1:22 PM,0,1,0
67017208,67_67399_5136978,126290,11/20/24,2024-2025,9:17 AM,0,1,0
67017208,67_67399_5136978,127140,2/11/25,2024-2025,10:53 AM,0,0,1
67017210,67_67399_5136978,127149,2/11/25,2024-2025,12:16 PM,0,0,1
67017223,67_67399_5136978,126084,11/5/24,2024-2025,1:02 PM,0,1,0
67017227,67_67399_5136978,125974,10/29/24,2024-2025,8:30 AM,0,1,0
67017228,67_67399_5136978,126871,1/28/25,2024-2025,10:20 AM,0,1,0
67017228,67_67399_5136978,126872,1/28/25,2024-2025,10:20 AM,0,1,0
67017229,67_67399_5136978,125747,10/9/24,2024-2025,2:28 PM,0,1,0
67017230,67_67399_5136978,126122,11/7/24,2024-2025,12:52 PM,0,0,1
67017230,67_67399_5136978,126579,12/19/24,2024-2025,1:28 PM,0,1,0
67017230,67_67399_5136978,127364,2/25/25,2024-2025,1:19 PM,0,0,1
67017230,67_67399_5136978,127779,3/21/25,2024-2025,2:30 PM,0,1,0
67017230,67_67399_5136978,127893,3/28/25,2024-2025,12:00 PM,0,0,1
67017234,67_67399_5136978,126734,1/16/25,2024-2025,12:44 PM,0,1,0
67017234,67_67399_5136978,127099,2/6/25,2024-2025,2:50 PM,0,1,0
67017234,67_67399_5136978,127530,3/7/25,2024-2025,8:17 AM,0,1,0
67017234,67_67399_5136978,127878,3/27/25,2024-2025,12:28 PM,0,1,0
67017234,67_67399_5136978,127870,3/27/25,2024-2025,11:00 AM,0,0,1
67017234,67_67399_5136978,127968,4/3/25,2024-2025,1:46 PM,0,1,0
67017234,67_67399_5136978,128282,5/1/25,2024-2025,12:40 PM,0,1,0
67017234,67_67399_5136978,128357,5/7/25,2024-2025,12:41 PM,0,1,0
67017234,67_67399_5136978,128406,5/12/25,2024-2025,11:08 AM,0,1,0
67017234,67_67399_5136978,128532,5/19/25,2024-2025,11:03 AM,0,0,1
67017235,67_67399_5136978,127339,2/24/25,2024-2025,1:22 PM,0,1,0
67017238,67_67399_5136978,126639,1/9/25,2024-2025,2:28 PM,0,1,0
67017239,67_67399_5136978,127647,3/14/25,2024-2025,9:58 AM,0,0,1
67017249,67_67399_5136978,125191,8/23/24,2024-2025,12:00 PM,3,0,0
67017249,67_67399_5136978,125316,9/5/24,2024-2025,11:35 AM,0,1,0
67017249,67_67399_5136978,125701,10/7/24,2024-2025,12:48 PM,0,1,0
67017249,67_67399_5136978,125834,10/16/24,2024-2025,1:13 PM,0,1,0
67017249,67_67399_5136978,126802,1/23/25,2024-2025,9:25 AM,0,0,1
67017249,67_67399_5136978,127213,2/14/25,2024-2025,10:03 AM,0,1,0
67017249,67_67399_5136978,127848,3/26/25,2024-2025,12:31 PM,0,1,0
67017249,67_67399_5136978,127982,4/1/25,2024-2025,9:30 AM,2,0,0
67017259,67_67399_5136978,125553,9/25/24,2024-2025,11:47 AM,0,0,1
67017259,67_67399_5136978,126869,1/28/25,2024-2025,10:03 AM,0,1,0
67017259,67_67399_5136978,127001,2/3/25,2024-2025,12:30 PM,0,0,1
67017260,67_67399_5136978,125645,10/3/24,2024-2025,10:21 AM,0,1,0
67017267,67_67399_5136978,125251,8/29/24,2024-2025,8:00 AM,1,0,1
67017267,67_67399_5136978,125449,9/12/24,2024-2025,4:00 PM,5,0,0
67017267,67_67399_5136978,125857,10/17/24,2024-2025,12:30 PM,2,0,0
67017267,67_67399_5136978,127011,1/31/25,2024-2025,4:00 PM,5,0,0
67017275,67_67399_5136978,126350,11/22/24,2024-2025,10:27 AM,0,1,0
67017275,67_67399_5136978,126631,1/9/25,2024-2025,1:20 PM,0,1,0
67017275,67_67399_5136978,127610,3/12/25,2024-2025,2:40 PM,0,0,1
67017276,67_67399_5136978,126819,1/23/25,2024-2025,1:20 PM,0,1,0
67017276,67_67399_5136978,127470,3/5/25,2024-2025,8:59 AM,0,1,0
67017281,67_67399_5136978,125434,9/12/24,2024-2025,1:13 PM,0,1,0
67017282,67_67399_5136978,127425,3/3/25,2024-2025,9:37 AM,0,1,0
67017287,67_67399_5136978,126055,11/1/24,2024-2025,1:04 PM,0,0,1
67017290,67_67399_5136978,125402,9/11/24,2024-2025,10:34 AM,0,0,1
67017290,67_67399_5136978,125649,10/3/24,2024-2025,11:01 AM,0,0,1
67017290,67_67399_5136978,125709,10/7/24,2024-2025,1:48 PM,0,1,0
67017290,67_67399_5136978,125894,10/21/24,2024-2025,9:03 AM,0,0,1
67017290,67_67399_5136978,126006,10/30/24,2024-2025,9:52 AM,0,1,0
67017290,67_67399_5136978,126082,11/5/24,2024-2025,10:24 AM,0,0,1
67017290,67_67399_5136978,126152,11/8/24,2024-2025,2:17 PM,0,1,0
67017290,67_67399_5136978,126383,12/2/24,2024-2025,2:20 PM,0,0,1
67017290,67_67399_5136978,126444,12/6/24,2024-2025,10:46 AM,0,1,0
67017290,67_67399_5136978,126465,12/9/24,2024-2025,1:40 PM,0,1,0
67017290,67_67399_5136978,126516,12/12/24,2024-2025,1:20 PM,0,1,0
67017290,67_67399_5136978,126661,1/13/25,2024-2025,11:05 AM,0,0,1
67017290,67_67399_5136978,126771,1/21/25,2024-2025,12:12 PM,0,0,1
67017290,67_67399_5136978,127071,2/6/25,2024-2025,10:47 AM,0,0,1
67017290,67_67399_5136978,127349,2/25/25,2024-2025,10:39 AM,0,1,0
67017290,67_67399_5136978,127562,3/11/25,2024-2025,8:25 AM,0,0,1
67017290,67_67399_5136978,127648,3/14/25,2024-2025,10:13 AM,0,0,1
67017290,67_67399_5136978,127721,3/19/25,2024-2025,11:46 AM,0,1,0
67017290,67_67399_5136978,127761,3/21/25,2024-2025,8:52 AM,0,1,0
67017290,67_67399_5136978,127974,4/3/25,2024-2025,2:32 PM,0,1,0
67017290,67_67399_5136978,128040,4/9/25,2024-2025,11:04 AM,0,1,0
67017293,67_67399_5136978,127375,2/26/25,2024-2025,9:47 AM,0,1,0
67017294,67_67399_5136978,126126,11/7/24,2024-2025,12:56 PM,0,1,0
67017294,67_67399_5136978,126292,11/20/24,2024-2025,8:43 AM,0,0,1
67017294,67_67399_5136978,126457,12/9/24,2024-2025,10:00 AM,0,1,0
67017294,67_67399_5136978,127434,3/3/25,2024-2025,1:57 PM,0,1,1
67017294,67_67399_5136978,127936,4/2/25,2024-2025,1:32 PM,0,1,0
67017296,67_67399_5136978,128278,5/1/25,2024-2025,2:14 PM,0,0,1
67017299,67_67399_5136978,127976,4/3/25,2024-2025,1:45 PM,0,1,0
67017303,67_67399_5136978,128191,4/17/25,2024-2025,1:09 PM,0,1,0
67017303,67_67399_5136978,128530,5/19/25,2024-2025,10:18 AM,0,0,1
67017305,67_67399_5136978,126040,11/1/24,2024-2025,9:13 AM,0,0,1
67017306,67_67399_5136978,127275,2/20/25,2024-2025,8:50 AM,0,1,0
67017306,67_67399_5136978,127274,2/20/25,2024-2025,8:50 AM,0,1,0
67017306,67_67399_5136978,127496,3/6/25,2024-2025,9:05 AM,0,1,1
67017307,67_67399_5136978,126389,12/3/24,2024-2025,8:32 AM,0,1,0
67017308,67_67399_5136978,126112,11/6/24,2024-2025,2:09 PM,0,1,0
67017308,67_67399_5136978,126527,12/13/24,2024-2025,12:59 PM,0,1,0
67017308,67_67399_5136978,126634,1/9/25,2024-2025,1:37 PM,0,1,0
67017308,67_67399_5136978,126674,1/14/25,2024-2025,9:25 AM,0,1,0
67017308,67_67399_5136978,126714,1/15/25,2024-2025,2:27 PM,0,0,1
67017309,67_67399_5136978,127276,2/20/25,2024-2025,9:45 AM,0,1,0
67017310,67_67399_5136978,125192,8/23/24,2024-2025,12:00 PM,1,0,0
67017310,67_67399_5136978,125657,10/3/24,2024-2025,1:28 PM,0,1,1
67017310,67_67399_5136978,126003,10/30/24,2024-2025,9:42 AM,0,1,0
67017310,67_67399_5136978,126356,11/22/24,2024-2025,12:27 PM,0,2,0
67017310,67_67399_5136978,126647,1/10/25,2024-2025,12:47 PM,0,1,0
67017310,67_67399_5136978,126715,1/15/25,2024-2025,2:32 PM,0,1,0
67017310,67_67399_5136978,126785,1/22/25,2024-2025,2:43 PM,0,2,0
67017310,67_67399_5136978,127224,2/14/25,2024-2025,12:24 PM,0,2,0
67017310,67_67399_5136978,127267,2/19/25,2024-2025,2:48 PM,0,1,1
67017310,67_67399_5136978,127428,3/3/25,2024-2025,10:50 AM,0,1,0
67017310,67_67399_5136978,127541,3/7/25,2024-2025,12:42 PM,0,2,0
67017310,67_67399_5136978,127563,3/11/25,2024-2025,9:11 AM,0,2,0
67017310,67_67399_5136978,127941,4/2/25,2024-2025,2:22 PM,0,0,1
67017310,67_67399_5136978,127920,4/2/25,2024-2025,8:42 AM,0,1,0
67017310,67_67399_5136978,128060,4/9/25,2024-2025,2:29 PM,0,0,1
67017310,67_67399_5136978,128273,5/1/25,2024-2025,1:46 PM,0,1,0
67017311,67_67399_5136978,126167,11/12/24,2024-2025,9:29 AM,0,0,1
67017311,67_67399_5136978,126597,1/6/25,2024-2025,11:20 AM,0,1,0
67017311,67_67399_5136978,127542,3/7/25,2024-2025,1:19 PM,0,1,0
67017313,67_67399_5136978,125486,9/18/24,2024-2025,12:00 PM,0,0,0
67017313,67_67399_5136978,126520,12/12/24,2024-2025,3:55 PM,0,0,1
67017313,67_67399_5136978,126753,1/17/25,2024-2025,9:54 AM,0,0,1
67017313,67_67399_5136978,127048,2/5/25,2024-2025,11:21 AM,0,0,1
67017313,67_67399_5136978,127263,2/19/25,2024-2025,11:55 AM,2,0,0
67017313,67_67399_5136978,127468,3/5/25,2024-2025,8:29 AM,0,1,0
67017315,67_67399_5136978,126045,11/1/24,2024-2025,10:22 AM,0,1,0
67017315,67_67399_5136978,126129,11/7/24,2024-2025,2:07 PM,0,0,1
67017315,67_67399_5136978,126621,1/8/25,2024-2025,2:41 PM,0,2,0
67017315,67_67399_5136978,126633,1/9/25,2024-2025,1:27 PM,0,1,0
67017315,67_67399_5136978,127283,2/20/25,2024-2025,1:48 PM,0,1,0
67017315,67_67399_5136978,127386,2/26/25,2024-2025,2:07 PM,0,1,0
67017315,67_67399_5136978,127519,3/6/25,2024-2025,1:51 PM,0,1,0
67017315,67_67399_5136978,127683,3/17/25,2024-2025,1:44 PM,0,0,1
67017315,67_67399_5136978,128272,5/1/25,2024-2025,1:40 PM,0,1,0
67017319,67_67399_5136978,125264,8/23/24,2024-2025,12:00 PM,0,0,0
67017319,67_67399_5136978,126105,11/6/24,2024-2025,12:22 PM,0,0,1
67017319,67_67399_5136978,126235,11/15/24,2024-2025,12:49 PM,0,1,0
