stu_id,site_id,section_id,term_code,course_grade,mark,credit_attempted,creadit_completed,course_yr
67019567,67_67399_5136980,1290129,2S,10,A,5,5,2024
67019567,67_67399_5136980,2139471,2S,10,C,5,5,2024
67019567,67_67399_5136980,994312,2S,10,A,5,5,2024
67019567,67_67399_5136980,7651-59,2S,10,B,10,10,2024
67019567,67_67399_5136980,C917305-20,2S,10,A,5,5,2024
67019567,67_67399_5136980,C900001-50,2S,10,B,5,5,2024
67019567,67_67399_5136980,2075-60,2S,10,B,5,5,2024
67019567,67_67399_5136980,2890865,2S,10,B,5,5,2024
67019567,67_67399_5136980,1624-01,2S,10,B,10,10,2024
67019567,67_67399_5136980,2294122,2S,10,B,5,5,2024
67019567,67_67399_5136980,57466,1S,11,A,5,5,2025
67019567,67_67399_5136980,2099051,1S,11,C,10,10,2025
67019567,67_67399_5136980,1256-20,1S,11,B,5,5,2025
67019567,67_67399_5136980,1790-42,1S,11,A,5,5,2025
67019567,67_67399_5136980,C922204-51,1S,11,C,5,5,2025
67019567,67_67399_5136980,C922001-52,1S,11,A,5,5,2025
67019567,67_67399_5136980,C910204-18,2S,11,A,5,5,2025
67019567,67_67399_5136980,2593224,2S,11,A,5,5,2025
67019568,67_67399_5136980,216682,1S,9,B,10,10,2023
67019568,67_67399_5136980,C934001-06,1S,9,A,5,5,2023
67019568,67_67399_5136980,1882-02,1S,9,C,5,5,2023
67019568,67_67399_5136980,104917,1S,9,A,10,10,2023
67019568,67_67399_5136980,64071,1S,9,A,5,5,2023
67019568,67_67399_5136980,5992-22,1S,9,A,5,5,2023
67019568,67_67399_5136980,0915-06,1S,9,B,10,10,2023
67019568,67_67399_5136980,5980-50,1S,9,A,10,10,2023
67019568,67_67399_5136980,1226-51,1S,9,B,5,5,2023
67019568,67_67399_5136980,1254-08,1S,9,B,5,5,2023
67019568,67_67399_5136980,6215-53,1S,9,A,5,5,2023
67019568,67_67399_5136980,C917402-01,2S,9,C,5,5,2023
67019568,67_67399_5136980,C910502-52,2S,9,A,5,5,2023
67019568,67_67399_5136980,C922704-02,2S,9,C,10,10,2023
67019568,67_67399_5136980,5693-52,2S,9,C,5,5,2023
67019568,67_67399_5136980,C9104009-02,1S,10,A,5,5,2024
67019568,67_67399_5136980,8697-16,1S,10,B,5,5,2024
67019568,67_67399_5136980,1768930,1S,10,A,5,5,2024
67019568,67_67399_5136980,C920003-02,1S,10,A,10,10,2024
67019568,67_67399_5136980,2101667,2S,10,B,5,5,2024
67019568,67_67399_5136980,1056649,2S,10,B,5,5,2024
67019568,67_67399_5136980,2075-53,2S,10,B,5,5,2024
67019568,67_67399_5136980,100110,2S,10,C,5,5,2024
67019568,67_67399_5136980,1409654,2S,10,A,10,10,2024
67019568,67_67399_5136980,5432-50,2S,10,B,5,5,2024
67019568,67_67399_5136980,C934001-01,2S,10,B,5,5,2024
67019568,67_67399_5136980,C917304-11,2S,10,C,5,5,2024
67019568,67_67399_5136980,C922711-01,2S,10,C,10,10,2024
67019568,67_67399_5136980,5980-53,2S,10,B,10,10,2024
67019568,67_67399_5136980,1256-20,1S,11,A,5,5,2025
67019568,67_67399_5136980,2057-15,1S,11,A,5,5,2025
67019568,67_67399_5136980,7651-51,1S,11,A,10,10,2025
67019568,67_67399_5136980,1197997,1S,11,B,5,5,2025
67019568,67_67399_5136980,C923201-01,1S,11,C,5,5,2025
67019568,67_67399_5136980,5693-22,1S,11,B,5,5,2025
67019568,67_67399_5136980,1224-51,2S,11,B,5,5,2025
67019568,67_67399_5136980,C910204-07,2S,11,C,5,5,2025
67019569,67_67399_5136980,C910416-56,1S,9,A,5,5,2023
67019569,67_67399_5136980,5980-59,1S,9,A,10,10,2023
67019569,67_67399_5136980,205300,1S,9,C,5,5,2023
67019569,67_67399_5136980,64285,1S,9,C,5,5,2023
67019569,67_67399_5136980,5432-60,1S,9,B,5,5,2023
67019569,67_67399_5136980,C934002-04,1S,9,A,5,5,2023
67019569,67_67399_5136980,1710-11,1S,9,A,5,5,2023
67019569,67_67399_5136980,2482860,1S,9,B,5,5,2023
67019569,67_67399_5136980,217473,1S,9,B,10,10,2023
67019569,67_67399_5136980,105070,1S,9,B,10,10,2023
67019569,67_67399_5136980,9815-21,1S,9,C,5,5,2023
67019569,67_67399_5136980,C910201-17,2S,9,A,5,5,2023
67019569,67_67399_5136980,0218-01,2S,9,B,10,10,2023
67019569,67_67399_5136980,90948,2S,9,B,5,5,2023
67019569,67_67399_5136980,7791-22,2S,9,B,5,5,2023
67019569,67_67399_5136980,C917304-10,1S,10,C,5,5,2024
67019569,67_67399_5136980,C922203-51,1S,10,B,5,5,2024
67019569,67_67399_5136980,1385458,1S,10,B,5,5,2024
67019569,67_67399_5136980,C910204-02,1S,10,A,5,5,2024
67019569,67_67399_5136980,1883-02,2S,10,B,5,5,2024
67019569,67_67399_5136980,6682-13,2S,10,C,5,5,2024
67019569,67_67399_5136980,2675828,2S,10,A,5,5,2024
67019569,67_67399_5136980,3123-16,2S,10,A,5,5,2024
67019569,67_67399_5136980,C910417-04,2S,10,A,5,5,2024
67019569,67_67399_5136980,596777,2S,10,C,5,5,2024
67019569,67_67399_5136980,0915-05,2S,10,A,10,10,2024
67019569,67_67399_5136980,1431568,2S,10,B,10,10,2024
67019569,67_67399_5136980,6215-52,2S,10,C,5,5,2024
67019569,67_67399_5136980,2076-42,2S,10,B,5,5,2024
67019569,67_67399_5136980,7651-69,1S,11,B,10,10,2025
67019569,67_67399_5136980,C910417-04,1S,11,B,5,5,2025
67019569,67_67399_5136980,1790-51,1S,11,C,5,5,2025
67019569,67_67399_5136980,1256-13,1S,11,B,5,5,2025
67019569,67_67399_5136980,5693-52,1S,11,C,5,5,2025
67019569,67_67399_5136980,9815-37,1S,11,B,5,5,2025
67019569,67_67399_5136980,C910204-10,2S,11,B,5,5,2025
67019569,67_67399_5136980,1458536,2S,11,C,5,5,2025
67019570,67_67399_5136980,2281338,1S,9,B,10,10,2023
67019570,67_67399_5136980,9815-51,1S,9,B,5,5,2023
67019570,67_67399_5136980,2075-41,1S,9,B,5,5,2023
67019570,67_67399_5136980,1693297,1S,9,A,5,5,2023
67019570,67_67399_5136980,1748538,1S,9,B,5,5,2023
67019570,67_67399_5136980,1446848,1S,9,A,10,10,2023
67019570,67_67399_5136980,C9104006-05,1S,9,C,5,5,2023
67019570,67_67399_5136980,1576054,1S,9,B,5,5,2023
67019570,67_67399_5136980,7651-58,1S,9,B,10,10,2023
67019570,67_67399_5136980,8697-13,1S,9,B,5,5,2023
67019570,67_67399_5136980,994251,1S,9,B,5,5,2023
67019570,67_67399_5136980,5991-21,1S,9,A,5,5,2023
67019570,67_67399_5136980,5980-56,2S,9,B,10,10,2023
67019570,67_67399_5136980,C910418-01,2S,9,B,5,5,2023
67019570,67_67399_5136980,1746926,2S,9,C,5,5,2023
67019570,67_67399_5136980,1710-18,2S,9,B,5,5,2023
67019570,67_67399_5136980,C9104009-01,1S,10,B,5,5,2024
67019570,67_67399_5136980,C9104009-05,1S,10,B,5,5,2024
67019570,67_67399_5136980,1710-05,1S,10,A,5,5,2024
67019570,67_67399_5136980,1256-14,1S,10,B,5,5,2024
67019570,67_67399_5136980,2075-61,2S,10,B,5,5,2024
67019570,67_67399_5136980,C900002-03,2S,10,C,5,5,2024
67019570,67_67399_5136980,C925402-06,2S,10,B,5,5,2024
67019570,67_67399_5136980,2482646,2S,10,A,5,5,2024
67019570,67_67399_5136980,C9104006-06,2S,10,B,5,5,2024
67019570,67_67399_5136980,2097590,2S,10,B,10,10,2024
67019570,67_67399_5136980,5693-042,2S,10,A,5,5,2024
67019570,67_67399_5136980,C932201-01,2S,10,B,5,5,2024
67019570,67_67399_5136980,1765584,2S,10,A,5,5,2024
67019570,67_67399_5136980,2151919,2S,10,A,5,5,2024
67019570,67_67399_5136980,C917304-06,1S,11,A,5,5,2025
67019570,67_67399_5136980,1254-10,1S,11,A,5,5,2025
67019570,67_67399_5136980,9815-29,1S,11,A,5,5,2025
67019570,67_67399_5136980,2294122,1S,11,B,5,5,2025
67019570,67_67399_5136980,C910415-55,1S,11,A,5,5,2025
67019570,67_67399_5136980,217442,1S,11,C,10,10,2025
67019570,67_67399_5136980,C910201-15,2S,11,B,5,5,2025
67019570,67_67399_5136980,C920004-01,2S,11,B,10,10,2025
67019571,67_67399_5136980,8697-14,1S,9,B,5,5,2023
67019571,67_67399_5136980,1691865,1S,9,C,5,5,2023
67019571,67_67399_5136980,1197997,1S,9,A,5,5,2023
67019571,67_67399_5136980,2076-63,1S,9,A,5,5,2023
67019571,67_67399_5136980,994223,1S,9,F,5,0,2023
67019571,67_67399_5136980,1577970,1S,9,A,5,5,2023
67019571,67_67399_5136980,1385611,1S,9,A,5,5,2023
67019571,67_67399_5136980,C931601-02,1S,9,B,10,10,2023
67019571,67_67399_5136980,C922001-52,1S,9,B,5,5,2023
67019571,67_67399_5136980,730000,1S,9,A,5,5,2023
67019571,67_67399_5136980,C910203-06,1S,9,B,5,5,2023
67019571,67_67399_5136980,2057-15,1S,9,B,5,5,2023
67019571,67_67399_5136980,5991-15,2S,9,B,5,5,2023
67019571,67_67399_5136980,1747138,2S,9,B,5,5,2023
67019571,67_67399_5136980,005693-434,2S,9,B,5,5,2023
67019571,67_67399_5136980,C906202-03,2S,9,A,5,5,2023
67019571,67_67399_5136980,C922002-50,1S,10,C,5,5,2024
67019571,67_67399_5136980,1276-56,1S,10,C,5,5,2024
67019571,67_67399_5136980,C917304-12,1S,10,B,5,5,2024
67019571,67_67399_5136980,C923203-03,1S,10,C,5,5,2024
67019571,67_67399_5136980,1710-03,2S,10,A,5,5,2024
67019571,67_67399_5136980,C920002-02,2S,10,B,10,10,2024
67019571,67_67399_5136980,C910201-11,2S,10,C,5,5,2024
67019571,67_67399_5136980,C910429-50,2S,10,B,5,5,2024
67019571,67_67399_5136980,2046090,2S,10,B,5,5,2024
67019571,67_67399_5136980,2076-63,2S,10,C,5,5,2024
67019571,67_67399_5136980,C925401-03,2S,10,A,5,5,2024
67019571,67_67399_5136980,1409563,2S,10,B,10,10,2024
67019571,67_67399_5136980,1579431,2S,10,A,5,5,2024
67019571,67_67399_5136980,C922005-01,1S,11,B,5,5,2025
67019571,67_67399_5136980,9226-16,1S,11,A,5,5,2025
67019571,67_67399_5136980,5793-21,1S,11,B,5,5,2025
67019571,67_67399_5136980,1256-42,1S,11,B,5,5,2025
67019571,67_67399_5136980,596686,1S,11,A,5,5,2025
67019571,67_67399_5136980,1409807,1S,11,B,10,10,2025
67019571,67_67399_5136980,5980-55,2S,11,A,10,10,2025
67019571,67_67399_5136980,1748752,2S,11,C,5,5,2025
67019572,67_67399_5136980,2076-55,1S,9,C,5,5,2023
67019572,67_67399_5136980,642495,1S,9,B,5,5,2023
67019572,67_67399_5136980,1254-01,1S,9,A,5,5,2023
67019572,67_67399_5136980,7651-56,1S,9,D,10,10,2023
67019572,67_67399_5136980,1579341,1S,9,C,5,5,2023
67019572,67_67399_5136980,1010-50,1S,9,B,10,10,2023
67019572,67_67399_5136980,1765615,1S,9,C,5,5,2023
67019572,67_67399_5136980,0218-03,1S,9,C,10,10,2023
67019572,67_67399_5136980,1790-21,1S,9,B,5,5,2023
67019572,67_67399_5136980,C910416-54,1S,9,A,5,5,2023
67019572,67_67399_5136980,57527,1S,9,B,5,5,2023
67019572,67_67399_5136980,1093294,1S,9,C,10,10,2023
67019572,67_67399_5136980,24108,2S,9,C,5,5,2023
67019572,67_67399_5136980,9104016-22,2S,9,C,5,5,2023
67019572,67_67399_5136980,C9104007-03,2S,9,A,5,5,2023
67019572,67_67399_5136980,1286-04,2S,9,B,5,5,2023
67019572,67_67399_5136980,1464714,1S,10,B,10,10,2024
67019572,67_67399_5136980,C9104008-03,1S,10,B,5,5,2024
67019572,67_67399_5136980,5991-20,1S,10,C,5,5,2024
67019572,67_67399_5136980,C910201-15,1S,10,A,5,5,2024
67019572,67_67399_5136980,C922001-52,2S,10,A,5,5,2024
67019572,67_67399_5136980,C9104009-5,2S,10,C,5,5,2024
67019572,67_67399_5136980,9815-51,2S,10,B,5,5,2024
67019572,67_67399_5136980,2075-65,2S,10,A,5,5,2024
67019572,67_67399_5136980,205999,2S,10,A,5,5,2024
67019572,67_67399_5136980,9226-14,2S,10,A,5,5,2024
67019572,67_67399_5136980,5432-51,2S,10,A,5,5,2024
67019572,67_67399_5136980,1254-07,2S,10,A,5,5,2024
67019572,67_67399_5136980,1883-03,1S,11,A,5,5,2025
67019572,67_67399_5136980,1224-51,1S,11,A,5,5,2025
67019572,67_67399_5136980,1276-53,1S,11,B,5,5,2025
67019572,67_67399_5136980,C917304-13,1S,11,C,5,5,2025
67019572,67_67399_5136980,2890651,1S,11,A,5,5,2025
67019572,67_67399_5136980,1850-03,2S,11,A,5,5,2025
67019572,67_67399_5136980,1280-53,2S,11,A,5,5,2025
67019573,67_67399_5136980,6215-65,1S,9,B,5,5,2023
67019573,67_67399_5136980,1494209,1S,9,B,5,5,2023
67019573,67_67399_5136980,C713101-01,1S,9,C,5,5,2023
67019573,67_67399_5136980,5819-18,1S,9,B,10,10,2023
67019573,67_67399_5136980,97216,1S,9,A,5,5,2023
67019573,67_67399_5136980,0061-53,1S,9,C,5,5,2023
67019573,67_67399_5136980,C913002-50,1S,9,A,5,5,2023
67019573,67_67399_5136980,C906201-03,1S,9,B,5,5,2023
67019573,67_67399_5136980,1256-10,1S,9,C,5,5,2023
67019573,67_67399_5136980,2348662,1S,9,B,10,10,2023
67019573,67_67399_5136980,C922703-01,1S,9,C,10,10,2023
67019573,67_67399_5136980,5992-15,2S,9,A,5,5,2023
67019573,67_67399_5136980,1746773,2S,9,D,5,5,2023
67019573,67_67399_5136980,C9104007-11,2S,9,C,5,5,2023
67019573,67_67399_5136980,1385458,2S,9,A,5,5,2023
67019573,67_67399_5136980,1710-17,1S,10,A,5,5,2024
67019573,67_67399_5136980,C910204-08,1S,10,D,5,5,2024
67019573,67_67399_5136980,5910-022,1S,10,B,10,10,2024
67019573,67_67399_5136980,446083,2S,10,C,5,5,2024
67019573,67_67399_5136980,1579676,2S,10,B,5,5,2024
67019573,67_67399_5136980,1494695,2S,10,B,5,5,2024
67019573,67_67399_5136980,7651-74,2S,10,A,10,10,2024
67019573,67_67399_5136980,C925401-03,2S,10,C,5,5,2024
67019573,67_67399_5136980,64316,2S,10,B,5,5,2024
67019573,67_67399_5136980,3899-56,2S,10,A,5,5,2024
67019573,67_67399_5136980,7708-58,2S,10,D,5,5,2024
67019573,67_67399_5136980,C9104006-02,2S,10,C,5,5,2024
67019573,67_67399_5136980,C920004-02,2S,10,C,10,10,2024
67019573,67_67399_5136980,2137798,1S,11,F,5,0,2025
67019573,67_67399_5136980,2057-15,1S,11,A,5,5,2025
67019573,67_67399_5136980,1409563,1S,11,A,10,10,2025
67019573,67_67399_5136980,5992-15,1S,11,B,5,5,2025
67019573,67_67399_5136980,C910430-04,1S,11,C,5,5,2025
67019573,67_67399_5136980,C910417-04,1S,11,B,5,5,2025
67019573,67_67399_5136980,1254-11,2S,11,D,5,5,2025
67019573,67_67399_5136980,C922711-01,2S,11,A,10,10,2025
67019574,67_67399_5136980,C740001-01,1S,9,A,5,5,2023
67019574,67_67399_5136980,C9104010-01,1S,9,A,5,5,2023
67019574,67_67399_5136980,1276-50,1S,9,A,5,5,2023
67019574,67_67399_5136980,05693-1311,1S,9,A,5,5,2023
67019574,67_67399_5136980,0918-04,1S,9,A,10,10,2023
67019574,67_67399_5136980,2076-54,1S,9,B,5,5,2023
67019574,67_67399_5136980,1710-21,1S,9,B,5,5,2023
67019574,67_67399_5136980,1882-02,1S,9,C,5,5,2023
67019574,67_67399_5136980,3121-41,1S,9,A,5,5,2023
67019574,67_67399_5136980,7641-55,1S,9,A,10,10,2023
67019574,67_67399_5136980,6215-52,1S,9,B,5,5,2023
67019574,67_67399_5136980,C910418-14,2S,9,A,5,5,2023
67019574,67_67399_5136980,005693-337,2S,9,B,5,5,2023
67019574,67_67399_5136980,C910202-14,2S,9,A,5,5,2023
67019574,67_67399_5136980,2675859,2S,9,C,5,5,2023
67019574,67_67399_5136980,C910416-54,1S,10,A,5,5,2024
67019574,67_67399_5136980,1276-55,1S,10,A,5,5,2024
67019574,67_67399_5136980,C917304-14,1S,10,A,5,5,2024
67019574,67_67399_5136980,4326-50,2S,10,B,5,5,2024
67019574,67_67399_5136980,7651-72,2S,10,A,10,10,2024
67019574,67_67399_5136980,5432-50,2S,10,A,5,5,2024
67019574,67_67399_5136980,9104016-32,2S,10,A,5,5,2024
67019574,67_67399_5136980,3533-18,2S,10,A,5,5,2024
67019574,67_67399_5136980,Jan-88,2S,10,A,5,5,2024
67019574,67_67399_5136980,63979,2S,10,C,5,5,2024
67019574,67_67399_5136980,1859,2S,10,B,5,5,2024
67019574,67_67399_5136980,1746926,2S,10,A,5,5,2024
67019574,67_67399_5136980,2294150,2S,10,B,5,5,2024
67019574,67_67399_5136980,C910416-59,1S,11,C,5,5,2025
67019574,67_67399_5136980,1790-15,1S,11,B,5,5,2025
67019574,67_67399_5136980,C9104007-13,1S,11,C,5,5,2025
67019574,67_67399_5136980,7702-51,1S,11,C,5,5,2025
67019574,67_67399_5136980,57405,1S,11,A,5,5,2025
67019574,67_67399_5136980,217381,1S,11,B,10,10,2025
67019574,67_67399_5136980,5693-43,2S,11,C,5,5,2025
67019574,67_67399_5136980,1593586,2S,11,A,5,5,2025
67019575,67_67399_5136980,1224-51,1S,9,A,5,5,2023
67019575,67_67399_5136980,C9104008-01,1S,9,C,5,5,2023
67019575,67_67399_5136980,1691805,1S,9,B,5,5,2023
67019575,67_67399_5136980,C917304-16,1S,9,B,5,5,2023
67019575,67_67399_5136980,446114,1S,9,A,5,5,2023
67019575,67_67399_5136980,5432-60,1S,9,C,5,5,2023
67019575,67_67399_5136980,1431660,1S,9,C,10,10,2023
67019575,67_67399_5136980,9814-17,1S,9,A,5,5,2023
67019575,67_67399_5136980,2076-50,1S,9,A,5,5,2023
67019575,67_67399_5136980,2046121,1S,9,B,5,5,2023
67019575,67_67399_5136980,6683-21,1S,9,C,5,5,2023
67019575,67_67399_5136980,1464655,2S,9,B,10,10,2023
67019575,67_67399_5136980,05693-1311,2S,9,A,5,5,2023
67019575,67_67399_5136980,C917305-09,2S,9,B,5,5,2023
67019575,67_67399_5136980,8364-50,2S,9,B,10,10,2023
67019575,67_67399_5136980,C923202-03,1S,10,B,5,5,2024
67019575,67_67399_5136980,9226-17,1S,10,B,5,5,2024
67019575,67_67399_5136980,C910204-20,1S,10,A,5,5,2024
67019575,67_67399_5136980,C922001-51,2S,10,A,5,5,2024
67019575,67_67399_5136980,C917305-22,2S,10,B,5,5,2024
67019575,67_67399_5136980,3121-21,2S,10,A,5,5,2024
67019575,67_67399_5136980,3068-50,2S,10,A,5,5,2024
67019575,67_67399_5136980,2493-50,2S,10,C,10,10,2024
67019575,67_67399_5136980,9814-20,2S,10,C,5,5,2024
67019575,67_67399_5136980,2075-55,2S,10,C,5,5,2024
67019575,67_67399_5136980,0915-61,2S,10,B,10,10,2024
67019575,67_67399_5136980,C910202-11,2S,10,A,5,5,2024
67019575,67_67399_5136980,C906202-01,2S,10,B,5,5,2024
67019575,67_67399_5136980,1385399,1S,11,B,5,5,2025
67019575,67_67399_5136980,1850-01,1S,11,B,5,5,2025
67019575,67_67399_5136980,7791-23,1S,11,C,5,5,2025
67019575,67_67399_5136980,7651-63,1S,11,B,10,10,2025
67019575,67_67399_5136980,C925401-07,1S,11,A,5,5,2025
67019575,67_67399_5136980,C910202-20,1S,11,A,5,5,2025
67019575,67_67399_5136980,5693-43,2S,11,A,5,5,2025
67019575,67_67399_5136980,1748661,2S,11,B,5,5,2025
67019576,67_67399_5136980,C9104009-02,1S,9,C,5,5,2023
67019576,67_67399_5136980,774741,1S,9,B,5,5,2023
67019576,67_67399_5136980,64071,1S,9,B,5,5,2023
67019576,67_67399_5136980,596474,1S,9,B,5,5,2023
67019576,67_67399_5136980,216651,1S,9,B,10,10,2023
67019576,67_67399_5136980,1576054,1S,9,B,5,5,2023
67019576,67_67399_5136980,3121-16,1S,9,A,5,5,2023
67019576,67_67399_5136980,C917303-01,1S,9,B,5,5,2023
67019576,67_67399_5136980,5693-41,1S,9,C,5,5,2023
67019576,67_67399_5136980,101599,1S,9,A,10,10,2023
67019576,67_67399_5136980,6687-16,1S,9,B,5,5,2023
67019576,67_67399_5136980,C910204-01,2S,9,B,5,5,2023
67019576,67_67399_5136980,5992-13,2S,9,C,5,5,2023
67019576,67_67399_5136980,05693-4311,2S,9,B,5,5,2023
67019576,67_67399_5136980,C920004-02,2S,9,A,10,10,2023
67019576,67_67399_5136980,C923204-01,1S,10,C,5,5,2024
67019576,67_67399_5136980,980404,1S,10,C,5,5,2024
67019576,67_67399_5136980,1859,1S,10,A,5,5,2024
67019576,67_67399_5136980,5693-52,1S,10,A,5,5,2024
67019576,67_67399_5136980,7641-59,2S,10,C,10,10,2024
67019576,67_67399_5136980,64285,2S,10,B,5,5,2024
67019576,67_67399_5136980,C922205-01,2S,10,A,5,5,2024
67019576,67_67399_5136980,5991-19,2S,10,C,5,5,2024
67019576,67_67399_5136980,C713102-05,2S,10,A,5,5,2024
67019576,67_67399_5136980,6215-56,2S,10,C,5,5,2024
67019576,67_67399_5136980,111126,2S,10,B,5,5,2024
67019576,67_67399_5136980,C922704-01,2S,10,C,10,10,2024
67019576,67_67399_5136980,3898-54,2S,10,B,5,5,2024
67019576,67_67399_5136980,1747291,2S,10,B,5,5,2024
67019576,67_67399_5136980,C923203-03,1S,11,B,5,5,2025
67019576,67_67399_5136980,C922204-51,1S,11,A,5,5,2025
67019576,67_67399_5136980,980344,1S,11,C,5,5,2025
67019576,67_67399_5136980,2890531,1S,11,C,5,5,2025
67019576,67_67399_5136980,7651-66,1S,11,B,10,10,2025
67019576,67_67399_5136980,1710-04,1S,11,B,5,5,2025
67019576,67_67399_5136980,C9104009-04,2S,11,A,5,5,2025
67019576,67_67399_5136980,1256-01,2S,11,C,5,5,2025
67019577,67_67399_5136980,7651-75,1S,9,A,10,10,2023
67019577,67_67399_5136980,1385458,1S,9,A,5,5,2023
67019577,67_67399_5136980,C906201-04,1S,9,B,5,5,2023
67019577,67_67399_5136980,1693297,1S,9,B,5,5,2023
67019577,67_67399_5136980,2139471,1S,9,A,5,5,2023
67019577,67_67399_5136980,C917305-11,1S,9,B,5,5,2023
67019577,67_67399_5136980,1918255,1S,9,B,10,10,2023
67019577,67_67399_5136980,C934002-03,1S,9,A,5,5,2023
67019577,67_67399_5136980,2075-59,1S,9,B,5,5,2023
67019577,67_67399_5136980,3037-52,1S,9,B,5,5,2023
67019577,67_67399_5136980,9814-18,1S,9,B,5,5,2023
67019577,67_67399_5136980,0215-02,2S,9,B,10,10,2023
67019577,67_67399_5136980,7791-21,2S,9,A,5,5,2023
67019577,67_67399_5136980,4578-50,2S,9,A,5,5,2023
67019577,67_67399_5136980,C9104008-01,2S,9,A,5,5,2023
67019577,67_67399_5136980,1494756,1S,10,B,5,5,2024
67019577,67_67399_5136980,05693-1311,1S,10,A,5,5,2024
67019577,67_67399_5136980,C922003-02,1S,10,B,5,5,2024
67019577,67_67399_5136980,C910203-06,1S,10,C,5,5,2024
67019577,67_67399_5136980,7641-53,2S,10,A,10,10,2024
67019577,67_67399_5136980,596655,2S,10,C,5,5,2024
67019577,67_67399_5136980,6215-60,2S,10,C,5,5,2024
67019577,67_67399_5136980,2075-67,2S,10,B,5,5,2024
67019577,67_67399_5136980,C934002-03,2S,10,A,5,5,2024
67019577,67_67399_5136980,24139,2S,10,A,5,5,2024
67019577,67_67399_5136980,C906202-02,2S,10,C,5,5,2024
67019577,67_67399_5136980,206059,2S,10,C,5,5,2024
67019577,67_67399_5136980,1883-06,2S,10,A,5,5,2024
67019577,67_67399_5136980,1593341,2S,10,B,5,5,2024
67019577,67_67399_5136980,2890986,1S,11,B,5,5,2025
67019577,67_67399_5136980,7651-61,1S,11,A,10,10,2025
67019577,67_67399_5136980,1494726,1S,11,B,5,5,2025
67019577,67_67399_5136980,9104016-12,1S,11,A,5,5,2025
67019577,67_67399_5136980,C906202-04,1S,11,B,5,5,2025
67019577,67_67399_5136980,1592884,1S,11,B,5,5,2025
67019577,67_67399_5136980,0215-02,2S,11,C,10,10,2025
67019577,67_67399_5136980,1256-15,2S,11,B,5,5,2025
67019578,67_67399_5136980,1593555,1S,9,B,5,5,2023
67019578,67_67399_5136980,2271841,1S,9,B,5,5,2023
67019578,67_67399_5136980,C917305-11,1S,9,B,5,5,2023
67019578,67_67399_5136980,3121-21,1S,9,B,5,5,2023
67019578,67_67399_5136980,1579401,1S,9,A,5,5,2023
67019578,67_67399_5136980,1458416,1S,9,B,5,5,2023
67019578,67_67399_5136980,1409593,1S,9,A,10,10,2023
67019578,67_67399_5136980,2890896,1S,9,B,5,5,2023
67019578,67_67399_5136980,2076-57,1S,9,A,5,5,2023
67019578,67_67399_5136980,2139471,1S,9,C,5,5,2023
67019578,67_67399_5136980,C902001-02,1S,9,B,10,10,2023
67019578,67_67399_5136980,C900001-01,1S,9,A,5,5,2023
67019578,67_67399_5136980,2151889,2S,9,C,5,5,2023
67019578,67_67399_5136980,C920003-01,2S,9,A,10,10,2023
67019578,67_67399_5136980,2294242,2S,9,C,5,5,2023
67019578,67_67399_5136980,6687-51,2S,9,C,5,5,2023
67019578,67_67399_5136980,C9104010-01,1S,10,B,5,5,2024
67019578,67_67399_5136980,1198028,1S,10,B,5,5,2024
67019578,67_67399_5136980,C910204-12,1S,10,A,5,5,2024
67019578,67_67399_5136980,C922712-02,1S,10,C,10,10,2024
67019578,67_67399_5136980,63979,2S,10,C,5,5,2024
67019578,67_67399_5136980,C910802-03,2S,10,C,5,5,2024
67019578,67_67399_5136980,657863,2S,10,A,10,10,2024
67019578,67_67399_5136980,1385519,2S,10,B,5,5,2024
67019578,67_67399_5136980,3533-18,2S,10,B,5,5,2024
67019578,67_67399_5136980,1409807,2S,10,B,10,10,2024
67019578,67_67399_5136980,622375,2S,10,B,5,5,2024
67019578,67_67399_5136980,C934002-01,2S,10,B,5,5,2024
67019578,67_67399_5136980,1710-08,2S,10,C,5,5,2024
67019578,67_67399_5136980,2293999,2S,10,B,5,5,2024
67019578,67_67399_5136980,C910601-50,1S,11,C,5,5,2025
67019578,67_67399_5136980,596716,1S,11,B,5,5,2025
67019578,67_67399_5136980,7641-57,1S,11,A,10,10,2025
67019578,67_67399_5136980,1710-09,1S,11,C,5,5,2025
67019578,67_67399_5136980,C922705-02,1S,11,A,10,10,2025
67019578,67_67399_5136980,C922005-01,1S,11,A,5,5,2025
67019578,67_67399_5136980,1224-50,2S,11,C,5,5,2025
67019578,67_67399_5136980,1254-05,2S,11,B,5,5,2025
67019579,67_67399_5136980,596716,1S,9,C,5,5,2023
67019579,67_67399_5136980,2281397,1S,9,A,10,10,2023
67019579,67_67399_5136980,2075-63,1S,9,B,5,5,2023
67019579,67_67399_5136980,1284-03,1S,9,B,5,5,2023
67019579,67_67399_5136980,1206794,1S,9,A,10,10,2023
67019579,67_67399_5136980,1577970,1S,9,B,5,5,2023
67019579,67_67399_5136980,5819-17,1S,9,A,10,10,2023
67019579,67_67399_5136980,3121-20,1S,9,B,5,5,2023
67019579,67_67399_5136980,C740002-02,1S,9,A,5,5,2023
67019579,67_67399_5136980,C910415-56,1S,9,B,5,5,2023
67019579,67_67399_5136980,5991-16,1S,9,A,5,5,2023
67019579,67_67399_5136980,1254-19,2S,9,A,5,5,2023
67019579,67_67399_5136980,1494909,2S,9,C,5,5,2023
67019579,67_67399_5136980,1464655,2S,9,A,10,10,2023
67019579,67_67399_5136980,05693-2310,2S,9,C,5,5,2023
