stu_id,section_id,site_id,start_date,leave_date,schoolyr
67013396,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013480,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013480,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013659,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013659,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013581,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013581,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013211,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013211,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013834,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013834,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013169,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013169,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013558,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013558,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013547,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013547,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013380,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013380,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013210,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013210,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013689,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013689,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013749,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013749,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013767,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013767,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013432,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013432,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013465,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013465,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013860,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013860,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013663,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013663,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013753,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013753,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013727,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013727,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013472,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013472,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013783,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013783,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013544,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013544,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013693,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013693,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013425,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013425,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013566,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013566,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013327,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013327,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013435,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013435,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013551,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013551,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013706,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013706,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013144,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013144,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013584,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013584,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013529,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013529,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013811,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013811,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013868,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013868,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013649,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013649,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013374,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013374,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013791,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013791,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013761,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013761,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013345,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013345,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013522,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013522,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013483,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013483,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013876,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013876,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013296,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013296,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013691,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013691,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013773,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013773,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013656,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013656,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013344,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013344,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013774,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013774,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013389,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013389,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013501,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013501,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013882,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013882,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013382,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013382,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013399,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013399,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013533,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013533,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013796,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013796,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013511,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013511,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013230,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013230,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013226,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013226,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013559,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013559,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013552,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013552,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013630,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013630,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013872,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013872,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013560,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013560,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013227,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013227,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013899,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013899,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013176,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013176,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013223,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013223,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013660,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013660,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013145,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013145,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013567,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013567,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013388,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013388,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013790,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013790,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013543,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013543,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013702,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013702,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013357,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013357,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013739,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013739,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013371,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013371,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013802,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013802,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013671,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013671,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013786,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013786,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013342,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013342,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013673,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013673,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013816,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013816,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013612,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013612,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013148,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013148,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013771,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013771,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013545,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013545,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013484,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013484,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013334,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013334,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013801,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013801,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013215,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013215,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013364,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013364,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013155,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013155,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013340,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013340,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013712,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013712,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013205,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013205,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013859,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013859,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013717,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013717,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013341,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013341,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013531,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013531,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013855,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013855,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013601,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013601,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013901,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013901,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013271,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013271,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013198,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013198,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013449,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013449,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013331,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013331,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013569,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013569,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013343,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013343,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013576,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013576,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013326,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013326,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013359,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013359,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013609,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013609,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013836,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013836,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013383,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013383,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013495,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013495,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013450,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013450,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013874,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013874,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013128,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013128,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013755,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013755,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013523,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013523,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013360,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013360,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013303,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013303,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013206,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013206,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013692,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013692,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013289,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013289,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013122,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013122,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013512,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013512,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013588,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013588,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013496,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013496,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013672,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013672,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013803,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013803,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013492,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013492,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013546,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013546,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013487,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013487,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013377,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013377,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013829,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013829,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013624,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013624,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013655,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013655,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013554,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013554,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013617,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013617,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013503,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013503,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013191,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013191,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013758,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013758,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013611,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013611,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013177,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013177,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013498,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013498,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013318,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013318,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013485,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013485,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013306,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013306,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013602,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013602,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013635,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013635,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013125,K CC-SI-03,67_67399_5136972,8/11/25,,2025-2026
67013125,K CC-SI-04,67_67399_5136972,8/11/25,,2025-2026
67013847,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013847,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013317,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013317,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013461,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013461,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013194,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013194,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013233,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013233,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013469,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013469,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013439,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013439,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013262,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013262,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013209,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013209,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013301,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013301,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013541,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013541,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013278,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013278,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013634,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013634,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013667,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013667,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013843,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013843,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013704,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013704,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013648,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013648,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013202,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013202,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013521,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013521,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013255,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013255,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013286,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013286,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013393,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013393,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013809,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013809,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013426,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013426,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013173,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013173,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013446,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013446,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013293,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013293,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013812,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013812,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013260,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013260,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013193,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013193,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013548,4 CC-SI-14,67_67399_5136972,8/11/25,,2025-2026
67013548,4 CC-SI-19,67_67399_5136972,8/11/25,,2025-2026
67013467,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013467,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013281,2 CC-SI-30,67_67399_5136972,8/11/25,,2025-2026
67013281,2 CC-SI-31,67_67399_5136972,8/11/25,,2025-2026
67013690,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013690,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013199,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013199,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013865,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013865,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013237,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013237,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
67013894,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013894,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013387,3 CC-SI-18,67_67399_5136972,8/11/25,,2025-2026
67013387,3 CC-SI-23,67_67399_5136972,8/11/25,,2025-2026
67013639,5 CC-SI-11,67_67399_5136972,8/11/25,,2025-2026
67013639,5 CC-SI-12,67_67399_5136972,8/11/25,,2025-2026
67013867,0495-01,67_67399_5136978,8/11/25,,2025-2026
67013867,0495-02,67_67399_5136978,8/11/25,,2025-2026
67013728,6 CC-SI-08,67_67399_5136972,8/11/25,,2025-2026
67013728,6 CC-SI-09,67_67399_5136972,8/11/25,,2025-2026
67013208,1 CC-SI-34,67_67399_5136972,8/11/25,,2025-2026
67013208,1 CC-SI-37,67_67399_5136972,8/11/25,,2025-2026
