stu_id,site_id,incident_id,incident_date,schoolyr,incident_time,suspension_days,minor_incident,major_incident
67016924,67_67399_5136978,137145,2/7/26,2025-2026,11:39 AM,0,0,0
67016932,67_67399_5136978,135435,9/12/25,2025-2026,1:10 PM,0,1,0
67016932,67_67399_5136978,135577,9/26/25,2025-2026,1:20 PM,0,1,0
67016932,67_67399_5136978,136653,1/13/26,2025-2026,10:27 AM,0,0,1
67016932,67_67399_5136978,137423,3/3/26,2025-2026,8:33 AM,0,1,0
67016932,67_67399_5136978,137561,3/11/26,2025-2026,8:08 AM,0,1,0
67016932,67_67399_5136978,138509,5/16/26,2025-2026,9:55 AM,0,0,1
67016933,67_67399_5136978,138031,4/8/26,2025-2026,11:48 AM,0,1,0
67016944,67_67399_5136978,138390,5/9/26,2025-2026,10:30 AM,0,1,0
67016945,67_67399_5136978,136210,11/14/25,2025-2026,11:10 AM,0,2,0
67016945,67_67399_5136978,136595,1/6/26,2025-2026,2:39 PM,0,2,0
67016947,67_67399_5136978,138269,5/1/26,2025-2026,11:14 AM,0,1,0
67016949,67_67399_5136978,135979,10/29/25,2025-2026,10:52 AM,0,0,1
67016950,67_67399_5136978,135464,9/16/25,2025-2026,12:30 PM,0,1,0
67016950,67_67399_5136978,136991,1/31/26,2025-2026,2:00 PM,0,0,1
67016985,67_67399_5136978,137010,2/4/26,2025-2026,8:36 AM,0,1,0
67016986,67_67399_5136978,135914,10/23/25,2025-2026,11:56 AM,0,2,0
67016986,67_67399_5136978,138096,4/11/26,2025-2026,10:16 AM,0,0,1
67016988,67_67399_5136978,135690,10/4/25,2025-2026,10:54 AM,0,1,0
67016988,67_67399_5136978,136710,1/15/26,2025-2026,1:23 PM,0,0,1
67016989,67_67399_5136978,136926,1/29/26,2025-2026,1:36 PM,0,1,0
67016990,67_67399_5136978,137942,4/2/26,2025-2026,2:29 PM,0,0,1
67016996,67_67399_5136978,136733,1/16/26,2025-2026,11:59 AM,0,1,0
67016996,67_67399_5136978,137265,2/19/26,2025-2026,1:35 PM,0,1,0
67016996,67_67399_5136978,137678,3/17/26,2025-2026,11:37 AM,0,2,0
67016999,67_67399_5136978,135375,9/10/25,2025-2026,10:06 AM,0,1,0
67016999,67_67399_5136978,136557,12/17/25,2025-2026,11:48 AM,0,2,0
67016999,67_67399_5136978,136665,1/13/26,2025-2026,1:57 PM,0,1,0
67016999,67_67399_5136978,136702,1/15/26,2025-2026,10:03 AM,0,2,0
67016999,67_67399_5136978,138296,5/2/26,2025-2026,1:17 PM,0,2,0
67016999,67_67399_5136978,138540,5/19/26,2025-2026,2:30 PM,0,2,0
67016999,67_67399_5136978,138565,5/21/26,2025-2026,10:15 AM,0,1,1
67017011,67_67399_5136978,135535,9/23/25,2025-2026,3:32 PM,0,0,1
67017011,67_67399_5136978,135693,10/7/25,2025-2026,10:22 AM,0,0,1
67017011,67_67399_5136978,136226,11/15/25,2025-2026,9:46 AM,0,1,0
67017011,67_67399_5136978,136390,12/3/25,2025-2026,8:35 AM,0,1,0
67017011,67_67399_5136978,136559,12/17/25,2025-2026,1:31 PM,0,0,1
67017011,67_67399_5136978,137143,2/11/26,2025-2026,11:17 AM,0,1,0
67017011,67_67399_5136978,137173,2/12/26,2025-2026,1:00 PM,0,0,1
67017011,67_67399_5136978,138250,4/30/26,2025-2026,12:12 PM,0,1,0
67017011,67_67399_5136978,138413,5/12/26,2025-2026,1:39 PM,0,0,1
67017011,67_67399_5136978,138534,5/19/26,2025-2026,12:00 PM,0,0,1
67017011,67_67399_5136978,138566,5/21/26,2025-2026,10:42 AM,0,1,0
67017012,67_67399_5136978,135184,8/23/25,2025-2026,1:15 PM,0,1,0
67017012,67_67399_5136978,137164,2/12/26,2025-2026,12:03 PM,0,1,0
67017014,67_67399_5136978,135236,8/28/25,2025-2026,1:00 PM,0,0,0
67017015,67_67399_5136978,137703,3/18/26,2025-2026,1:12 PM,0,0,0
67017015,67_67399_5136978,138009,4/7/26,2025-2026,2:56 PM,0,1,0
67017015,67_67399_5136978,138020,4/8/26,2025-2026,9:31 AM,0,0,1
67017019,67_67399_5136978,135588,9/27/25,2025-2026,1:56 PM,0,1,0
67017019,67_67399_5136978,136656,1/13/26,2025-2026,10:44 AM,0,0,1
67017019,67_67399_5136978,138477,5/15/26,2025-2026,10:32 AM,0,1,0
67017019,67_67399_5136978,138478,5/15/26,2025-2026,10:34 AM,0,0,1
67017019,67_67399_5136978,138528,5/19/26,2025-2026,9:24 AM,0,1,0
67017022,67_67399_5136978,137363,2/25/26,2025-2026,1:11 PM,0,1,0
67017023,67_67399_5136978,137578,3/11/26,2025-2026,12:53 PM,0,0,1
67017026,67_67399_5136978,136227,11/15/25,2025-2026,9:52 AM,0,2,0
67017032,67_67399_5136978,135297,8/28/25,2025-2026,12:00 PM,2,0,0
67017032,67_67399_5136978,135596,9/30/25,2025-2026,11:42 AM,0,1,0
67017032,67_67399_5136978,138265,5/1/26,2025-2026,10:30 AM,0,1,0
67017032,67_67399_5136978,138660,5/29/26,2025-2026,11:30 AM,0,0,0
67017035,67_67399_5136978,136877,1/27/26,2025-2026,11:00 AM,0,1,0
67017038,67_67399_5136978,135417,9/12/25,2025-2026,8:20 AM,0,0,1
67017038,67_67399_5136978,135912,10/23/25,2025-2026,11:23 AM,0,1,0
67017039,67_67399_5136978,136937,1/29/26,2025-2026,12:10 PM,0,0,0
67017040,67_67399_5136978,137147,2/11/26,2025-2026,12:15 PM,0,1,0
67017054,67_67399_5136978,138613,5/23/26,2025-2026,11:35 AM,0,0,1
67017070,67_67399_5136978,136218,11/14/25,2025-2026,1:35 PM,0,1,0
67017070,67_67399_5136978,137508,3/6/26,2025-2026,12:01 PM,0,1,0
67017070,67_67399_5136978,137554,3/10/26,2025-2026,11:51 AM,0,1,0
67017070,67_67399_5136978,137650,3/14/26,2025-2026,10:52 AM,0,0,1
67017070,67_67399_5136978,138099,4/11/26,2025-2026,10:42 AM,0,1,0
67017070,67_67399_5136978,138098,4/11/26,2025-2026,10:42 AM,0,1,0
67017073,67_67399_5136978,135347,9/6/25,2025-2026,1:15 PM,0,1,0
67017073,67_67399_5136978,138280,5/1/26,2025-2026,2:29 PM,0,1,0
67017074,67_67399_5136978,137618,3/13/26,2025-2026,10:23 AM,0,2,0
67017075,67_67399_5136978,135349,9/6/25,2025-2026,2:07 PM,0,1,0
67017075,67_67399_5136978,135903,10/22/25,2025-2026,12:24 PM,0,0,1
67017075,67_67399_5136978,136628,1/9/26,2025-2026,11:01 AM,0,1,0
67017075,67_67399_5136978,137279,2/20/26,2025-2026,11:07 AM,0,0,1
67017077,67_67399_5136978,136896,1/27/26,2025-2026,11:00 AM,0,1,0
67017077,67_67399_5136978,138268,4/16/26,2025-2026,4:00 PM,0,0,1
67017082,67_67399_5136978,136995,2/3/26,2025-2026,10:19 AM,0,1,0
67017082,67_67399_5136978,137296,2/21/26,2025-2026,11:10 AM,0,2,0
67017082,67_67399_5136978,137840,3/26/26,2025-2026,11:26 AM,0,0,1
67017086,67_67399_5136978,138480,5/15/26,2025-2026,10:38 AM,0,1,0
67017089,67_67399_5136980,137794,3/24/26,2025-2026,12:00 PM,0,1,0
67017092,67_67399_5136980,135325,8/21/25,2025-2026,10:15 AM,0,0,1
67017092,67_67399_5136980,135175,8/22/25,2025-2026,12:48 PM,0,1,0
67017092,67_67399_5136980,135326,8/22/25,2025-2026,10:00 AM,0,0,1
67017092,67_67399_5136980,135186,8/23/25,2025-2026,12:00 PM,3,0,0
67017092,67_67399_5136980,135306,9/4/25,2025-2026,2:18 PM,0,3,0
67017092,67_67399_5136980,135324,9/4/25,2025-2026,2:35 PM,0,0,1
67017092,67_67399_5136980,135322,9/5/25,2025-2026,12:50 PM,0,0,1
67017092,67_67399_5136980,135333,9/5/25,2025-2026,1:00 PM,0,0,1
67017092,67_67399_5136980,135335,9/5/25,2025-2026,2:00 PM,0,0,0
67017092,67_67399_5136980,135407,9/11/25,2025-2026,12:19 PM,0,1,0
67017092,67_67399_5136980,135498,9/19/25,2025-2026,12:45 PM,0,1,0
67017092,67_67399_5136980,135534,9/24/25,2025-2026,8:21 AM,0,0,1
67017092,67_67399_5136980,135566,9/26/25,2025-2026,9:59 AM,0,1,0
67017092,67_67399_5136980,135587,9/27/25,2025-2026,1:48 PM,0,2,0
67017092,67_67399_5136980,135605,9/30/25,2025-2026,1:30 AM,1,0,0
67017092,67_67399_5136980,135641,10/2/25,2025-2026,12:30 PM,0,1,0
67017095,67_67399_5136980,136043,11/1/25,2025-2026,10:15 AM,0,2,0
67017095,67_67399_5136980,136711,1/15/26,2025-2026,1:29 PM,0,1,0
67017097,67_67399_5136980,137945,4/3/26,2025-2026,9:11 AM,0,0,0
67017098,67_67399_5136980,135611,10/1/25,2025-2026,10:54 AM,0,0,1
67017098,67_67399_5136980,135919,10/23/25,2025-2026,1:39 PM,0,1,0
67017098,67_67399_5136980,135946,10/25/25,2025-2026,9:21 AM,0,1,1
67017098,67_67399_5136980,135986,10/29/25,2025-2026,1:05 PM,0,0,0
67017098,67_67399_5136980,136002,10/30/25,2025-2026,8:33 AM,0,1,0
67017098,67_67399_5136980,136111,11/6/25,2025-2026,1:50 PM,0,0,1
67017098,67_67399_5136980,136137,11/7/25,2025-2026,12:30 PM,0,1,0
67017098,67_67399_5136980,136342,11/21/25,2025-2026,3:08 PM,0,0,1
67017098,67_67399_5136980,136363,11/22/25,2025-2026,2:52 PM,0,1,0
67017098,67_67399_5136980,136409,12/4/25,2025-2026,10:36 AM,0,1,0
67017098,67_67399_5136980,136470,12/9/25,2025-2026,1:18 PM,0,1,0
67017098,67_67399_5136980,136494,12/11/25,2025-2026,1:37 PM,0,1,0
67017098,67_67399_5136980,136521,12/13/25,2025-2026,8:42 AM,0,1,0
67017098,67_67399_5136980,136648,1/10/26,2025-2026,1:11 PM,0,2,0
67017098,67_67399_5136980,136719,1/15/26,2025-2026,2:00 PM,0,0,0
67017098,67_67399_5136980,136703,1/15/26,2025-2026,10:07 AM,0,1,0
67017098,67_67399_5136980,136699,1/15/26,2025-2026,9:13 AM,0,1,0
67017098,67_67399_5136980,136720,1/15/26,2025-2026,2:00 PM,0,0,0
67017098,67_67399_5136980,136732,1/16/26,2025-2026,10:00 AM,0,0,0
67017098,67_67399_5136980,136751,1/16/26,2025-2026,1:30 PM,0,0,1
67017098,67_67399_5136980,136767,1/16/26,2025-2026,2:00 PM,1,0,1
67017098,67_67399_5136980,136745,1/16/26,2025-2026,2:51 PM,0,1,0
67017098,67_67399_5136980,136833,1/24/26,2025-2026,10:34 AM,0,1,0
67017098,67_67399_5136980,136902,1/29/26,2025-2026,9:45 AM,0,0,1
67017098,67_67399_5136980,136950,1/30/26,2025-2026,1:17 PM,0,1,0
67017098,67_67399_5136980,137009,2/3/26,2025-2026,6:11 PM,0,0,1
67017098,67_67399_5136980,136993,2/3/26,2025-2026,9:08 AM,0,2,0
67017098,67_67399_5136980,137124,2/7/26,2025-2026,1:00 PM,0,1,0
67017098,67_67399_5136980,137157,2/12/26,2025-2026,8:55 AM,0,1,0
67017098,67_67399_5136980,137171,2/12/26,2025-2026,1:31 PM,0,0,1
67017098,67_67399_5136980,137551,3/10/26,2025-2026,11:07 AM,0,1,0
67017098,67_67399_5136980,137696,3/18/26,2025-2026,9:45 AM,0,1,0
67017098,67_67399_5136980,137766,3/21/26,2025-2026,10:17 AM,0,1,0
67017098,67_67399_5136980,137822,3/25/26,2025-2026,12:42 PM,0,0,1
67017098,67_67399_5136980,137836,3/26/26,2025-2026,9:45 AM,0,0,1
67017098,67_67399_5136980,137897,3/28/26,2025-2026,1:21 PM,0,1,0
67017098,67_67399_5136980,138348,5/7/26,2025-2026,9:59 AM,0,1,0
67017098,67_67399_5136980,138608,5/23/26,2025-2026,10:57 AM,0,0,1
67017099,67_67399_5136980,137315,2/20/26,2025-2026,11:32 AM,0,0,1
67017103,67_67399_5136980,137571,3/11/26,2025-2026,10:30 AM,0,0,0
67017104,67_67399_5136980,137037,2/5/26,2025-2026,8:46 AM,0,1,1
67017104,67_67399_5136980,137704,3/18/26,2025-2026,1:31 PM,0,1,0
67017105,67_67399_5136980,138209,4/28/26,2025-2026,1:21 PM,0,1,0
67017106,67_67399_5136980,136536,12/16/25,2025-2026,8:39 AM,0,1,0
67017106,67_67399_5136980,136920,1/29/26,2025-2026,12:58 PM,0,0,1
67017109,67_67399_5136980,136488,12/11/25,2025-2026,10:35 AM,0,1,0
67017112,67_67399_5136980,136816,1/23/26,2025-2026,12:30 PM,0,1,0
67017113,67_67399_5136980,137067,2/6/26,2025-2026,8:55 AM,0,1,0
67017113,67_67399_5136980,137159,2/12/26,2025-2026,9:23 AM,0,1,0
67017113,67_67399_5136980,137714,3/18/26,2025-2026,10:37 AM,0,1,0
67017119,67_67399_5136980,135965,10/28/25,2025-2026,12:26 PM,0,1,0
67017119,67_67399_5136980,138351,5/7/26,2025-2026,10:40 AM,0,1,0
67017129,67_67399_5136980,136493,12/11/25,2025-2026,1:36 PM,0,1,0
67017130,67_67399_5136980,137506,3/6/26,2025-2026,11:31 AM,0,0,1
67017133,67_67399_5136980,135563,9/26/25,2025-2026,8:33 AM,0,1,0
67017133,67_67399_5136980,138129,4/14/26,2025-2026,12:50 PM,0,1,0
67017134,67_67399_5136980,135215,8/27/25,2025-2026,12:30 PM,0,1,0
67017134,67_67399_5136980,137311,2/21/26,2025-2026,1:56 PM,0,1,0
67017134,67_67399_5136980,137469,3/5/26,2025-2026,8:57 AM,0,1,0
67017134,67_67399_5136980,137567,3/11/26,2025-2026,10:04 AM,0,1,0
67017134,67_67399_5136980,137568,3/11/26,2025-2026,10:04 AM,0,1,0
67017135,67_67399_5136980,136432,12/5/25,2025-2026,12:42 PM,0,1,0
67017135,67_67399_5136980,136478,12/10/25,2025-2026,12:53 PM,0,0,0
67017135,67_67399_5136980,136542,12/16/25,2025-2026,10:19 AM,0,0,1
67017135,67_67399_5136980,136550,12/17/25,2025-2026,9:34 AM,0,0,1
67017135,67_67399_5136980,136686,1/14/26,2025-2026,11:00 AM,0,1,0
67017135,67_67399_5136980,136837,1/24/26,2025-2026,11:02 AM,0,0,1
67017135,67_67399_5136980,136889,1/28/26,2025-2026,1:17 PM,0,1,0
67017135,67_67399_5136980,137712,3/19/26,2025-2026,9:44 AM,0,1,0
67017137,67_67399_5136980,135181,8/23/25,2025-2026,8:10 AM,0,0,0
67017137,67_67399_5136980,136376,11/21/25,2025-2026,4:16 PM,0,0,0
67017141,67_67399_5136980,135370,9/10/25,2025-2026,8:03 AM,0,1,0
67017141,67_67399_5136980,135416,9/12/25,2025-2026,8:06 AM,0,1,0
67017141,67_67399_5136980,136404,11/21/25,2025-2026,4:34 PM,0,0,0
67017147,67_67399_5136980,136146,11/8/25,2025-2026,11:29 AM,0,1,0
67017147,67_67399_5136980,136900,1/29/26,2025-2026,10:11 AM,0,0,1
67017147,67_67399_5136980,137924,4/2/26,2025-2026,9:27 AM,0,1,0
67017147,67_67399_5136980,138118,4/14/26,2025-2026,9:07 AM,0,1,0
67017151,67_67399_5136980,136496,12/11/25,2025-2026,1:55 PM,0,1,0
67017151,67_67399_5136980,137172,2/12/26,2025-2026,1:33 PM,0,0,1
67017151,67_67399_5136980,137297,2/21/26,2025-2026,11:26 AM,0,1,0
67017151,67_67399_5136980,138120,4/14/26,2025-2026,11:03 AM,0,1,0
67017151,67_67399_5136980,138327,5/6/26,2025-2026,12:00 PM,0,1,0
67017151,67_67399_5136980,138648,5/28/26,2025-2026,10:59 AM,0,1,0
67017160,67_67399_5136980,135642,10/2/25,2025-2026,2:30 PM,0,1,0
67017160,67_67399_5136980,135896,10/22/25,2025-2026,9:56 AM,0,2,0
67017160,67_67399_5136980,136456,12/9/25,2025-2026,9:50 AM,0,1,0
67017160,67_67399_5136980,137068,2/6/26,2025-2026,9:02 AM,0,1,0
67017160,67_67399_5136980,137104,2/7/26,2025-2026,8:22 AM,0,0,1
67017160,67_67399_5136980,137130,2/11/26,2025-2026,8:26 AM,0,1,1
67017166,67_67399_5136980,136659,1/13/26,2025-2026,10:57 AM,0,0,1
67017166,67_67399_5136980,136910,1/29/26,2025-2026,11:03 AM,0,0,1
67017173,67_67399_5136980,135410,9/11/25,2025-2026,1:33 PM,0,1,0
67017173,67_67399_5136980,136128,11/7/25,2025-2026,1:58 PM,0,0,1
67017173,67_67399_5136980,136345,11/21/25,2025-2026,4:34 PM,0,0,0
67017173,67_67399_5136980,136620,1/8/26,2025-2026,2:35 PM,0,1,0
67017173,67_67399_5136980,136662,1/13/26,2025-2026,12:56 PM,0,1,0
67017173,67_67399_5136980,136738,1/16/26,2025-2026,1:24 PM,0,2,0
67017173,67_67399_5136980,137622,3/13/26,2025-2026,1:18 PM,0,0,1
67017173,67_67399_5136980,137849,3/26/26,2025-2026,1:19 PM,0,0,1
67017173,67_67399_5136980,137896,3/28/26,2025-2026,12:38 PM,0,0,1
67017173,67_67399_5136980,138016,4/8/26,2025-2026,9:10 AM,0,0,1
67017173,67_67399_5136980,138258,4/30/26,2025-2026,2:11 PM,0,1,0
67017173,67_67399_5136980,138620,5/23/26,2025-2026,12:30 PM,0,0,1
67017174,67_67399_5136980,135492,9/19/25,2025-2026,12:04 PM,0,0,0
67017174,67_67399_5136980,136440,12/5/25,2025-2026,2:32 PM,0,1,0
67017174,67_67399_5136980,136741,1/16/26,2025-2026,12:30 PM,0,1,0
67017174,67_67399_5136980,136827,1/24/26,2025-2026,8:15 AM,0,0,1
67017174,67_67399_5136980,137383,2/26/26,2025-2026,12:50 PM,0,1,0
67017174,67_67399_5136980,137550,3/10/26,2025-2026,11:07 AM,0,1,0
67017174,67_67399_5136980,138079,4/10/26,2025-2026,11:22 AM,0,1,0
67017174,67_67399_5136980,138106,4/11/26,2025-2026,12:12 PM,0,1,0
67017174,67_67399_5136980,138151,4/15/26,2025-2026,11:54 AM,0,1,0
67017175,67_67399_5136980,135890,10/21/25,2025-2026,2:00 PM,0,1,0
67017178,67_67399_5136980,135409,9/11/25,2025-2026,1:27 PM,0,1,0
67017178,67_67399_5136980,135685,10/4/25,2025-2026,1:45 PM,0,1,0
67017178,67_67399_5136980,136434,12/5/25,2025-2026,1:01 PM,0,1,0
67017178,67_67399_5136980,136850,1/24/26,2025-2026,12:31 PM,0,1,0
67017178,67_67399_5136980,136943,1/30/26,2025-2026,9:45 AM,0,0,0
67017181,67_67399_5136980,136433,12/5/25,2025-2026,12:58 PM,0,1,0
67017181,67_67399_5136980,137481,3/3/26,2025-2026,10:00 AM,0,0,1
67017188,67_67399_5136980,137247,2/18/26,2025-2026,10:37 AM,0,0,1
67017190,67_67399_5136980,135655,10/3/25,2025-2026,1:10 PM,0,0,1
67017191,67_67399_5136980,136512,12/12/25,2025-2026,12:40 PM,0,1,0
67017196,67_67399_5136980,136723,1/16/26,2025-2026,9:45 AM,0,1,0
67017197,67_67399_5136980,135597,9/30/25,2025-2026,12:29 PM,0,1,0
67017197,67_67399_5136980,136868,1/28/26,2025-2026,10:02 AM,0,1,0
67017199,67_67399_5136980,137857,3/26/26,2025-2026,11:17 AM,0,1,0
67017200,67_67399_5136980,136528,12/13/25,2025-2026,1:51 PM,0,1,0
67017201,67_67399_5136980,135437,9/12/25,2025-2026,1:22 PM,0,1,0
67017208,67_67399_5136980,136290,11/20/25,2025-2026,9:17 AM,0,1,0
67017208,67_67399_5136980,137140,2/11/26,2025-2026,10:53 AM,0,0,1
67017210,67_67399_5136980,137149,2/11/26,2025-2026,12:16 PM,0,0,1
67017223,67_67399_5136980,136084,11/5/25,2025-2026,1:02 PM,0,1,0
67017227,67_67399_5136980,135974,10/29/25,2025-2026,8:30 AM,0,1,0
67017228,67_67399_5136980,136871,1/28/26,2025-2026,10:20 AM,0,1,0
67017228,67_67399_5136980,136872,1/28/26,2025-2026,10:20 AM,0,1,0
67017229,67_67399_5136980,135747,10/9/25,2025-2026,2:28 PM,0,1,0
67017230,67_67399_5136980,136122,11/7/25,2025-2026,12:52 PM,0,0,1
67017230,67_67399_5136980,136579,12/19/25,2025-2026,1:28 PM,0,1,0
67017230,67_67399_5136980,137364,2/25/26,2025-2026,1:19 PM,0,0,1
67017230,67_67399_5136980,137779,3/21/26,2025-2026,2:30 PM,0,1,0
67017230,67_67399_5136980,137893,3/28/26,2025-2026,12:00 PM,0,0,1
67017234,67_67399_5136980,136734,1/16/26,2025-2026,12:44 PM,0,1,0
67017234,67_67399_5136980,137099,2/6/26,2025-2026,2:50 PM,0,1,0
67017234,67_67399_5136980,137530,3/7/26,2025-2026,8:17 AM,0,1,0
67017234,67_67399_5136980,137878,3/27/26,2025-2026,12:28 PM,0,1,0
67017234,67_67399_5136980,137870,3/27/26,2025-2026,11:00 AM,0,0,1
67017234,67_67399_5136980,137968,4/3/26,2025-2026,1:46 PM,0,1,0
67017234,67_67399_5136980,138282,5/1/26,2025-2026,12:40 PM,0,1,0
67017234,67_67399_5136980,138357,5/7/26,2025-2026,12:41 PM,0,1,0
67017234,67_67399_5136980,138406,5/12/26,2025-2026,11:08 AM,0,1,0
67017234,67_67399_5136980,138532,5/19/26,2025-2026,11:03 AM,0,0,1
67017235,67_67399_5136980,137339,2/24/26,2025-2026,1:22 PM,0,1,0
67017238,67_67399_5136980,136639,1/9/26,2025-2026,2:28 PM,0,1,0
67017239,67_67399_5136980,137647,3/14/26,2025-2026,9:58 AM,0,0,1
67017249,67_67399_5136980,135191,8/23/25,2025-2026,12:00 PM,3,0,0
67017249,67_67399_5136980,135316,9/5/25,2025-2026,11:35 AM,0,1,0
67017249,67_67399_5136980,135701,10/7/25,2025-2026,12:48 PM,0,1,0
67017249,67_67399_5136980,135834,10/16/25,2025-2026,1:13 PM,0,1,0
67017249,67_67399_5136980,136802,1/23/26,2025-2026,9:25 AM,0,0,1
67017249,67_67399_5136980,137213,2/14/26,2025-2026,10:03 AM,0,1,0
67017249,67_67399_5136980,137848,3/26/26,2025-2026,12:31 PM,0,1,0
67017249,67_67399_5136980,137982,4/1/26,2025-2026,9:30 AM,2,0,0
67017259,67_67399_5136980,135553,9/25/25,2025-2026,11:47 AM,0,0,1
67017259,67_67399_5136980,136869,1/28/26,2025-2026,10:03 AM,0,1,0
67017259,67_67399_5136980,137001,2/3/26,2025-2026,12:30 PM,0,0,1
67017260,67_67399_5136980,135645,10/3/25,2025-2026,10:21 AM,0,1,0
67017267,67_67399_5136980,135251,8/29/25,2025-2026,8:00 AM,1,0,1
67017267,67_67399_5136980,135449,9/12/25,2025-2026,4:00 PM,5,0,0
67017267,67_67399_5136980,135857,10/17/25,2025-2026,12:30 PM,2,0,0
67017267,67_67399_5136980,137011,1/31/26,2025-2026,4:00 PM,5,0,0
67017275,67_67399_5136980,136350,11/22/25,2025-2026,10:27 AM,0,1,0
67017275,67_67399_5136980,136631,1/9/26,2025-2026,1:20 PM,0,1,0
67017275,67_67399_5136980,137610,3/12/26,2025-2026,2:40 PM,0,0,1
67017276,67_67399_5136980,136819,1/23/26,2025-2026,1:20 PM,0,1,0
67017276,67_67399_5136980,137470,3/5/26,2025-2026,8:59 AM,0,1,0
67017281,67_67399_5136980,135434,9/12/25,2025-2026,1:13 PM,0,1,0
67017282,67_67399_5136980,137425,3/3/26,2025-2026,9:37 AM,0,1,0
67017287,67_67399_5136980,136055,11/1/25,2025-2026,1:04 PM,0,0,1
67017290,67_67399_5136980,135402,9/11/25,2025-2026,10:34 AM,0,0,1
67017290,67_67399_5136980,135649,10/3/25,2025-2026,11:01 AM,0,0,1
67017290,67_67399_5136980,135709,10/7/25,2025-2026,1:48 PM,0,1,0
67017290,67_67399_5136980,135894,10/21/25,2025-2026,9:03 AM,0,0,1
67017290,67_67399_5136980,136006,10/30/25,2025-2026,9:52 AM,0,1,0
67017290,67_67399_5136980,136082,11/5/25,2025-2026,10:24 AM,0,0,1
67017290,67_67399_5136980,136152,11/8/25,2025-2026,2:17 PM,0,1,0
67017290,67_67399_5136980,136383,12/2/25,2025-2026,2:20 PM,0,0,1
67017290,67_67399_5136980,136444,12/6/25,2025-2026,10:46 AM,0,1,0
67017290,67_67399_5136980,136465,12/9/25,2025-2026,1:40 PM,0,1,0
67017290,67_67399_5136980,136516,12/12/25,2025-2026,1:20 PM,0,1,0
67017290,67_67399_5136980,136661,1/13/26,2025-2026,11:05 AM,0,0,1
67017290,67_67399_5136980,136771,1/21/26,2025-2026,12:12 PM,0,0,1
67017290,67_67399_5136980,137071,2/6/26,2025-2026,10:47 AM,0,0,1
67017290,67_67399_5136980,137349,2/25/26,2025-2026,10:39 AM,0,1,0
67017290,67_67399_5136980,137562,3/11/26,2025-2026,8:25 AM,0,0,1
67017290,67_67399_5136980,137648,3/14/26,2025-2026,10:13 AM,0,0,1
67017290,67_67399_5136980,137721,3/19/26,2025-2026,11:46 AM,0,1,0
67017290,67_67399_5136980,137761,3/21/26,2025-2026,8:52 AM,0,1,0
67017290,67_67399_5136980,137974,4/3/26,2025-2026,2:32 PM,0,1,0
67017290,67_67399_5136980,138040,4/9/26,2025-2026,11:04 AM,0,1,0
67017293,67_67399_5136980,137375,2/26/26,2025-2026,9:47 AM,0,1,0
67017294,67_67399_5136980,136126,11/7/25,2025-2026,12:56 PM,0,1,0
67017294,67_67399_5136980,136292,11/20/25,2025-2026,8:43 AM,0,0,1
67017294,67_67399_5136980,136457,12/9/25,2025-2026,10:00 AM,0,1,0
67017294,67_67399_5136980,137434,3/3/26,2025-2026,1:57 PM,0,1,1
67017294,67_67399_5136980,137936,4/2/26,2025-2026,1:32 PM,0,1,0
67017296,67_67399_5136980,138278,5/1/26,2025-2026,2:14 PM,0,0,1
67017299,67_67399_5136980,137976,4/3/26,2025-2026,1:45 PM,0,1,0
67017303,67_67399_5136980,138191,4/17/26,2025-2026,1:09 PM,0,1,0
67017303,67_67399_5136980,138530,5/19/26,2025-2026,10:18 AM,0,0,1
67017305,67_67399_5136980,136040,11/1/25,2025-2026,9:13 AM,0,0,1
67017306,67_67399_5136980,137275,2/20/26,2025-2026,8:50 AM,0,1,0
67017306,67_67399_5136980,137274,2/20/26,2025-2026,8:50 AM,0,1,0
67017306,67_67399_5136980,137496,3/6/26,2025-2026,9:05 AM,0,1,1
67017307,67_67399_5136980,136389,12/3/25,2025-2026,8:32 AM,0,1,0
67017308,67_67399_5136980,136112,11/6/25,2025-2026,2:09 PM,0,1,0
67017308,67_67399_5136980,136527,12/13/25,2025-2026,12:59 PM,0,1,0
67017308,67_67399_5136980,136634,1/9/26,2025-2026,1:37 PM,0,1,0
67017308,67_67399_5136980,136674,1/14/26,2025-2026,9:25 AM,0,1,0
67017308,67_67399_5136980,136714,1/15/26,2025-2026,2:27 PM,0,0,1
67017309,67_67399_5136980,137276,2/20/26,2025-2026,9:45 AM,0,1,0
67017310,67_67399_5136980,135192,8/23/25,2025-2026,12:00 PM,1,0,0
67017310,67_67399_5136980,135657,10/3/25,2025-2026,1:28 PM,0,1,1
67017310,67_67399_5136980,136003,10/30/25,2025-2026,9:42 AM,0,1,0
67017310,67_67399_5136980,136356,11/22/25,2025-2026,12:27 PM,0,2,0
67017310,67_67399_5136980,136647,1/10/26,2025-2026,12:47 PM,0,1,0
67017310,67_67399_5136980,136715,1/15/26,2025-2026,2:32 PM,0,1,0
67017310,67_67399_5136980,136785,1/22/26,2025-2026,2:43 PM,0,2,0
67017310,67_67399_5136980,137224,2/14/26,2025-2026,12:24 PM,0,2,0
67017310,67_67399_5136980,137267,2/19/26,2025-2026,2:48 PM,0,1,1
67017310,67_67399_5136980,137428,3/3/26,2025-2026,10:50 AM,0,1,0
67017310,67_67399_5136980,137541,3/7/26,2025-2026,12:42 PM,0,2,0
67017310,67_67399_5136980,137563,3/11/26,2025-2026,9:11 AM,0,2,0
