stu_id,site_id,section_id,term_code,course_grade,mark,credit_attempted,creadit_completed,course_yr
67017908,67_67399_5136981,0001256-52,2S,9,D,5,5,2026
67017843,67_67399_5136981,9104017-52,1S,9,A,5,5,2026
67017843,67_67399_5136981,9104017-52,2S,9,A,5,5,2026
67017843,67_67399_5136981,2076-32,1S,9,C,5,5,2026
67017843,67_67399_5136981,2076-32,2S,9,A,5,5,2026
67017843,67_67399_5136981,1710-52,1S,9,B,5,5,2026
67017843,67_67399_5136981,1710-52,2S,9,A,5,5,2026
67018026,67_67399_5136981,5991-21,1S,9,A,5,5,2026
67018026,67_67399_5136981,5991-21,2S,9,B,5,5,2026
67018026,67_67399_5136981,0006215-21,1S,9,B,5,5,2026
67018026,67_67399_5136981,0006215-21,2S,9,A,5,5,2026
67018026,67_67399_5136981,9295001-31,1S,9,A,5,5,2026
67018026,67_67399_5136981,9295001-31,2S,9,B,5,5,2026
67018026,67_67399_5136981,C8421003-43,1S,9,A,15,15,2026
67018026,67_67399_5136981,C8421003-43,2S,9,B,15,15,2026
67017880,67_67399_5136981,9104015-51,1S,9,A,5,5,2026
67017880,67_67399_5136981,9104015-51,2S,9,A,5,5,2026
67017880,67_67399_5136981,9104016-23,1S,9,A,5,5,2026
67017880,67_67399_5136981,9104016-23,2S,9,A,5,5,2026
67017880,67_67399_5136981,0001790-22,1S,9,A,5,5,2026
67017880,67_67399_5136981,0001790-22,2S,9,A,5,5,2026
67018029,67_67399_5136981,9104016-13,1S,9,B,5,5,2026
67018029,67_67399_5136981,9104016-13,2S,9,B,5,5,2026
67018029,67_67399_5136981,C8410003-31,1S,9,C,15,15,2026
67018029,67_67399_5136981,C8410003-31,2S,9,C,15,15,2026
67018029,67_67399_5136981,9104015-32,1S,9,B,5,5,2026
67018029,67_67399_5136981,9104015-32,2S,9,C,5,5,2026
67018029,67_67399_5136981,0001790-22,1S,9,C,5,5,2026
67018029,67_67399_5136981,0001790-22,2S,9,B,5,5,2026
67018029,67_67399_5136981,0001254-41,1S,9,D,5,5,2026
67018029,67_67399_5136981,0001254-41,2S,9,A,5,5,2026
67018029,67_67399_5136981,9104015-31,1S,9,C,5,5,2026
67018029,67_67399_5136981,9104015-31,2S,9,A,5,5,2026
67017757,67_67399_5136981,1710-41,1S,9,A,5,5,2026
67017757,67_67399_5136981,1710-41,2S,9,A,5,5,2026
67017757,67_67399_5136981,0002075-41,1S,9,A,5,5,2026
67017757,67_67399_5136981,0002075-41,2S,9,B,5,5,2026
67017757,67_67399_5136981,1710-22,1S,9,A,5,5,2026
67017757,67_67399_5136981,1710-22,2S,9,A,5,5,2026
67017757,67_67399_5136981,C925402-05,1S,9,A,5,5,2026
67017757,67_67399_5136981,C925402-05,2S,9,C,5,5,2026
67017980,67_67399_5136981,1254-41,1S,9,B,5,5,2026
67017980,67_67399_5136981,1254-41,2S,9,C,5,5,2026
67017980,67_67399_5136981,1790-17,1S,9,C,5,5,2026
67017980,67_67399_5136981,1790-17,2S,9,A,5,5,2026
67017980,67_67399_5136981,729635,1S,9,B,5,5,2026
67017980,67_67399_5136981,729635,2S,9,B,5,5,2026
67017980,67_67399_5136981,C8421003-42,1S,9,C,15,15,2026
67017980,67_67399_5136981,C8421003-42,2S,9,B,15,15,2026
67017980,67_67399_5136981,5910-022,1S,9,C,10,10,2026
67017980,67_67399_5136981,5910-022,2S,9,B,10,10,2026
67017980,67_67399_5136981,6682-51,1S,9,C,5,5,2026
67017980,67_67399_5136981,6682-51,2S,9,B,5,5,2026
67017971,67_67399_5136981,9295001-31,1S,9,A,5,5,2026
67017971,67_67399_5136981,9295001-31,2S,9,C,5,5,2026
67017971,67_67399_5136981,1254-11,1S,9,A,5,5,2026
67017971,67_67399_5136981,1254-11,2S,9,C,5,5,2026
67017971,67_67399_5136981,C842105-32,1S,9,A,5,5,2026
67017971,67_67399_5136981,C842105-32,2S,9,A,5,5,2026
67017971,67_67399_5136981,0001254-41,1S,9,F,5,0,2026
67017971,67_67399_5136981,0001254-41,2S,9,A,5,5,2026
67017831,67_67399_5136981,446752,1S,9,B,5,5,2026
67017831,67_67399_5136981,446752,2S,9,C,5,5,2026
67017831,67_67399_5136981,8697-52,1S,9,A,5,5,2026
67017831,67_67399_5136981,8697-52,2S,9,C,5,5,2026
67017831,67_67399_5136981,0001256-42,1S,9,D,5,5,2026
67017831,67_67399_5136981,0001256-42,2S,9,B,5,5,2026
67017831,67_67399_5136981,1256-05,1S,9,B,5,5,2026
67017831,67_67399_5136981,1256-05,2S,9,C,5,5,2026
67017819,67_67399_5136981,9104016-522,1S,9,B,5,5,2026
67017819,67_67399_5136981,9104016-522,2S,9,B,5,5,2026
67017819,67_67399_5136981,C925402-05,1S,9,B,5,5,2026
67017819,67_67399_5136981,C925402-05,2S,9,C,5,5,2026
67017828,67_67399_5136981,1256-22,1S,9,B,5,5,2026
67017828,67_67399_5136981,1256-22,2S,9,B,5,5,2026
67017828,67_67399_5136981,1254-11,1S,9,A,5,5,2026
67017828,67_67399_5136981,1254-11,2S,9,C,5,5,2026
67017974,67_67399_5136981,1256-32,1S,9,B,5,5,2026
67017974,67_67399_5136981,1256-32,2S,9,C,5,5,2026
67017974,67_67399_5136981,1790-42,1S,9,A,5,5,2026
67017974,67_67399_5136981,1790-42,2S,9,C,5,5,2026
67017974,67_67399_5136981,C842105-32,1S,9,B,5,5,2026
67017974,67_67399_5136981,C842105-32,2S,9,B,5,5,2026
67017974,67_67399_5136981,1256-09,1S,9,A,5,5,2026
67017974,67_67399_5136981,1256-09,2S,9,B,5,5,2026
67017974,67_67399_5136981,1256-22,1S,9,A,5,5,2026
67017974,67_67399_5136981,1256-22,2S,9,B,5,5,2026
67017974,67_67399_5136981,1256-012,1S,9,B,5,5,2026
67017974,67_67399_5136981,1256-012,2S,9,A,5,5,2026
67017758,67_67399_5136981,9104015-31,1S,9,A,5,5,2026
67017758,67_67399_5136981,9104015-31,2S,9,A,5,5,2026
67017758,67_67399_5136981,0009226-41,1S,9,B,5,5,2026
67017758,67_67399_5136981,0009226-41,2S,9,C,5,5,2026
67017758,67_67399_5136981,1256-42,1S,9,C,5,5,2026
67017758,67_67399_5136981,1256-42,2S,9,B,5,5,2026
67017758,67_67399_5136981,0009815-32,1S,9,C,5,5,2026
67017758,67_67399_5136981,0009815-32,2S,9,A,5,5,2026
67017758,67_67399_5136981,1256-22,1S,9,A,5,5,2026
67017758,67_67399_5136981,1256-22,2S,9,C,5,5,2026
67017919,67_67399_5136981,C8421003-33,1S,9,C,15,15,2026
67017919,67_67399_5136981,C8421003-33,2S,9,B,15,15,2026
67017919,67_67399_5136981,6687-51,1S,9,B,5,5,2026
67017919,67_67399_5136981,6687-51,2S,9,B,5,5,2026
67017919,67_67399_5136981,5990-51,1S,9,B,10,10,2026
67017919,67_67399_5136981,5990-51,2S,9,A,10,10,2026
67017919,67_67399_5136981,0005910-33,1S,9,B,10,10,2026
67017919,67_67399_5136981,0005910-33,2S,9,C,10,10,2026
67017919,67_67399_5136981,C8421003-23,1S,9,A,15,15,2026
67017919,67_67399_5136981,C8421003-23,2S,9,C,15,15,2026
67017919,67_67399_5136981,0001790-52,1S,9,C,5,5,2026
67017919,67_67399_5136981,0001790-52,2S,9,B,5,5,2026
67017778,67_67399_5136981,1576327,1S,9,B,5,5,2026
67017778,67_67399_5136981,1576327,2S,9,B,5,5,2026
67017778,67_67399_5136981,1254-41,1S,9,B,5,5,2026
67017778,67_67399_5136981,1254-41,2S,9,C,5,5,2026
67017778,67_67399_5136981,0001256-42,1S,9,C,5,5,2026
67017778,67_67399_5136981,0001256-42,2S,9,C,5,5,2026
67017778,67_67399_5136981,0003121-41,1S,9,A,5,5,2026
67017778,67_67399_5136981,0003121-41,2S,9,A,5,5,2026
67017811,67_67399_5136981,1254-41,1S,9,B,5,5,2026
67017811,67_67399_5136981,1254-41,2S,9,A,5,5,2026
67017811,67_67399_5136981,0005990-22,1S,9,B,10,10,2026
67017811,67_67399_5136981,0005990-22,2S,9,B,10,10,2026
67017811,67_67399_5136981,C8421003-33,1S,9,A,15,15,2026
67017811,67_67399_5136981,C8421003-33,2S,9,A,15,15,2026
67017811,67_67399_5136981,9104015-32,1S,9,A,5,5,2026
67017811,67_67399_5136981,9104015-32,2S,9,B,5,5,2026
67017811,67_67399_5136981,0007791-42,1S,9,D,5,5,2026
67017811,67_67399_5136981,0007791-42,2S,9,B,5,5,2026
67018037,67_67399_5136981,C8410003-31,1S,9,A,15,15,2026
67018037,67_67399_5136981,C8410003-31,2S,9,B,15,15,2026
67018037,67_67399_5136981,C842104-21,1S,9,A,5,5,2026
67018037,67_67399_5136981,C842104-21,2S,9,C,5,5,2026
67018037,67_67399_5136981,1290373,1S,9,A,5,5,2026
67018037,67_67399_5136981,1290373,2S,9,B,5,5,2026
67018037,67_67399_5136981,9104016-522,1S,9,B,5,5,2026
67018037,67_67399_5136981,9104016-522,2S,9,C,5,5,2026
67018037,67_67399_5136981,C842104-51,1S,9,B,5,5,2026
67018037,67_67399_5136981,C842104-51,2S,9,B,5,5,2026
67017791,67_67399_5136981,2075-41,1S,9,B,5,5,2026
67017791,67_67399_5136981,2075-41,2S,9,A,5,5,2026
67017791,67_67399_5136981,6687-51,1S,9,A,5,5,2026
67017791,67_67399_5136981,6687-51,2S,9,B,5,5,2026
67017791,67_67399_5136981,5991-21,1S,9,A,5,5,2026
67017791,67_67399_5136981,5991-21,2S,9,B,5,5,2026
67018012,67_67399_5136981,C8421003-52,1S,9,B,15,15,2026
67018012,67_67399_5136981,C8421003-52,2S,9,B,15,15,2026
67018012,67_67399_5136981,1290373,1S,9,B,5,5,2026
67018012,67_67399_5136981,1290373,2S,9,B,5,5,2026
67018012,67_67399_5136981,9226-41,1S,9,A,5,5,2026
67018012,67_67399_5136981,9226-41,2S,9,C,5,5,2026
67018012,67_67399_5136981,1790-17,1S,9,B,5,5,2026
67018012,67_67399_5136981,1790-17,2S,9,A,5,5,2026
67017982,67_67399_5136981,C842104-51,1S,9,B,5,5,2026
67017982,67_67399_5136981,C842104-51,2S,9,A,5,5,2026
67017982,67_67399_5136981,9104017-52,1S,9,B,5,5,2026
67017982,67_67399_5136981,9104017-52,2S,9,A,5,5,2026
67017982,67_67399_5136981,9104017-51,1S,9,B,5,5,2026
67017982,67_67399_5136981,9104017-51,2S,9,C,5,5,2026
67017982,67_67399_5136981,1790-42,1S,9,F,5,0,2026
67017982,67_67399_5136981,1790-42,2S,9,A,5,5,2026
67017972,67_67399_5136981,C8410003-51,1S,9,A,15,15,2026
67017972,67_67399_5136981,C8410003-51,2S,9,C,15,15,2026
67017972,67_67399_5136981,1256-05,1S,9,B,5,5,2026
67017972,67_67399_5136981,1256-05,2S,9,A,5,5,2026
67017972,67_67399_5136981,7791-42,1S,9,C,5,5,2026
67017972,67_67399_5136981,7791-42,2S,9,B,5,5,2026
67017972,67_67399_5136981,0001790-22,1S,9,B,5,5,2026
67017972,67_67399_5136981,0001790-22,2S,9,C,5,5,2026
67017879,67_67399_5136981,9815-22,1S,9,B,5,5,2026
67017879,67_67399_5136981,9815-22,2S,9,A,5,5,2026
67017879,67_67399_5136981,2075-41,1S,9,B,5,5,2026
67017879,67_67399_5136981,2075-41,2S,9,B,5,5,2026
67017814,67_67399_5136981,1256-012,1S,9,A,5,5,2026
67017814,67_67399_5136981,1256-012,2S,9,B,5,5,2026
67017814,67_67399_5136981,3123-14,1S,9,A,5,5,2026
67017814,67_67399_5136981,3123-14,2S,9,B,5,5,2026
67017814,67_67399_5136981,5992-32,1S,9,B,5,5,2026
67017814,67_67399_5136981,5992-32,2S,9,C,5,5,2026
67018049,67_67399_5136981,2076-32,1S,9,C,5,5,2026
67018049,67_67399_5136981,2076-32,2S,9,C,5,5,2026
67018049,67_67399_5136981,0008697-32,1S,9,A,5,5,2026
67018049,67_67399_5136981,0008697-32,2S,9,B,5,5,2026
67018049,67_67399_5136981,5991-31,1S,9,B,5,5,2026
67018049,67_67399_5136981,5991-31,2S,9,B,5,5,2026
67018049,67_67399_5136981,729635,1S,9,B,5,5,2026
67018049,67_67399_5136981,729635,2S,9,C,5,5,2026
67018049,67_67399_5136981,5991-21,1S,9,A,5,5,2026
67018049,67_67399_5136981,5991-21,2S,9,A,5,5,2026
67017872,67_67399_5136981,0009814-31,1S,9,B,5,5,2026
67017872,67_67399_5136981,0009814-31,2S,9,C,5,5,2026
67017872,67_67399_5136981,1710-41,1S,9,C,5,5,2026
67017872,67_67399_5136981,1710-41,2S,9,B,5,5,2026
67017872,67_67399_5136981,2075-41,1S,9,B,5,5,2026
67017872,67_67399_5136981,2075-41,2S,9,B,5,5,2026
67017872,67_67399_5136981,1790-17,1S,9,A,5,5,2026
67017872,67_67399_5136981,1790-17,2S,9,A,5,5,2026
67017872,67_67399_5136981,0001790-52,1S,9,A,5,5,2026
67017872,67_67399_5136981,0001790-52,2S,9,C,5,5,2026
67018062,67_67399_5136981,1256-22,1S,9,A,5,5,2026
67018062,67_67399_5136981,1256-22,2S,9,A,5,5,2026
67018062,67_67399_5136981,3123-42,1S,9,B,5,5,2026
67018062,67_67399_5136981,3123-42,2S,9,B,5,5,2026
67018062,67_67399_5136981,0001254-51,1S,9,B,5,5,2026
67018062,67_67399_5136981,0001254-51,2S,9,A,5,5,2026
67018062,67_67399_5136981,9104016-52,1S,9,B,5,5,2026
67018062,67_67399_5136981,9104016-52,2S,9,B,5,5,2026
67018020,67_67399_5136981,C8421003-43,1S,9,A,15,15,2026
67018020,67_67399_5136981,C8421003-43,2S,9,A,15,15,2026
67018020,67_67399_5136981,9104015-11,1S,9,A,5,5,2026
67018020,67_67399_5136981,9104015-11,2S,9,A,5,5,2026
67018020,67_67399_5136981,C842104-21,1S,9,B,5,5,2026
67018020,67_67399_5136981,C842104-21,2S,9,A,5,5,2026
67018020,67_67399_5136981,729635,1S,9,C,5,5,2026
67018020,67_67399_5136981,729635,2S,9,A,5,5,2026
67018020,67_67399_5136981,0001710-31,1S,9,A,5,5,2026
67018020,67_67399_5136981,0001710-31,2S,9,B,5,5,2026
67018041,67_67399_5136981,2075-41,1S,9,D,5,5,2026
67018041,67_67399_5136981,2075-41,2S,9,C,5,5,2026
67018041,67_67399_5136981,2076-32,1S,9,B,5,5,2026
67018041,67_67399_5136981,2076-32,2S,9,B,5,5,2026
67018041,67_67399_5136981,C783201-23,1S,9,B,15,15,2026
67018041,67_67399_5136981,C783201-23,2S,9,B,15,15,2026
67018041,67_67399_5136981,5990-52,1S,9,C,10,10,2026
67018041,67_67399_5136981,5990-52,2S,9,B,10,10,2026
67018041,67_67399_5136981,1710-22,1S,9,B,5,5,2026
67018041,67_67399_5136981,1710-22,2S,9,A,5,5,2026
67018042,67_67399_5136981,C783201-13,1S,9,C,15,15,2026
67018042,67_67399_5136981,C783201-13,2S,9,A,15,15,2026
67018042,67_67399_5136981,9104016-53,1S,9,B,5,5,2026
67018042,67_67399_5136981,9104016-53,2S,9,A,5,5,2026
67018042,67_67399_5136981,9104016-23,1S,9,B,5,5,2026
67018042,67_67399_5136981,9104016-23,2S,9,A,5,5,2026
67018042,67_67399_5136981,0001254-41,1S,9,A,5,5,2026
67018042,67_67399_5136981,0001254-41,2S,9,B,5,5,2026
67018042,67_67399_5136981,C8410003-21,1S,9,A,15,15,2026
67018042,67_67399_5136981,C8410003-21,2S,9,A,15,15,2026
67018036,67_67399_5136981,5992-22,1S,9,B,5,5,2026
67018036,67_67399_5136981,5992-22,2S,9,C,5,5,2026
67018036,67_67399_5136981,9104015-51,1S,9,A,5,5,2026
67018036,67_67399_5136981,9104015-51,2S,9,A,5,5,2026
67018036,67_67399_5136981,1290373,1S,9,A,5,5,2026
67018036,67_67399_5136981,1290373,2S,9,B,5,5,2026
67018036,67_67399_5136981,9104016-32,1S,9,A,5,5,2026
67018036,67_67399_5136981,9104016-32,2S,9,A,5,5,2026
67017993,67_67399_5136981,9814-21,1S,9,C,5,5,2026
67017993,67_67399_5136981,9814-21,2S,9,B,5,5,2026
67017993,67_67399_5136981,1464928,1S,9,C,10,10,2026
67017993,67_67399_5136981,1464928,2S,9,B,10,10,2026
67017993,67_67399_5136981,729635,1S,9,B,5,5,2026
67017993,67_67399_5136981,729635,2S,9,A,5,5,2026
67017856,67_67399_5136981,9295001-51,1S,9,C,5,5,2026
67017856,67_67399_5136981,9295001-51,2S,9,C,5,5,2026
67017856,67_67399_5136981,C842104-21,1S,9,B,5,5,2026
67017856,67_67399_5136981,C842104-21,2S,9,B,5,5,2026
67017856,67_67399_5136981,9295002-52,1S,9,A,5,5,2026
67017856,67_67399_5136981,9295002-52,2S,9,C,5,5,2026
67017797,67_67399_5136981,1790-15,1S,9,C,5,5,2026
67017797,67_67399_5136981,1790-15,2S,9,B,5,5,2026
67017797,67_67399_5136981,0008697-32,1S,9,A,5,5,2026
67017797,67_67399_5136981,0008697-32,2S,9,A,5,5,2026
67017797,67_67399_5136981,9815-22,1S,9,B,5,5,2026
67017797,67_67399_5136981,9815-22,2S,9,B,5,5,2026
67017883,67_67399_5136981,9104015-322,1S,9,A,5,5,2026
67017883,67_67399_5136981,9104015-322,2S,9,B,5,5,2026
67017883,67_67399_5136981,1790-42,1S,9,A,5,5,2026
67017883,67_67399_5136981,1790-42,2S,9,B,5,5,2026
67017883,67_67399_5136981,9104017-51,1S,9,A,5,5,2026
67017883,67_67399_5136981,9104017-51,2S,9,B,5,5,2026
67017883,67_67399_5136981,0005910-33,1S,9,C,10,10,2026
67017883,67_67399_5136981,0005910-33,2S,9,C,10,10,2026
67017769,67_67399_5136981,0002075-41,1S,9,A,5,5,2026
67017769,67_67399_5136981,0002075-41,2S,9,A,5,5,2026
67017769,67_67399_5136981,5990-53,1S,9,A,10,10,2026
67017769,67_67399_5136981,5990-53,2S,9,A,10,10,2026
67017769,67_67399_5136981,3123-22,1S,9,F,5,0,2026
67017769,67_67399_5136981,3123-22,2S,9,B,5,5,2026
67017769,67_67399_5136981,9104017-52,1S,9,A,5,5,2026
67017769,67_67399_5136981,9104017-52,2S,9,A,5,5,2026
67017952,67_67399_5136981,9295002-32,1S,9,A,5,5,2026
67017952,67_67399_5136981,9295002-32,2S,9,B,5,5,2026
67017952,67_67399_5136981,C8410003-41,1S,9,A,15,15,2026
67017952,67_67399_5136981,C8410003-41,2S,9,A,15,15,2026
67017952,67_67399_5136981,0005990-21,1S,9,B,10,10,2026
67017952,67_67399_5136981,0005990-21,2S,9,B,10,10,2026
67017952,67_67399_5136981,9104015-11,1S,9,A,5,5,2026
67017952,67_67399_5136981,9104015-11,2S,9,B,5,5,2026
67017835,67_67399_5136981,657955,1S,9,B,10,10,2026
67017835,67_67399_5136981,657955,2S,9,B,10,10,2026
67017835,67_67399_5136981,0007791-42,1S,9,B,5,5,2026
67017835,67_67399_5136981,0007791-42,2S,9,C,5,5,2026
67017835,67_67399_5136981,0001256-52,1S,9,A,5,5,2026
67017835,67_67399_5136981,0001256-52,2S,9,A,5,5,2026
67017835,67_67399_5136981,9104017-52,1S,9,A,5,5,2026
67017835,67_67399_5136981,9104017-52,2S,9,C,5,5,2026
67017835,67_67399_5136981,9104015-11,1S,9,D,5,5,2026
67017835,67_67399_5136981,9104015-11,2S,9,B,5,5,2026
67018072,67_67399_5136981,9815-22,1S,9,A,5,5,2026
67018072,67_67399_5136981,9815-22,2S,9,C,5,5,2026
67018072,67_67399_5136981,0001256-52,1S,9,A,5,5,2026
67018072,67_67399_5136981,0001256-52,2S,9,B,5,5,2026
67018072,67_67399_5136981,9104016-23,1S,9,A,5,5,2026
67018072,67_67399_5136981,9104016-23,2S,9,B,5,5,2026
67018072,67_67399_5136981,C783201-23,1S,9,D,15,15,2026
67018072,67_67399_5136981,C783201-23,2S,9,B,15,15,2026
67018061,67_67399_5136981,9104015-41,1S,9,A,5,5,2026
67018061,67_67399_5136981,9104015-41,2S,9,A,5,5,2026
67018061,67_67399_5136981,1576327,1S,9,B,5,5,2026
67018061,67_67399_5136981,1576327,2S,9,C,5,5,2026
67018061,67_67399_5136981,1254-11,1S,9,A,5,5,2026
67018061,67_67399_5136981,1254-11,2S,9,B,5,5,2026
67017752,67_67399_5136981,9104015-41,1S,9,D,5,5,2026
67017752,67_67399_5136981,9104015-41,2S,9,B,5,5,2026
67017752,67_67399_5136981,9226-41,1S,9,C,5,5,2026
67017752,67_67399_5136981,9226-41,2S,9,A,5,5,2026
67017752,67_67399_5136981,0008697-32,1S,9,C,5,5,2026
67017752,67_67399_5136981,0008697-32,2S,9,B,5,5,2026
67017752,67_67399_5136981,1464958,1S,9,A,10,10,2026
67017752,67_67399_5136981,1464958,2S,9,A,10,10,2026
67017752,67_67399_5136981,2891108,1S,9,C,5,5,2026
67017752,67_67399_5136981,2891108,2S,9,B,5,5,2026
67017781,67_67399_5136981,0002075-41,1S,9,B,5,5,2026
67017781,67_67399_5136981,0002075-41,2S,9,C,5,5,2026
67017781,67_67399_5136981,0005910-33,1S,9,A,10,10,2026
67017781,67_67399_5136981,0005910-33,2S,9,A,10,10,2026
67017781,67_67399_5136981,1790-51,1S,9,B,5,5,2026
67017781,67_67399_5136981,1790-51,2S,9,B,5,5,2026
67017781,67_67399_5136981,C842105-22,1S,9,B,5,5,2026
67017781,67_67399_5136981,C842105-22,2S,9,C,5,5,2026
67017976,67_67399_5136981,1464958,1S,9,C,10,10,2026
67017976,67_67399_5136981,1464958,2S,9,B,10,10,2026
67017976,67_67399_5136981,1790-12,1S,9,A,5,5,2026
67017976,67_67399_5136981,1790-12,2S,9,B,5,5,2026
67017976,67_67399_5136981,9104015-32,1S,9,A,5,5,2026
67017976,67_67399_5136981,9104015-32,2S,9,D,5,5,2026
67017976,67_67399_5136981,1790-42,1S,9,A,5,5,2026
67017976,67_67399_5136981,1790-42,2S,9,A,5,5,2026
67017902,67_67399_5136981,9815-22,1S,9,A,5,5,2026
67017902,67_67399_5136981,9815-22,2S,9,B,5,5,2026
67017902,67_67399_5136981,C783201-13,1S,9,A,15,15,2026
67017902,67_67399_5136981,C783201-13,2S,9,B,15,15,2026
67017902,67_67399_5136981,1256-09,1S,9,B,5,5,2026
67017902,67_67399_5136981,1256-09,2S,9,C,5,5,2026
67017969,67_67399_5136981,0009815-42,1S,9,C,5,5,2026
67017969,67_67399_5136981,0009815-42,2S,9,A,5,5,2026
67017969,67_67399_5136981,C842105-32,1S,9,A,5,5,2026
67017969,67_67399_5136981,C842105-32,2S,9,B,5,5,2026
67017969,67_67399_5136981,C783201-23,1S,9,A,15,15,2026
67017969,67_67399_5136981,C783201-23,2S,9,A,15,15,2026
67017969,67_67399_5136981,9814-41,1S,9,B,5,5,2026
67017969,67_67399_5136981,9814-41,2S,9,C,5,5,2026
67017969,67_67399_5136981,9104015-51,1S,9,C,5,5,2026
67017969,67_67399_5136981,9104015-51,2S,9,B,5,5,2026
67017950,67_67399_5136981,2075-31,1S,9,C,5,5,2026
67017950,67_67399_5136981,2075-31,2S,9,A,5,5,2026
67017950,67_67399_5136981,2076-42,1S,9,A,5,5,2026
67017950,67_67399_5136981,2076-42,2S,9,B,5,5,2026
67017950,67_67399_5136981,1254-31,1S,9,A,5,5,2026
67017950,67_67399_5136981,1254-31,2S,9,B,5,5,2026
67017950,67_67399_5136981,0001790-22,1S,9,A,5,5,2026
67017950,67_67399_5136981,0001790-22,2S,9,A,5,5,2026
67017950,67_67399_5136981,5991-21,1S,9,A,5,5,2026
67017950,67_67399_5136981,5991-21,2S,9,B,5,5,2026
67017892,67_67399_5136981,9104017-52,1S,9,C,5,5,2026
67017892,67_67399_5136981,9104017-52,2S,9,B,5,5,2026
67017892,67_67399_5136981,0001790-22,1S,9,B,5,5,2026
67017892,67_67399_5136981,0001790-22,2S,9,A,5,5,2026
67017892,67_67399_5136981,0001254-41,1S,9,C,5,5,2026
67017892,67_67399_5136981,0001254-41,2S,9,C,5,5,2026
67017892,67_67399_5136981,0007791-42,1S,9,A,5,5,2026
67017892,67_67399_5136981,0007791-42,2S,9,A,5,5,2026
67017892,67_67399_5136981,0218-11,1S,9,B,10,10,2026
67017892,67_67399_5136981,0218-11,2S,9,A,10,10,2026
67018033,67_67399_5136981,0001256-22,1S,9,B,5,5,2026
67018033,67_67399_5136981,0001256-22,2S,9,B,5,5,2026
67018033,67_67399_5136981,C925402-06,1S,9,B,5,5,2026
67018033,67_67399_5136981,C925402-06,2S,9,F,5,0,2026
67018033,67_67399_5136981,0001710-51,1S,9,A,5,5,2026
67018033,67_67399_5136981,0001710-51,2S,9,F,5,0,2026
67018033,67_67399_5136981,0009226-41,1S,9,C,5,5,2026
67018033,67_67399_5136981,0009226-41,2S,9,B,5,5,2026
67018033,67_67399_5136981,C842200141,1S,9,A,5,5,2026
67018033,67_67399_5136981,C842200141,2S,9,B,5,5,2026
67017786,67_67399_5136981,9815-22,1S,9,C,5,5,2026
67017786,67_67399_5136981,9815-22,2S,9,A,5,5,2026
67017786,67_67399_5136981,729635,1S,9,A,5,5,2026
67017786,67_67399_5136981,729635,2S,9,C,5,5,2026
67017786,67_67399_5136981,9104015-41,1S,9,A,5,5,2026
67017786,67_67399_5136981,9104015-41,2S,9,B,5,5,2026
67017786,67_67399_5136981,0005990-22,1S,9,B,10,10,2026
67017786,67_67399_5136981,0005990-22,2S,9,A,10,10,2026
67018022,67_67399_5136981,0005990-21,1S,9,B,10,10,2026
67018022,67_67399_5136981,0005990-21,2S,9,A,10,10,2026
67018022,67_67399_5136981,9104015-31,1S,9,B,5,5,2026
67018022,67_67399_5136981,9104015-31,2S,9,A,5,5,2026
67018022,67_67399_5136981,0218-11,1S,9,B,10,10,2026
67018022,67_67399_5136981,0218-11,2S,9,A,10,10,2026
67017760,67_67399_5136981,1576327,1S,9,C,5,5,2026
67017760,67_67399_5136981,1576327,2S,9,C,5,5,2026
67017760,67_67399_5136981,0001254-21,1S,9,C,5,5,2026
67017760,67_67399_5136981,0001254-21,2S,9,A,5,5,2026
67017760,67_67399_5136981,1254-11,1S,9,A,5,5,2026
67017760,67_67399_5136981,1254-11,2S,9,D,5,5,2026
67017901,67_67399_5136981,C842104-21,1S,9,A,5,5,2026
67017901,67_67399_5136981,C842104-21,2S,9,B,5,5,2026
67017901,67_67399_5136981,9104017-52,1S,9,C,5,5,2026
67017901,67_67399_5136981,9104017-52,2S,9,B,5,5,2026
67017901,67_67399_5136981,C8421003-22,1S,9,A,15,15,2026
67017901,67_67399_5136981,C8421003-22,2S,9,C,15,15,2026
67018001,67_67399_5136981,0005910-33,1S,9,C,10,10,2026
67018001,67_67399_5136981,0005910-33,2S,9,C,10,10,2026
67018001,67_67399_5136981,C8421003-33,1S,9,C,15,15,2026
67018001,67_67399_5136981,C8421003-33,2S,9,A,15,15,2026
67018001,67_67399_5136981,C8421003-43,1S,9,B,15,15,2026
67018001,67_67399_5136981,C8421003-43,2S,9,C,15,15,2026
67017794,67_67399_5136981,0001254-21,1S,9,B,5,5,2026
67017794,67_67399_5136981,0001254-21,2S,9,C,5,5,2026
67017794,67_67399_5136981,5992-32,1S,9,A,5,5,2026
67017794,67_67399_5136981,5992-32,2S,9,C,5,5,2026
67017889,67_67399_5136981,0001790-52,1S,9,C,5,5,2026
67017889,67_67399_5136981,0001790-52,2S,9,A,5,5,2026
67017889,67_67399_5136981,C842104-21,1S,9,B,5,5,2026
67017889,67_67399_5136981,C842104-21,2S,9,A,5,5,2026
67017957,67_67399_5136981,0009815-42,1S,9,A,5,5,2026
67017957,67_67399_5136981,0009815-42,2S,9,C,5,5,2026
67017957,67_67399_5136981,9104016-22,1S,9,A,5,5,2026
67017957,67_67399_5136981,9104016-22,2S,9,A,5,5,2026
67017957,67_67399_5136981,5992-32,1S,9,B,5,5,2026
67017957,67_67399_5136981,5992-32,2S,9,B,5,5,2026
